s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	0	['E-3', 'E-4']	['P1']	[True, True]
0.5	0.5	1	['A-2', 'E-3', 'C4', 'E-4']	['P5', 'M3', 'P5']	[True, True, True, True]
1.0	0.5	1	['A-2', 'E-3', 'A-3', 'C4', 'E-4', 'A-4']	['P5', 'P1', 'M3', 'P5', 'P1']	[False, False, True, False, False, True]
1.5	0.5	1	['A-2', 'E-3', 'A-3', 'C4', 'E-4', 'A-4']	['P5', 'P1', 'M3', 'P5', 'P1']	[False, False, True, False, False, True]
2.0	0.25	2	['B-2', 'E-3', 'A-3', 'D-4', 'E-4', 'A-4']	['P4', 'm7', 'm3', 'P4', 'm7']	[True, True, True, True, True, True]
2.25	0.25	2	['B-2', 'E-3', 'G3', 'D-4', 'E-4', 'G4']	['P4', 'M6', 'm3', 'P4', 'M6']	[False, False, True, False, False, True]
2.5	0.375	2	['B-2', 'E-3', 'G3', 'D-4', 'E-4', 'G4']	['P4', 'M6', 'm3', 'P4', 'M6']	[False, False, True, False, False, True]
2.875	0.125	2	['B-2', 'E-3', 'F3', 'D-4', 'E-4', 'F4']	['P4', 'P5', 'm3', 'P4', 'P5']	[False, False, True, False, False, True]
3.0	0.375	2	['B-2', 'E-3', 'G3', 'D-4', 'E-4', 'G4']	['P4', 'M6', 'm3', 'P4', 'M6']	[False, False, True, False, False, True]
3.375	0.125	2	['B-2', 'E-3', 'D-4', 'E-4']	['P4', 'm3', 'P4']	[False, False, False, False]
3.5	0.5	3	['A-3', 'A-4']	['P1']	[True, True]
4.0	0.5	3	['C3', 'A-3', 'E-4', 'A-4']	['m6', 'm3', 'm6']	[True, False, True, False]
4.5	0.5	3	['G2', 'E-3', 'B-3', 'E-4', 'B-4']	['m6', 'm3', 'm6', 'm3']	[True, True, True, True, True]
5.0	0.375	4	['A-2', 'E-3', 'C4', 'E-4', 'A-4', 'D-5']	['P5', 'M3', 'P5', 'P1', 'P4']	[True, True, True, True, True, True]
5.375	0.125	4	['A-2', 'E-3', 'C4', 'E-4', 'A-4', 'C5']	['P5', 'M3', 'P5', 'P1', 'M3']	[False, False, False, False, False, True]
5.5	0.5	4	['E-2', 'E-3', 'B-3', 'E-4', 'G4', 'B-4']	['P1', 'P5', 'P1', 'M3', 'P5']	[True, True, True, True, True, True]
6.0	0.125	4	['B-4', 'C5']	['M2']	[True, True]
6.125	0.125	4	['A4']	[]	[True]
6.25	0.125	4	['B-4']	[]	[True]
6.375	0.125	4	['C5']	[]	[True]
6.5	0.5	5	['F3', 'A-4', 'D-5']	['m3', 'm6']	[True, True, True]
7.0	0.5	5	['F4', 'A-4', 'D-5']	['m3', 'm6']	[True, False, False]
7.5	0.5	5	['E-4', 'A-4', 'C5']	['P4', 'M6']	[True, True, True]
8.0	0.5	6	['D4', 'A-4', 'B-4', 'F5']	['d5', 'm6', 'm3']	[True, True, True, True]
8.5	0.5	6	['D-4', 'G4', 'B-4']	['A4', 'M6']	[True, True, True]
9.0	0.5	6	['C4', 'A-4', 'E-5']	['m6', 'm3']	[True, True, True]
9.5	0.5	7	['F3', 'F4', 'A-4']	['P1', 'm3']	[True, True, True]
10.0	0.5	7	['G3', 'F-4', 'B-4', 'D-5']	['d7', 'm3', 'd5']	[True, True, True, True]
10.5	0.5	7	['A-3', 'E-4', 'A-4', 'C5']	['P5', 'P1', 'M3']	[True, True, True, True]
11.0	0.5	8	['E-3', 'E-4', 'F#4', 'A4']	['P1', 'A2', 'A4']	[True, True, True, True]
11.5	0.25	8	['E-3', 'E-4', 'G4', 'B-4']	['P1', 'M3', 'P5']	[False, False, True, True]
11.75	0.25	8	['E-3', 'E-4']	['P1']	[False, False]
12.0	0.375	8	['E-3', 'E-4']	['P1']	[True, True]
12.375	0.125	8	['E-3', 'E-4']	['P1']	[True, True]
12.5	0.25	9	['A-2', 'E-3', 'C4', 'E-4']	['P5', 'M3', 'P5']	[True, True, True, True]
12.75	0.25	9	['A-2', 'E-3', 'A-3', 'C4', 'E-4', 'A-4']	['P5', 'P1', 'M3', 'P5', 'P1']	[False, False, True, False, False, True]
13.0	0.25	9	['A-2', 'E-3', 'A-3', 'C4', 'E-4', 'A-4']	['P5', 'P1', 'M3', 'P5', 'P1']	[False, False, True, False, False, True]
13.25	0.25	9	['A-2', 'E-3', 'A-3', 'C4', 'E-4', 'A-4']	['P5', 'P1', 'M3', 'P5', 'P1']	[False, False, True, False, False, True]
13.5	0.25	9	['A-2', 'E-3', 'A-3', 'C4', 'E-4', 'A-4']	['P5', 'P1', 'M3', 'P5', 'P1']	[False, False, True, False, False, True]
13.75	0.25	9	['A-2', 'E-3', 'A-3', 'C4', 'E-4', 'A-4']	['P5', 'P1', 'M3', 'P5', 'P1']	[False, False, True, False, False, True]
14.0	0.25	10	['B-2', 'E-3', 'A-3', 'D-4', 'E-4', 'A-4']	['P4', 'm7', 'm3', 'P4', 'm7']	[True, True, True, True, True, True]
14.25	0.25	10	['B-2', 'E-3', 'G3', 'D-4', 'E-4', 'G4']	['P4', 'M6', 'm3', 'P4', 'M6']	[False, False, True, False, False, True]
14.5	0.375	10	['B-2', 'E-3', 'G3', 'D-4', 'E-4', 'G4']	['P4', 'M6', 'm3', 'P4', 'M6']	[False, False, True, False, False, True]
14.875	0.125	10	['B-2', 'E-3', 'F3', 'D-4', 'E-4', 'F4']	['P4', 'P5', 'm3', 'P4', 'P5']	[False, False, True, False, False, True]
15.0	0.375	10	['B-2', 'E-3', 'G3', 'D-4', 'E-4', 'G4']	['P4', 'M6', 'm3', 'P4', 'M6']	[False, False, True, False, False, True]
15.375	0.125	10	['B-2', 'E-3', 'D-4', 'E-4']	['P4', 'm3', 'P4']	[False, False, False, False]
15.5	0.5	11	['A-3', 'A-4']	['P1']	[True, True]
16.0	0.5	11	['C3', 'A-3', 'E-4', 'A-4']	['m6', 'm3', 'm6']	[True, False, True, False]
16.5	0.5	11	['G2', 'E-3', 'B-3', 'E-4', 'B-4']	['m6', 'm3', 'm6', 'm3']	[True, True, True, True, True]
17.0	0.375	12	['A-2', 'E-3', 'C4', 'E-4', 'A-4', 'D-5']	['P5', 'M3', 'P5', 'P1', 'P4']	[True, True, True, True, True, True]
17.375	0.125	12	['A-2', 'E-3', 'C4', 'E-4', 'A-4', 'C5']	['P5', 'M3', 'P5', 'P1', 'M3']	[False, False, False, False, False, True]
17.5	0.5	12	['E-2', 'E-3', 'B-3', 'E-4', 'G4', 'B-4']	['P1', 'P5', 'P1', 'M3', 'P5']	[True, True, True, True, True, True]
18.0	0.125	12	['B-4', 'C5']	['M2']	[True, True]
18.125	0.125	12	['A4']	[]	[True]
18.25	0.125	12	['B-4']	[]	[True]
18.375	0.125	12	['C5']	[]	[True]
18.5	0.5	13	['F3', 'A-4', 'D-5']	['m3', 'm6']	[True, True, True]
19.0	0.5	13	['F4', 'A-4', 'D-5']	['m3', 'm6']	[True, False, False]
19.5	0.5	13	['E-4', 'A-4', 'C5']	['P4', 'M6']	[True, True, True]
20.0	0.5	14	['D4', 'A-4', 'B-4', 'F5']	['d5', 'm6', 'm3']	[True, True, True, True]
