s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	0	['E3']	[]	[True]
0.5	0.5	1	['A2', 'A3']	['P1']	[True, True]
1.0	0.5	1	['A2', 'A3', 'C#4']	['P1', 'M3']	[False, False, True]
1.5	0.5	1	['A2', 'E3', 'C#4', 'E4']	['P5', 'M3', 'P5']	[False, True, True, True]
2.0	0.5	1	['D#3', 'E4', 'A4']	['m2', 'd5']	[True, True, True]
2.5	0.5	1	['D#3', 'C#4', 'E4']	['m7', 'm2']	[False, True, True]
3.0	0.5	1	['E3', 'A3', 'C#4']	['P4', 'M6']	[True, True, True]
3.5	0.5	2	['G#2', 'B3']	['m3']	[True, True]
4.0	0.5	2	['G#2', 'B3', 'D4']	['m3', 'd5']	[False, False, True]
4.5	0.5	2	['G#2', 'E3', 'D4', 'E4']	['m6', 'd5', 'm6']	[False, True, True, True]
5.0	0.5	2	['D#3', 'E4', 'B4']	['m2', 'm6']	[True, True, True]
5.5	0.5	2	['D#3', 'D4', 'E4']	['d1', 'm2']	[False, True, True]
6.0	0.5	2	['E3', 'B3', 'D4']	['P5', 'm7']	[True, True, True]
6.5	0.5	3	['A2', 'C#4']	['M3']	[True, True]
7.0	0.5	3	['A2', 'C#4', 'E4']	['M3', 'P5']	[False, False, True]
7.5	0.5	3	['B3', 'C#4', 'A4']	['M2', 'm7']	[True, True, True]
8.0	0.5	3	['D3', 'A3']	['P5']	[True, True]
8.5	0.5	3	['D3', 'A3', 'D4', 'F#4']	['P5', 'P1', 'M3']	[False, False, True, True]
9.0	0.5	3	['B3', 'F#4', 'A4']	['P5', 'm7']	[True, True, True]
9.5	0.5	4	['E3', 'A3']	['P4']	[True, True]
10.0	0.5	4	['E3', 'A3', 'C#4', 'E4']	['P4', 'M6', 'P1']	[False, False, True, True]
10.5	0.5	4	['A3', 'E4', 'A4']	['P5', 'P1']	[False, True, True]
11.0	0.5	4	['E3', 'G#3']	['M3']	[True, True]
11.5	0.5	4	['E3', 'G#3', 'B3', 'E4']	['M3', 'P5', 'P1']	[False, False, True, True]
12.0	0.5	4	['G#3', 'D4', 'E4', 'B4']	['d5', 'm6', 'm3']	[False, True, True, True]
12.5	0.5	5	['A2', 'E5']	['P5']	[True, True]
13.0	0.5	5	['E3', 'C#4', 'E5']	['M6', 'P1']	[True, True, False]
13.5	0.5	5	['A3', 'E4', 'C#5']	['P5', 'M3']	[True, True, True]
14.0	0.5	5	['C#4', 'A4']	['m6']	[True, True]
14.5	0.5	5	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
15.0	0.5	5	['E3', 'C#4', 'F#4']	['M6', 'M2']	[True, True, True]
15.5	0.5	6	['A2', 'E4']	['P5']	[True, True]
16.0	0.5	6	['E3', 'D4', 'E4']	['m7', 'P1']	[True, True, False]
16.5	0.25	6	['G#3', 'E4', 'G#4']	['m6', 'P1']	[True, True, True]
16.75	0.25	6	['G#3', 'E4', 'F#4']	['m6', 'm7']	[False, False, True]
17.0	0.5	6	['D4', 'E4', 'B4']	['M2', 'M6']	[True, True, True]
17.5	0.5	6	['G#3', 'E4']	['m6']	[True, False]
18.0	0.5	6	['E3', 'D4']	['m7']	[True, True]
