onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	56	0.0	0	2.3333	7/3	1	-4	4	4	1	0.0	F4	65	True	F	0	0	1.0	True	1	spine_0	1	1	4.0	0	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
12	12	0.5	1/2	0.5	1/2	1	-4	4	4	1	0.5	C4	60	True	C	0	1/8	1.5	False	0	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	5
12	12	0.5	1/2	0.5	1/2	1	-4	4	4	1	0.5	A-3	56	True	A	-1	1/8	1.5	False	0	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	3
12	12	0.5	1/2	0.5	1/2	1	-4	4	4	1	0.5	F3	53	True	F	0	1/8	1.5	False	0	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
24	12	1.0	1	0.5	1/2	1	-4	4	4	1	1.0	C4	60	True	C	0	1/4	2.0	True	2	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	5
24	12	1.0	1	0.5	1/2	1	-4	4	4	1	1.0	A-3	56	True	A	-1	1/4	2.0	True	2	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	3
24	12	1.0	1	0.5	1/2	1	-4	4	4	1	1.0	F3	53	True	F	0	1/4	2.0	True	2	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
36	12	1.5	3/2	0.5	1/2	1	-4	4	4	1	1.5	C4	60	True	C	0	3/8	2.5	False	0	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	5
36	12	1.5	3/2	0.5	1/2	1	-4	4	4	1	1.5	A-3	56	True	A	-1	3/8	2.5	False	0	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	3
36	12	1.5	3/2	0.5	1/2	1	-4	4	4	1	1.5	F3	53	True	F	0	3/8	2.5	False	0	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
48	24	2.0	2	1.0	1	1	-4	4	4	1	2.0	C4	60	True	C	0	1/2	3.0	True	3	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	5
48	24	2.0	2	1.0	1	1	-4	4	4	1	2.0	A-3	56	True	A	-1	1/2	3.0	True	3	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	3
48	24	2.0	2	1.0	1	1	-4	4	4	1	2.0	F3	53	True	F	0	1/2	3.0	True	3	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
56	4	2.3333	7/3	0.1667	1/6	1	-4	4	4	1	2.333	F4	65	False	F	0	7/12	3.333	False	0	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
60	12	2.5	5/2	0.5	1/2	1	-4	4	4	1	2.5	A-4	68	True	A	-1	5/8	3.5	False	0	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	3
72	12	3.0	3	0.5	1/2	1	-4	4	4	1	3.0	E4	64	True	E	0	3/4	4.0	True	4	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	#7
84	12	3.5	7/2	0.5	1/2	1	-4	4	4	1	3.5	F4	65	True	F	0	7/8	4.5	False	0	spine_0	1	1	4.0	0	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
96	56	4.0	4	2.3333	7/3	2	-4	4	4	2	4.0	G4	67	True	G	0	0	1.0	True	1	spine_0	1	2	4.0	1	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	2
108	12	4.5	9/2	0.5	1/2	2	-4	4	4	2	4.5	B-3	58	True	B	-1	1/8	1.5	False	0	spine_0	1	2	4.0	1	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	4
108	12	4.5	9/2	0.5	1/2	2	-4	4	4	2	4.5	C4	60	True	C	0	1/8	1.5	False	0	spine_0	1	2	4.0	1	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	5
108	12	4.5	9/2	0.5	1/2	2	-4	4	4	2	4.5	E3	52	True	E	0	1/8	1.5	False	0	spine_0	1	2	4.0	1	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	#7
120	12	5.0	5	0.5	1/2	2	-4	4	4	2	5.0	B-3	58	True	B	-1	1/4	2.0	True	2	spine_0	1	2	4.0	1	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	4
120	12	5.0	5	0.5	1/2	2	-4	4	4	2	5.0	C4	60	True	C	0	1/4	2.0	True	2	spine_0	1	2	4.0	1	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	5
120	12	5.0	5	0.5	1/2	2	-4	4	4	2	5.0	E3	52	True	E	0	1/4	2.0	True	2	spine_0	1	2	4.0	1	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	#7
132	12	5.5	11/2	0.5	1/2	2	-4	4	4	2	5.5	B-3	58	True	B	-1	3/8	2.5	False	0	spine_0	1	2	4.0	1	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	4
132	12	5.5	11/2	0.5	1/2	2	-4	4	4	2	5.5	C4	60	True	C	0	3/8	2.5	False	0	spine_0	1	2	4.0	1	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	5
132	12	5.5	11/2	0.5	1/2	2	-4	4	4	2	5.5	E3	52	True	E	0	3/8	2.5	False	0	spine_0	1	2	4.0	1	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	#7
144	24	6.0	6	1.0	1	2	-4	4	4	2	6.0	B-3	58	True	B	-1	1/2	3.0	True	3	spine_0	1	2	4.0	1	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	4
144	24	6.0	6	1.0	1	2	-4	4	4	2	6.0	C4	60	True	C	0	1/2	3.0	True	3	spine_0	1	2	4.0	1	V7	False	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	5
