onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	2	0.0	0	1.0	1	1	-3	4	4	1	0.0	C5	72	True	C	0	0	1.0	True	1	Bass	1	1	1.0	0	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	5
0	2	0.0	0	1.0	1	1	-3	4	4	1	0.0	F4	65	True	F	0	0	1.0	True	1	Bass	1	1	1.0	0	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
0	2	0.0	0	1.0	1	1	-3	4	4	1	0.0	A-3	56	True	A	-1	0	1.0	True	1	Bass	1	1	1.0	0	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	3
0	2	0.0	0	1.0	1	1	-3	4	4	1	0.0	F3	53	True	F	0	0	1.0	True	1	Bass	1	1	1.0	0	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
2	2	1.0	1	1.0	1	1	-3	4	4	1	1.0	C5	72	True	C	0	1/4	2.0	True	2	Bass	1	1	1.0	1	V7/iv	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	f	b-	5	4	V7	True	5
2	2	1.0	1	1.0	1	1	-3	4	4	1	1.0	F4	65	True	F	0	1/4	2.0	True	2	Bass	1	1	1.0	1	V7/iv	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	f	b-	5	4	V7	True	1
2	2	1.0	1	1.0	1	1	-3	4	4	1	1.0	A3	57	True	A	0	1/4	2.0	True	2	Bass	1	1	1.0	1	V7/iv	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	f	b-	5	4	V7	True	#3
2	2	1.0	1	1.0	1	1	-3	4	4	1	1.0	E-3	51	True	E	-1	1/4	2.0	True	2	Bass	1	1	1.0	1	V7/iv	True	('E-', 'F', 'A', 'C')	E-	F	3	dominant seventh chord	(0, 3, 5, 9)	f	b-	5	4	V7	True	7
4	2	2.0	2	1.0	1	1	-3	4	4	1	2.0	B-4	70	True	B	-1	1/2	3.0	True	3	Bass	1	1	1.0	2	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	4	None	iv	True	4
4	1	2.0	2	0.5	1/2	1	-3	4	4	1	2.0	F4	65	True	F	0	1/2	3.0	True	3	Bass	1	1	1.0	2	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	4	None	iv	True	1
4	2	2.0	2	1.0	1	1	-3	4	4	1	2.0	B-3	58	True	B	-1	1/2	3.0	True	3	Bass	1	1	1.0	2	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	4	None	iv	True	4
4	2	2.0	2	1.0	1	1	-3	4	4	1	2.0	D-3	49	True	D	-1	1/2	3.0	True	3	Bass	1	1	1.0	2	iv	True	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	4	None	iv	True	6
5	1	2.5	5/2	0.5	1/2	1	-3	4	4	1	2.5	E4	64	True	E	0	5/8	3.5	False	0	Bass	1	1	1.0	2	iv	False	('D-', 'F', 'B-')	D-	B-	1	minor triad	(1, 5, 10)	f	f	4	None	iv	True	#7
6	2	3.0	3	1.0	1	1	-3	4	4	1	3.0	A-4	68	True	A	-1	3/4	4.0	True	4	Bass	1	1	1.0	3	i	True	('C', 'F', 'A-')	C	F	2	minor triad	(0, 5, 8)	f	f	1	None	i	True	3
6	2	3.0	3	1.0	1	1	-3	4	4	1	3.0	F4	65	True	F	0	3/4	4.0	True	4	Bass	1	1	1.0	3	i	True	('C', 'F', 'A-')	C	F	2	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
6	2	3.0	3	1.0	1	1	-3	4	4	1	3.0	C4	60	True	C	0	3/4	4.0	True	4	Bass	1	1	1.0	3	i	True	('C', 'F', 'A-')	C	F	2	minor triad	(0, 5, 8)	f	f	1	None	i	True	5
6	2	3.0	3	1.0	1	1	-3	4	4	1	3.0	C3	48	True	C	0	3/4	4.0	True	4	Bass	1	1	1.0	3	i	True	('C', 'F', 'A-')	C	F	2	minor triad	(0, 5, 8)	f	f	1	None	i	True	5
8	3	4.0	4	1.5	3/2	2	-3	4	4	2	4.0	G4	67	True	G	0	0	1.0	True	1	Bass	1	2	1.0	4	iiø7	True	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7	True	2
8	1	4.0	4	0.5	1/2	2	-3	4	4	2	4.0	F4	65	True	F	0	0	1.0	True	1	Bass	1	2	1.0	4	iiø7	True	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7	True	1
8	2	4.0	4	1.0	1	2	-3	4	4	2	4.0	D-4	61	True	D	-1	0	1.0	True	1	Bass	1	2	1.0	4	iiø7	True	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7	True	6
8	2	4.0	4	1.0	1	2	-3	4	4	2	4.0	B-2	46	True	B	-1	0	1.0	True	1	Bass	1	2	1.0	4	iiø7	True	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7	True	4
9	1	4.5	9/2	0.5	1/2	2	-3	4	4	2	4.5	G4	67	True	G	0	1/8	1.5	False	0	Bass	1	2	1.0	4	iiø7	False	('B-', 'D-', 'F', 'G')	B-	G	1	half-diminished seventh chord	(1, 5, 7, 10)	f	f	2	None	ii%7	True	2
10	2	5.0	5	1.0	1	2	-3	4	4	2	5.0	E4	64	True	E	0	1/4	2.0	True	2	Bass	1	2	0.5	5	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	5	None	V	True	#7
10	1	5.0	5	0.5	1/2	2	-3	4	4	2	5.0	C4	60	True	C	0	1/4	2.0	True	2	Bass	1	2	0.5	5	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	5	None	V	True	5
10	2	5.0	5	1.0	1	2	-3	4	4	2	5.0	C3	48	True	C	0	1/4	2.0	True	2	Bass	1	2	0.5	5	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	f	f	5	None	V	True	5
11	1	5.5	11/2	0.5	1/2	2	-3	4	4	2	5.5	F4	65	True	F	0	3/8	2.5	False	0	Bass	1	2	0.5	6	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	1
11	1	5.5	11/2	0.5	1/2	2	-3	4	4	2	5.5	B-3	58	True	B	-1	3/8	2.5	False	0	Bass	1	2	0.5	6	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	f	f	5	None	V7	True	4
12	2	6.0	6	1.0	1	2	-3	4	4	2	6.0	F4	65	True	F	0	1/2	3.0	True	3	Bass	1	2	1.0	7	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
12	2	6.0	6	1.0	1	2	-3	4	4	2	6.0	F4	65	True	F	0	1/2	3.0	True	3	Bass	1	2	1.0	7	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
12	2	6.0	6	1.0	1	2	-3	4	4	2	6.0	A-3	56	True	A	-1	1/2	3.0	True	3	Bass	1	2	1.0	7	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	3
12	2	6.0	6	1.0	1	2	-3	4	4	2	6.0	F2	41	True	F	0	1/2	3.0	True	3	Bass	1	2	1.0	7	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
14	2	7.0	7	1.0	1	2	-3	4	4	2	7.0	F4	65	True	F	0	3/4	4.0	True	4	Bass	1	2	1.0	8	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
14	2	7.0	7	1.0	1	2	-3	4	4	2	7.0	C4	60	True	C	0	3/4	4.0	True	4	Bass	1	2	1.0	8	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	5
14	2	7.0	7	1.0	1	2	-3	4	4	2	7.0	A-3	56	True	A	-1	3/4	4.0	True	4	Bass	1	2	1.0	8	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	3
14	2	7.0	7	1.0	1	2	-3	4	4	2	7.0	F2	41	True	F	0	3/4	4.0	True	4	Bass	1	2	1.0	8	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
16	3	8.0	8	1.5	3/2	3	-3	4	4	3	8.0	A-4	68	True	A	-1	0	1.0	True	1	Bass	1	3	1.5	9	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	3
16	3	8.0	8	1.5	3/2	3	-3	4	4	3	8.0	F4	65	True	F	0	0	1.0	True	1	Bass	1	3	1.5	9	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
16	3	8.0	8	1.5	3/2	3	-3	4	4	3	8.0	C4	60	True	C	0	0	1.0	True	1	Bass	1	3	1.5	9	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	5
16	2	8.0	8	1.0	1	3	-3	4	4	3	8.0	F3	53	True	F	0	0	1.0	True	1	Bass	1	3	1.5	9	i	True	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	1
18	1	9.0	9	0.5	1/2	3	-3	4	4	3	9.0	E-3	51	True	E	-1	1/4	2.0	True	2	Bass	1	3	1.5	9	i	False	('F', 'A-', 'C')	F	F	0	minor triad	(0, 5, 8)	f	f	1	None	i	True	7
19	1	9.5	19/2	0.5	1/2	3	-3	4	4	3	9.5	B-4	70	True	B	-1	3/8	2.5	False	0	Bass	1	3	0.5	10	viio	True	('D-', 'G', 'B-')	D-	G	2	diminished triad	(1, 7, 10)	A-	A-	7	None	viio	True	2
19	1	9.5	19/2	0.5	1/2	3	-3	4	4	3	9.5	G4	67	True	G	0	3/8	2.5	False	0	Bass	1	3	0.5	10	viio	True	('D-', 'G', 'B-')	D-	G	2	diminished triad	(1, 7, 10)	A-	A-	7	None	viio	True	7
19	1	9.5	19/2	0.5	1/2	3	-3	4	4	3	9.5	B-3	58	True	B	-1	3/8	2.5	False	0	Bass	1	3	0.5	10	viio	True	('D-', 'G', 'B-')	D-	G	2	diminished triad	(1, 7, 10)	A-	A-	7	None	viio	True	2
19	1	9.5	19/2	0.5	1/2	3	-3	4	4	3	9.5	D-3	49	True	D	-1	3/8	2.5	False	0	Bass	1	3	0.5	10	viio	True	('D-', 'G', 'B-')	D-	G	2	diminished triad	(1, 7, 10)	A-	A-	7	None	viio	True	4
