s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.75	1	['C2', 'C3', 'G3', 'C4', 'E-4']	['P1', 'P5', 'P1', 'm3']	[True, True, True, True, True]
1.75	0.25	1	['C2', 'C3', 'G3', 'C4', 'E-4']	['P1', 'P5', 'P1', 'm3']	[True, True, True, True, True]
2.0	0.5	1	['C2', 'C3', 'G3', 'C4', 'E-4']	['P1', 'P5', 'P1', 'm3']	[True, True, True, True, True]
2.5	0.5	1			
3.0	1.75	2	['C2', 'C3', 'G3', 'C4', 'E-4']	['P1', 'P5', 'P1', 'm3']	[True, True, True, True, True]
4.75	0.25	2	['C2', 'C3', 'G3', 'C4', 'E-4']	['P1', 'P5', 'P1', 'm3']	[True, True, True, True, True]
5.0	0.5	2	['C2', 'C3', 'G3', 'C4', 'E-4']	['P1', 'P5', 'P1', 'm3']	[True, True, True, True, True]
5.5	0.5	2			
6.0	1.0	3	['C2', 'C3', 'G3', 'C4', 'E-4']	['P1', 'P5', 'P1', 'm3']	[True, True, True, True, True]
7.0	1.0	3	['E-2', 'E-3', 'G3', 'C4', 'E-4']	['P1', 'M3', 'M6', 'P1']	[True, True, True, True, True]
8.0	1.0	3	['C2', 'C3', 'G3', 'C4', 'E-4']	['P1', 'P5', 'P1', 'm3']	[True, True, True, True, True]
9.0	1.75	4	['F2', 'F3', 'A-3', 'B3', 'D4']	['P1', 'm3', 'A4', 'M6']	[True, True, True, True, True]
10.75	0.25	4	['F2', 'F3', 'A-3', 'B3', 'D4']	['P1', 'm3', 'A4', 'M6']	[True, True, True, True, True]
11.0	1.0	4	['F2', 'F3', 'A-3', 'B3', 'D4']	['P1', 'm3', 'A4', 'M6']	[True, True, True, True, True]
12.0	1.75	5	['F#1', 'F#2', 'A3', 'C4', 'D4']	['P1', 'm3', 'd5', 'm6']	[True, True, True, True, True]
13.75	0.25	5	['F#1', 'F#2', 'A3', 'C4', 'D4']	['P1', 'm3', 'd5', 'm6']	[True, True, True, True, True]
14.0	0.5	5	['F#1', 'F#2', 'A3', 'C4', 'D4']	['P1', 'm3', 'd5', 'm6']	[True, True, True, True, True]
14.5	0.5	5			
15.0	1.75	6	['F#1', 'F#2', 'A3', 'C4', 'D4']	['P1', 'm3', 'd5', 'm6']	[True, True, True, True, True]
16.75	0.25	6	['F#1', 'F#2', 'A3', 'C4', 'D4']	['P1', 'm3', 'd5', 'm6']	[True, True, True, True, True]
17.0	0.5	6	['F#1', 'F#2', 'A3', 'C4', 'D4']	['P1', 'm3', 'd5', 'm6']	[True, True, True, True, True]
17.5	0.5	6			
18.0	1.0	7	['G1', 'G2', 'G3', 'C4', 'E-4']	['P1', 'P1', 'P4', 'm6']	[True, True, True, True, True]
19.0	1.0	7	['G1', 'G2', 'G3', 'C4', 'D4']	['P1', 'P1', 'P4', 'P5']	[True, True, True, True, True]
20.0	1.0	7	['G1', 'G2', 'G3', 'B3', 'E-4']	['P1', 'P1', 'M3', 'm6']	[True, True, True, True, True]
21.0	1.75	8	['C2', 'C3', 'E-3', 'G3', 'C4']	['P1', 'm3', 'P5', 'P1']	[True, True, True, True, True]
