s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	1	['B-3', 'G4', 'B-4']	['M6', 'P1']	[True, True, True]
1.0	1.0	1	['B-3', 'G4', 'B-4']	['M6', 'P1']	[True, True, True]
2.0	0.25	1	['B-3', 'E-4', 'G4']	['P4', 'M6']	[True, True, True]
2.25	0.25	1	['B-2', 'B-3', 'E-4', 'G4']	['P1', 'P4', 'M6']	[True, False, False, False]
2.5	0.25	1	['C3', 'B-3', 'E-4', 'G4']	['m7', 'm3', 'P5']	[True, False, False, False]
2.75	0.25	1	['D3', 'B-3', 'E-4', 'G4']	['m6', 'm2', 'P4']	[True, False, False, False]
3.0	0.25	1	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, False, False, False]
3.25	0.25	1	['F3', 'B-3', 'E-4', 'G4']	['P4', 'm7', 'M2']	[True, False, False, False]
3.5	0.25	1	['G3', 'B-3', 'E-4', 'G4']	['m3', 'm6', 'P1']	[True, False, False, False]
3.75	0.25	1	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, False, False, False]
4.0	0.5	2	['A-3', 'B-3', 'D4', 'F4']	['M2', 'A4', 'M6']	[True, True, True, True]
4.5	0.5	2	['B-3', 'D4', 'F4']	['M3', 'P5']	[False, False, False]
5.0	1.0	2	['B-3', 'D4', 'F4']	['M3', 'P5']	[True, True, True]
6.0	0.25	2	['A-3', 'B-3', 'F4', 'A-4', 'B-4']	['M2', 'M6', 'P1', 'M2']	[True, True, True, True, True]
6.25	0.25	2	['G3', 'B-3', 'F4', 'A-4', 'B-4']	['m3', 'm7', 'm2', 'm3']	[True, False, False, False, False]
6.5	0.25	2	['F3', 'B-3', 'F4', 'A-4', 'B-4']	['P4', 'P1', 'm3', 'P4']	[True, False, False, False, False]
6.75	0.25	2	['E-3', 'B-3', 'F4', 'A-4', 'B-4']	['P5', 'M2', 'P4', 'P5']	[True, False, False, False, False]
7.0	0.25	2	['D3', 'B-3', 'F4', 'A-4', 'B-4']	['m6', 'm3', 'd5', 'm6']	[True, False, False, False, False]
7.25	0.25	2	['C3', 'B-3', 'F4', 'A-4', 'B-4']	['m7', 'P4', 'm6', 'm7']	[True, False, False, False, False]
7.5	0.25	2	['B-2', 'B-3', 'F4', 'A-4', 'B-4']	['P1', 'P5', 'm7', 'P1']	[True, False, False, False, False]
7.75	0.25	2	['D3', 'B-3', 'F4', 'A-4', 'B-4']	['m6', 'm3', 'd5', 'm6']	[True, False, False, False, False]
8.0	0.5	3	['E-3', 'B-3', 'G4', 'B-4']	['P5', 'M3', 'P5']	[True, True, True, True]
8.5	0.5	3	['B-3', 'G4', 'B-4']	['M6', 'P1']	[False, False, False]
9.0	1.0	3	['B-3', 'G4', 'B-4']	['M6', 'P1']	[True, True, True]
10.0	0.25	3	['B-3', 'E-4', 'G4']	['P4', 'M6']	[True, True, True]
10.25	0.25	3	['B-2', 'B-3', 'E-4', 'G4']	['P1', 'P4', 'M6']	[True, False, False, False]
10.5	0.25	3	['C3', 'B-3', 'E-4', 'G4']	['m7', 'm3', 'P5']	[True, False, False, False]
10.75	0.25	3	['D3', 'B-3', 'E-4', 'G4']	['m6', 'm2', 'P4']	[True, False, False, False]
11.0	0.25	3	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, False, False, False]
11.25	0.25	3	['F3', 'B-3', 'E-4', 'G4']	['P4', 'm7', 'M2']	[True, False, False, False]
11.5	0.25	3	['G3', 'B-3', 'E-4', 'G4']	['m3', 'm6', 'P1']	[True, False, False, False]
11.75	0.25	3	['E-3', 'B-3', 'E-4', 'G4']	['P5', 'P1', 'M3']	[True, False, False, False]
12.0	0.25	4	['A-3', 'B-3', 'D4', 'F4']	['M2', 'A4', 'M6']	[True, True, True, True]
12.25	0.25	4	['F3', 'B-3', 'D4', 'F4']	['P4', 'M6', 'P1']	[True, False, False, False]
12.5	0.25	4	['D3', 'B-4']	['m6']	[True, True]
12.75	0.25	4	['B-2', 'B-4']	['P1']	[True, False]
13.0	0.25	4	['A-2', 'B-4']	['M2']	[True, False]
13.25	0.25	4	['F2', 'B-4']	['P4']	[True, False]
13.5	0.25	4	['D2', 'A-3', 'B-4']	['d5', 'm6']	[True, True, True]
13.75	0.25	4	['B-1', 'A-3', 'B-4']	['m7', 'P1']	[True, False, False]
14.0	1.0	4	['E-2', 'G3', 'E-4']	['M3', 'P1']	[True, True, True]
15.0	0.5	4	['E-3']	[]	[True]
15.5	0.5	4			
16.0	1.0	5	['F4', 'A-4']	['m3']	[True, True]
17.0	1.0	5	['F4', 'A-4']	['m3']	[True, True]
18.0	0.25	5	['F4', 'A-4', 'D5']	['m3', 'M6']	[True, True, True]
18.25	0.25	5	['B-1', 'F4', 'A-4', 'D5']	['P5', 'm7', 'M3']	[True, False, False, False]
18.5	0.25	5	['B-2', 'F4', 'A-4', 'D5']	['P5', 'm7', 'M3']	[True, False, False, False]
18.75	0.25	5	['C3', 'F4', 'A-4', 'D5']	['P4', 'm6', 'M2']	[True, False, False, False]
19.0	0.25	5	['D3', 'F4', 'A-4', 'D5']	['m3', 'd5', 'P1']	[True, False, False, False]
19.25	0.25	5	['E-3', 'F4', 'A-4', 'D5']	['M2', 'P4', 'M7']	[True, False, False, False]
19.5	0.25	5	['F3', 'F4', 'A-4', 'D5']	['P1', 'm3', 'M6']	[True, False, False, False]
19.75	0.25	5	['G3', 'F4', 'A-4', 'D5']	['m7', 'm2', 'P5']	[True, False, False, False]
20.0	0.5	6	['A3', 'F4', 'D5']	['m6', 'P4']	[True, True, True]
20.5	0.5	6	['B-3', 'F4', 'D5']	['P5', 'M3']	[True, False, False]
21.0	1.0	6	['B-3', 'F4', 'D5']	['P5', 'M3']	[False, True, True]
22.0	0.25	6	['B-3', 'F4', 'A-4', 'D5', 'F5']	['P5', 'm7', 'M3', 'P5']	[False, True, True, True, True]
22.25	0.25	6	['B-1', 'F4', 'A-4', 'D5', 'F5']	['P5', 'm7', 'M3', 'P5']	[True, False, False, False, False]
22.5	0.25	6	['B-2', 'F4', 'A-4', 'D5', 'F5']	['P5', 'm7', 'M3', 'P5']	[True, False, False, False, False]
22.75	0.25	6	['C3', 'F4', 'A-4', 'D5', 'F5']	['P4', 'm6', 'M2', 'P4']	[True, False, False, False, False]
23.0	0.25	6	['D3', 'F4', 'A-4', 'D5', 'F5']	['m3', 'd5', 'P1', 'm3']	[True, False, False, False, False]
23.25	0.25	6	['E-3', 'F4', 'A-4', 'D5', 'F5']	['M2', 'P4', 'M7', 'M2']	[True, False, False, False, False]
23.5	0.25	6	['F3', 'F4', 'A-4', 'D5', 'F5']	['P1', 'm3', 'M6', 'P1']	[True, False, False, False, False]
23.75	0.25	6	['G3', 'F4', 'A-4', 'D5', 'F5']	['m7', 'm2', 'P5', 'm7']	[True, False, False, False, False]
24.0	0.5	7	['A3', 'F4', 'D5', 'F5']	['m6', 'P4', 'm6']	[True, True, True, True]
24.5	0.5	7	['B-3', 'F4', 'D5', 'F5']	['P5', 'M3', 'P5']	[True, False, False, False]
25.0	1.0	7	['B-3', 'F4', 'D5', 'F5']	['P5', 'M3', 'P5']	[False, True, True, True]
26.0	0.5	7	['B-3', 'D5', 'F5', 'A-5']	['M3', 'P5', 'm7']	[False, True, True, True]
26.5	0.5	7	['B3', 'D5', 'F5', 'A-5']	['m3', 'd5', 'd7']	[True, False, False, False]
