s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	1	['B1', 'B4', 'D#5', 'B5']	['P1', 'M3', 'P1']	[True, True, True, True]
1.0	0.5	1	['B1', 'D#4', 'F#4', 'B4', 'D#5', 'G#5']	['M3', 'P5', 'P1', 'M3', 'M6']	[False, True, True, True, True, True]
1.5	0.5	1	['D#4', 'F#4', 'B4', 'D#5', 'G#5']	['m3', 'm6', 'P1', 'P4']	[False, False, False, False, False]
2.0	0.5	1	['D#4', 'F#4', 'B4', 'D#5', 'G#5']	['m3', 'm6', 'P1', 'P4']	[False, False, False, False, False]
2.5	0.5	1	['D#4', 'F#4', 'B4', 'D#5', 'F#5']	['m3', 'm6', 'P1', 'm3']	[True, True, True, True, True]
3.0	1.0	2	['C#4', 'E4', 'A#4', 'E5', 'A#5']	['m3', 'M6', 'm3', 'M6']	[True, True, True, True, True]
4.0	2.0	2	['C#4', 'F#4', 'A#4', 'E5', 'G#5']	['P4', 'M6', 'm3', 'P5']	[True, True, True, True, True]
6.0	1.0	3	['B1', 'B4', 'D#5', 'B5']	['P1', 'M3', 'P1']	[True, True, True, True]
7.0	0.5	3	['B1', 'D#4', 'F#4', 'B4', 'D#5', 'G#5']	['M3', 'P5', 'P1', 'M3', 'M6']	[False, True, True, True, True, True]
7.5	0.5	3	['D#4', 'F#4', 'B4', 'D#5', 'G#5']	['m3', 'm6', 'P1', 'P4']	[False, False, False, False, False]
8.0	0.5	3	['D#4', 'F#4', 'B4', 'D#5', 'G#5']	['m3', 'm6', 'P1', 'P4']	[False, False, False, False, False]
8.5	0.5	3	['D#4', 'F#4', 'B4', 'D#5', 'F#5']	['m3', 'm6', 'P1', 'm3']	[True, True, True, True, True]
9.0	1.0	4	['C#4', 'E4', 'A#4', 'E5', 'A#5']	['m3', 'M6', 'm3', 'M6']	[True, True, True, True, True]
