s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.25	0	['C4']	[]	[True]
0.25	0.75	1	['C3', 'E-3', 'G3', 'C4']	['m3', 'P5', 'P1']	[True, True, True, True]
1.0	0.25	1	['C3', 'E-3', 'G3', 'E-4']	['m3', 'P5', 'm3']	[False, False, False, True]
1.25	1.75	1	['C3', 'E-3', 'G3', 'G4']	['m3', 'P5', 'P5']	[False, False, False, True]
3.0	0.25	1	['C3', 'E-3', 'G3', 'A-4']	['m3', 'P5', 'm6']	[False, False, False, True]
3.25	0.75	2	['C3', 'F3', 'G3', 'B3', 'G4']	['P4', 'P5', 'M7', 'P5']	[True, True, True, True, True]
4.0	0.25	2	['C3', 'F3', 'G3', 'B3', 'B4']	['P4', 'P5', 'M7', 'M7']	[False, False, False, False, True]
4.25	1.75	2	['C3', 'F3', 'G3', 'B3', 'D5']	['P4', 'P5', 'M7', 'M2']	[False, False, False, False, True]
6.0	0.25	2	['C3', 'F3', 'G3', 'B3', 'D5']	['P4', 'P5', 'M7', 'M2']	[False, False, False, False, True]
6.25	1.0	3	['C3', 'D3', 'F3', 'A-3', 'B3', 'A-5']	['M2', 'P4', 'm6', 'M7', 'm6']	[True, True, True, True, True, True]
7.25	0.3333	3	['C3', 'D3', 'F3', 'A-3', 'B3', 'A-5']	['M2', 'P4', 'm6', 'M7', 'm6']	[False, False, False, False, False, True]
7.5833	0.3333	3	['C3', 'D3', 'F3', 'A-3', 'B3', 'F5']	['M2', 'P4', 'm6', 'M7', 'P4']	[False, False, False, False, False, True]
7.9167	0.3333	3	['C3', 'D3', 'F3', 'A-3', 'B3', 'D5']	['M2', 'P4', 'm6', 'M7', 'M2']	[False, False, False, False, False, True]
8.25	0.3333	3	['C3', 'D3', 'F3', 'A-3', 'B3', 'B4']	['M2', 'P4', 'm6', 'M7', 'M7']	[False, False, False, False, False, True]
8.5833	0.3333	3	['C3', 'D3', 'F3', 'A-3', 'B3', 'A-4']	['M2', 'P4', 'm6', 'M7', 'm6']	[False, False, False, False, False, True]
8.9167	0.3333	3	['C3', 'D3', 'F3', 'A-3', 'B3', 'F4']	['M2', 'P4', 'm6', 'M7', 'P4']	[False, False, False, False, False, True]
9.25	0.75	4	['C3', 'E-3', 'G3', 'C4', 'D4', 'E-4', 'F4']	['m3', 'P5', 'P1', 'M2', 'm3', 'P4']	[True, True, True, True, True, True, True]
10.0	0.25	4	['C3', 'E-3', 'G3', 'C4', 'D4']	['m3', 'P5', 'P1', 'M2']	[False, False, False, False, True]
10.25	1.0	4	['C3', 'E-3', 'G3', 'C4']	['m3', 'P5', 'P1']	[False, False, False, False]
11.25	0.5	4			
11.75	0.5	4	['C4']	[]	[True]
12.25	0.75	5	['C3', 'E-3', 'G3', 'C4']	['m3', 'P5', 'P1']	[True, True, True, True]
13.0	0.25	5	['C3', 'E-3', 'G3', 'C4', 'E-4']	['m3', 'P5', 'P1', 'm3']	[False, False, False, False, True]
13.25	1.5	5	['C3', 'E-3', 'G3', 'C4', 'G4']	['m3', 'P5', 'P1', 'P5']	[False, False, False, False, True]
14.75	0.5	5	['C3', 'E-3', 'G3', 'C4', 'A-4']	['m3', 'P5', 'P1', 'm6']	[False, False, False, False, True]
15.25	0.75	6	['C3', 'F3', 'G3', 'B3', 'G4']	['P4', 'P5', 'M7', 'P5']	[True, True, True, True, True]
16.0	0.25	6	['C3', 'F3', 'G3', 'B3', 'B4']	['P4', 'P5', 'M7', 'M7']	[False, False, False, False, True]
16.25	1.5	6	['C3', 'F3', 'G3', 'B3', 'D5']	['P4', 'P5', 'M7', 'M2']	[False, False, False, False, True]
17.75	0.5	6	['C3', 'F3', 'G3', 'B3', 'B4']	['P4', 'P5', 'M7', 'M7']	[False, False, False, False, True]
18.25	1.0	7	['C3', 'D3', 'F3', 'A-3', 'B3', 'F5']	['M2', 'P4', 'm6', 'M7', 'P4']	[True, True, True, True, True, True]
19.25	0.3333	7	['C3', 'D3', 'F3', 'A-3', 'B3', 'F5']	['M2', 'P4', 'm6', 'M7', 'P4']	[False, False, False, False, False, True]
19.5833	0.3333	7	['C3', 'D3', 'F3', 'A-3', 'B3', 'D5']	['M2', 'P4', 'm6', 'M7', 'M2']	[False, False, False, False, False, True]
19.9167	0.3333	7	['C3', 'D3', 'F3', 'A-3', 'B3', 'B4']	['M2', 'P4', 'm6', 'M7', 'M7']	[False, False, False, False, False, True]
20.25	0.3333	7	['C3', 'D3', 'F3', 'A-3', 'B3', 'A-4']	['M2', 'P4', 'm6', 'M7', 'm6']	[False, False, False, False, False, True]
20.5833	0.3333	7	['C3', 'D3', 'F3', 'A-3', 'B3', 'G4']	['M2', 'P4', 'm6', 'M7', 'P5']	[False, False, False, False, False, True]
20.9167	0.3333	7	['C3', 'D3', 'F3', 'A-3', 'B3', 'F4']	['M2', 'P4', 'm6', 'M7', 'P4']	[False, False, False, False, False, True]
