onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	is_downbeat	downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label	note_degree
0	4	0.0	0	1.0	1	1	5	4	4	1	0.0	D#4	63	True	D	1	0	1.0	True	1	P1-Staff2	6	1	1.0	0	I	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	B	B	1	None	I	True	3
0	16	0.0	0	4.0	4	1	5	4	4	1	0.0	B3	59	True	B	0	0	1.0	True	1	P1-Staff2	6	1	1.0	0	I	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	B	B	1	None	I	True	1
1	1	0.25	1/4	0.25	1/4	1	5	4	4	1	0.25	B4	71	True	B	0	1/16	1.25	False	0	P1-Staff2	6	1	1.0	0	I	False	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	B	B	1	None	I	True	1
2	1	0.5	1/2	0.25	1/4	1	5	4	4	1	0.5	A#4	70	True	A	1	1/8	1.5	False	0	P1-Staff2	6	1	1.0	0	I	False	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	B	B	1	None	I	True	7
3	1	0.75	3/4	0.25	1/4	1	5	4	4	1	0.75	B4	71	True	B	0	3/16	1.75	False	0	P1-Staff2	6	1	1.0	0	I	False	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	B	B	1	None	I	True	1
4	1	1.0	1	0.25	1/4	1	5	4	4	1	1.0	C#5	73	True	C	1	1/4	2.0	True	2	P1-Staff2	6	1	1.0	1	viio	True	('E', 'A#', 'C#')	E	A#	2	diminished triad	(1, 4, 10)	B	B	7	None	viio	True	2
4	4	1.0	1	1.0	1	1	5	4	4	1	1.0	E4	64	True	E	0	1/4	2.0	True	2	P1-Staff2	6	1	1.0	1	viio	True	('E', 'A#', 'C#')	E	A#	2	diminished triad	(1, 4, 10)	B	B	7	None	viio	True	4
5	1	1.25	5/4	0.25	1/4	1	5	4	4	1	1.25	A#4	70	True	A	1	5/16	2.25	False	0	P1-Staff2	6	1	1.0	1	viio	False	('E', 'A#', 'C#')	E	A#	2	diminished triad	(1, 4, 10)	B	B	7	None	viio	True	7
6	1	1.5	3/2	0.25	1/4	1	5	4	4	1	1.5	B4	71	True	B	0	3/8	2.5	False	0	P1-Staff2	6	1	1.0	1	viio	False	('E', 'A#', 'C#')	E	A#	2	diminished triad	(1, 4, 10)	B	B	7	None	viio	True	1
7	1	1.75	7/4	0.25	1/4	1	5	4	4	1	1.75	C#5	73	True	C	1	7/16	2.75	False	0	P1-Staff2	6	1	1.0	1	viio	False	('E', 'A#', 'C#')	E	A#	2	diminished triad	(1, 4, 10)	B	B	7	None	viio	True	2
