s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	1	['D-4', 'F4', 'A-4']	['M3', 'P5']	[True, True, True]
0.5	0.5	1	['D-2', 'D-4', 'F4', 'A-4']	['P1', 'M3', 'P5']	[True, False, False, False]
1.0	0.5	1	['A-2', 'D-4', 'F4', 'A-4']	['P4', 'M6', 'P1']	[True, False, False, False]
1.5	0.5	1	['F3', 'A-3', 'D-4', 'F4', 'A-4']	['m3', 'm6', 'P1', 'm3']	[True, True, False, False, False]
2.0	0.5	1	['E-3', 'B-3', 'D-4', 'F4', 'A-4']	['P5', 'm7', 'M2', 'P4']	[True, True, False, False, False]
2.5	0.5	1	['E-3', 'D-4', 'F4', 'G-4', 'A-4']	['m7', 'M2', 'm3', 'P4']	[False, False, False, True, False]
3.0	0.5	1	['A-2', 'G-3', 'C4', 'F4', 'A-4']	['m7', 'M3', 'M6', 'P1']	[True, True, True, True, True]
3.5	0.5	1	['A-2', 'G-3', 'C4', 'E-4', 'A-4']	['m7', 'M3', 'P5', 'P1']	[False, False, False, True, False]
4.0	0.5	2	['D-4', 'F4', 'A-4']	['M3', 'P5']	[True, True, True]
4.5	0.5	2	['D-2', 'D-4', 'F4', 'A-4']	['P1', 'M3', 'P5']	[True, False, False, False]
5.0	0.5	2	['A-2', 'D-4', 'F4', 'A-4']	['P4', 'M6', 'P1']	[True, False, False, False]
5.5	0.5	2	['F3', 'A-3', 'D-4', 'F4', 'A-4']	['m3', 'm6', 'P1', 'm3']	[True, True, False, False, False]
6.0	0.5	2	['E-3', 'B-3', 'D-4', 'F4', 'A-4']	['P5', 'm7', 'M2', 'P4']	[True, True, False, False, False]
6.5	0.5	2	['E-3', 'D-4', 'F4', 'G-4', 'A-4']	['m7', 'M2', 'm3', 'P4']	[False, False, False, True, False]
7.0	0.5	2	['A-2', 'G-3', 'C4', 'F4', 'A-4']	['m7', 'M3', 'M6', 'P1']	[True, True, True, True, True]
7.5	0.5	2	['A-2', 'G-3', 'C4', 'E-4', 'A-4']	['m7', 'M3', 'P5', 'P1']	[False, False, False, True, False]
8.0	0.5	3	['D-4', 'F4', 'A-4']	['M3', 'P5']	[True, True, True]
8.5	0.5	3	['D-2', 'D-4', 'F4', 'A-4']	['P1', 'M3', 'P5']	[True, False, False, False]
9.0	0.5	3	['A-2', 'D-4', 'F4', 'A-4']	['P4', 'M6', 'P1']	[True, False, False, False]
9.5	0.5	3	['F3', 'A-3', 'D-4', 'F4', 'A-4']	['m3', 'm6', 'P1', 'm3']	[True, True, False, False, False]
10.0	0.5	3	['E-3', 'B-3', 'D-4', 'F4', 'A-4']	['P5', 'm7', 'M2', 'P4']	[True, True, False, False, False]
10.5	0.5	3	['E-3', 'D-4', 'F4', 'G-4', 'A-4']	['m7', 'M2', 'm3', 'P4']	[False, False, False, True, False]
11.0	0.5	3	['A-2', 'G-3', 'C4', 'F4', 'A-4']	['m7', 'M3', 'M6', 'P1']	[True, True, True, True, True]
11.5	0.5	3	['A-2', 'G-3', 'C4', 'E-4', 'A-4']	['m7', 'M3', 'P5', 'P1']	[False, False, False, True, False]
12.0	0.5	4	['D-4', 'F4', 'A-4', 'D-5']	['M3', 'P5', 'P1']	[True, True, True, True]
12.5	0.5	4	['D-2', 'D-4', 'F4', 'A-4', 'D-5']	['P1', 'M3', 'P5', 'P1']	[True, False, False, False, False]
13.0	0.5	4	['A-2', 'D-4', 'F4', 'A-4']	['P4', 'M6', 'P1']	[True, False, False, False]
13.5	0.5	4	['F3', 'A-3', 'D-4', 'F4', 'A-4']	['m3', 'm6', 'P1', 'm3']	[True, True, False, False, False]
14.0	0.5	4	['E-3', 'B-3', 'D-4', 'F4', 'A-4']	['P5', 'm7', 'M2', 'P4']	[True, True, False, False, False]
14.5	0.5	4	['E-3', 'D-4', 'F4', 'G-4', 'A-4']	['m7', 'M2', 'm3', 'P4']	[False, False, False, True, False]
15.0	0.5	4	['A-2', 'G-3', 'C4', 'F4', 'A-4']	['m7', 'M3', 'M6', 'P1']	[True, True, True, True, True]
15.5	0.5	4	['A-2', 'G-3', 'C4', 'E-4', 'A-4']	['m7', 'M3', 'P5', 'P1']	[False, False, False, True, False]
16.0	0.5	5	['D-4', 'F4', 'A-4']	['M3', 'P5']	[True, True, True]
16.5	0.5	5	['D-2', 'D-4', 'F4', 'A-4']	['P1', 'M3', 'P5']	[True, False, False, False]
17.0	0.5	5	['A-2', 'D-4', 'F4', 'A-4', 'D-5']	['P4', 'M6', 'P1', 'P4']	[True, False, False, False, True]
17.5	0.5	5	['D-3', 'D-4', 'F4', 'A-4', 'D-5']	['P1', 'M3', 'P5', 'P1']	[True, False, False, False, False]
18.0	0.5	5	['F-3', 'D-4', 'F-4', 'A-4', 'C5']	['M6', 'P1', 'M3', 'A5']	[True, True, True, True, True]
18.5	0.5	5	['A-3', 'D-4', 'F-4', 'A-4', 'C5']	['P4', 'm6', 'P1', 'M3']	[True, False, False, False, False]
19.0	0.5	5	['D-4', 'F-4', 'A-4', 'C5']	['m3', 'P5', 'M7']	[False, False, False, False]
19.5	0.5	5	['D-4', 'F-4', 'A-4', 'B-4']	['m3', 'P5', 'M6']	[False, True, False, True]
20.0	0.5	6	['D-4', 'F-4', 'B-4']	['m3', 'M6']	[True, True, True]
20.5	0.5	6	['A-2', 'D-4', 'F-4', 'B-4']	['P4', 'm6', 'M2']	[True, False, False, False]
21.0	0.5	6	['F-3', 'D-4', 'F-4', 'B-4']	['M6', 'P1', 'A4']	[True, False, False, False]
21.5	0.5	6	['G3', 'D-4', 'F-4', 'B-4']	['d5', 'd7', 'm3']	[True, False, False, False]
22.0	0.5	6	['A-3', 'C4', 'E-4', 'A-4']	['M3', 'P5', 'P1']	[True, True, True, True]
22.5	0.5	6	['C4', 'A-4']	['m6']	[True, False]
23.0	0.5	6	['E-4', 'A-4']	['P4']	[True, False]
23.5	0.5	6	['A-4']	[]	[False]
24.0	0.5	7	['G-2', 'B-4']	['M3']	[True, True]
24.5	0.5	7	['A-3', 'B-3', 'A-4', 'B-4']	['M2', 'P1', 'M2']	[True, True, True, False]
25.0	0.5	7	['G-3', 'B-3', 'G-4', 'B-4']	['M3', 'P1', 'M3']	[True, False, True, False]
25.5	0.5	7	['F3', 'A-3', 'B-3', 'F4', 'A-4', 'B-4']	['m3', 'P4', 'P1', 'm3', 'P4']	[True, True, False, True, True, False]
26.0	0.5	7	['E-3', 'G-3', 'B-3', 'E-4', 'G-4', 'B-4']	['m3', 'P5', 'P1', 'm3', 'P5']	[True, True, True, True, True, True]
26.5	0.5	7	['D-3', 'F3', 'B-3', 'D-4', 'F4', 'B-4']	['M3', 'M6', 'P1', 'M3', 'M6']	[True, True, False, True, True, False]
27.0	0.5	7	['C3', 'E-3', 'B-3', 'C4', 'E-4', 'B-4']	['m3', 'm7', 'P1', 'm3', 'm7']	[True, True, False, True, True, False]
27.5	0.5	7	['G-3', 'B-3', 'G-4', 'B-4']	['M3', 'P1', 'M3']	[True, True, True, False]
28.0	0.5	8	['F2', 'A-3', 'A-4']	['m3', 'm3']	[True, True, True]
28.5	0.5	8	['G-3', 'A-3', 'G-4', 'A-4']	['M2', 'P1', 'M2']	[True, False, True, False]
29.0	0.5	8	['F3', 'A-3', 'F4', 'A-4']	['m3', 'P1', 'm3']	[True, False, True, False]
29.5	0.5	8	['E-3', 'G-3', 'A-3', 'E-4', 'G-4', 'A-4']	['m3', 'P4', 'P1', 'm3', 'P4']	[True, True, False, True, True, False]
30.0	0.5	8	['D-3', 'F3', 'A-3', 'D-4', 'F4', 'A-4']	['M3', 'P5', 'P1', 'M3', 'P5']	[True, True, True, True, True, True]
30.5	0.5	8	['C3', 'E-3', 'A-3', 'C4', 'E-4', 'A-4']	['m3', 'm6', 'P1', 'm3', 'm6']	[True, True, False, True, True, False]
31.0	0.5	8	['B-2', 'D-3', 'A-3', 'B-3', 'D-4', 'A-4']	['m3', 'm7', 'P1', 'm3', 'm7']	[True, True, False, True, True, False]
31.5	0.5	8	['F3', 'A-3', 'F4', 'A-4']	['m3', 'P1', 'm3']	[True, True, True, False]
32.0	0.5	9	['E-2', 'G-3', 'G-4']	['m3', 'm3']	[True, True, True]
32.5	0.5	9	['E-2', 'D-3', 'F3', 'G-3', 'D-4', 'F4', 'G-4']	['m7', 'M2', 'm3', 'm7', 'M2', 'm3']	[False, True, True, False, True, True, False]
33.0	0.5	9	['E-2', 'C3', 'E-3', 'G-3', 'C4', 'E-4', 'G-4']	['M6', 'P1', 'm3', 'M6', 'P1', 'm3']	[False, True, True, False, True, True, False]
33.5	0.5	9	['E-2', 'B-2', 'D-3', 'G-3', 'B-3', 'D-4', 'G-4']	['P5', 'm7', 'm3', 'P5', 'm7', 'm3']	[False, True, True, True, True, True, True]
34.0	0.5	9	['F2', 'A2', 'C3', 'F3', 'A3', 'C4', 'F4']	['M3', 'P5', 'P1', 'M3', 'P5', 'P1']	[True, True, True, True, True, True, True]
34.5	0.5	9	['F2', 'B-2', 'D-3', 'F3', 'B-3', 'D-4', 'F4']	['P4', 'm6', 'P1', 'P4', 'm6', 'P1']	[False, True, True, False, True, True, False]
35.0	0.5	9	['F2', 'G2', 'B-2', 'G3', 'B-3', 'F4']	['M2', 'P4', 'M2', 'P4', 'P1']	[False, True, True, True, True, True]
35.5	0.5	9	['F2', 'B-2', 'D-3', 'B-3', 'D-4', 'F4']	['P4', 'm6', 'P4', 'm6', 'P1']	[False, True, True, True, True, False]
36.0	0.5	10	['A3', 'C4', 'F4']	['m3', 'm6']	[True, True, True]
36.5	0.5	10	['F2', 'A3', 'C4', 'F4']	['M3', 'P5', 'P1']	[True, False, False, False]
37.0	0.5	10	['C3', 'A3', 'C4', 'F4']	['M6', 'P1', 'P4']	[True, False, False, False]
37.5	0.5	10	['F3', 'A3', 'C4', 'F4']	['M3', 'P5', 'P1']	[True, False, False, False]
38.0	0.5	10	['A3', 'C4', 'F4']	['m3', 'm6']	[True, True, False]
38.5	0.5	10	['G-3', 'A-3', 'C4', 'E-4', 'A-4']	['M2', 'A4', 'M6', 'M2']	[True, True, True, True, True]
39.0	0.5	10	['F3', 'A-3', 'D-4', 'F4', 'A-4']	['m3', 'm6', 'P1', 'm3']	[True, True, True, True, True]
39.5	0.5	10	['E-3', 'A-3', 'C4', 'G-4', 'A-4']	['P4', 'M6', 'm3', 'P4']	[True, True, True, True, True]
40.0	0.5	11	['D-4', 'F4', 'A-4']	['M3', 'P5']	[True, True, True]
40.5	0.5	11	['D-2', 'D-4', 'F4', 'A-4']	['P1', 'M3', 'P5']	[True, False, False, False]
41.0	0.5	11	['A-2', 'D-4', 'F4', 'A-4']	['P4', 'M6', 'P1']	[True, False, False, False]
41.5	0.5	11	['F3', 'A-3', 'D-4', 'F4', 'A-4']	['m3', 'm6', 'P1', 'm3']	[True, True, False, False, False]
42.0	0.5	11	['E-3', 'B-3', 'D-4', 'F4', 'A-4']	['P5', 'm7', 'M2', 'P4']	[True, True, False, False, False]
42.5	0.5	11	['E-3', 'D-4', 'F4', 'G-4', 'A-4']	['m7', 'M2', 'm3', 'P4']	[False, False, False, True, False]
43.0	0.5	11	['A-2', 'G-3', 'C4', 'F4', 'A-4']	['m7', 'M3', 'M6', 'P1']	[True, True, True, True, True]
43.5	0.5	11	['A-2', 'G-3', 'C4', 'E-4', 'A-4']	['m7', 'M3', 'P5', 'P1']	[False, False, False, True, False]
44.0	0.5	12	['D-4', 'F4', 'A-4', 'D-5']	['M3', 'P5', 'P1']	[True, True, True, True]
44.5	0.5	12	['D-2', 'D-4', 'F4', 'A-4', 'D-5']	['P1', 'M3', 'P5', 'P1']	[True, False, False, False, False]
45.0	0.5	12	['A-2', 'D-4', 'F4', 'A-4']	['P4', 'M6', 'P1']	[True, False, False, False]
45.5	0.5	12	['F3', 'A-3', 'D-4', 'F4', 'A-4']	['m3', 'm6', 'P1', 'm3']	[True, True, False, False, False]
46.0	0.5	12	['E-3', 'B-3', 'D-4', 'F4', 'A-4']	['P5', 'm7', 'M2', 'P4']	[True, True, False, False, False]
46.5	0.5	12	['E-3', 'D-4', 'F4', 'G-4', 'A-4']	['m7', 'M2', 'm3', 'P4']	[False, False, False, True, False]
47.0	0.5	12	['A-2', 'G-3', 'C4', 'F4', 'A-4']	['m7', 'M3', 'M6', 'P1']	[True, True, True, True, True]
