s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	2.0	1	['G3']	[]	[True]
2.0	2.0	1	['G3', 'G4', 'B-4', 'D5']	['P1', 'm3', 'P5']	[False, True, True, True]
4.0	2.0	2	['G3', 'G4', 'B-4', 'D5']	['P1', 'm3', 'P5']	[False, False, False, False]
6.0	2.0	2	['B-3', 'F4', 'B-4', 'D5']	['P5', 'P1', 'M3']	[True, True, True, True]
8.0	2.0	3	['F3', 'F4', 'A4', 'C5']	['P1', 'M3', 'P5']	[True, True, True, True]
10.0	1.0	3	['F3', 'F4', 'A4', 'C5']	['P1', 'M3', 'P5']	[True, True, True, True]
11.0	1.0	3	['G3', 'D4', 'G4', 'B-4']	['P5', 'P1', 'm3']	[True, True, True, True]
12.0	4.0	4	['D3', 'D4', 'F#4', 'A4']	['P1', 'M3', 'P5']	[True, True, True, True]
16.0	2.0	5	['D3', 'D4', 'F#4', 'A4']	['P1', 'M3', 'P5']	[True, True, True, True]
18.0	2.0	5	['D3', 'D4', 'F#4', 'A4']	['P1', 'M3', 'P5']	[False, False, False, False]
20.0	1.0	6	['D4', 'D5', 'F5']	['P1', 'm3']	[False, True, True]
21.0	0.5	6	['D4', 'D5', 'F5']	['P1', 'm3']	[False, True, True]
21.5	0.5	6	['D4', 'D5', 'F5']	['P1', 'm3']	[False, True, True]
22.0	1.0	6	['F4', 'A4', 'C5']	['M3', 'P5']	[True, True, True]
23.0	1.0	6	['F4', 'B-4', 'D5']	['P4', 'M6']	[False, True, True]
24.0	0.5	7	['C4', 'C5', 'E5']	['P1', 'M3']	[True, True, True]
24.5	0.5	7	['C4', 'B4', 'D5']	['M7', 'M2']	[False, True, True]
25.0	0.5	7	['C4', 'C5', 'E5']	['P1', 'M3']	[False, True, True]
25.5	0.5	7	['C4', 'D5', 'F5']	['M2', 'P4']	[False, True, True]
26.0	1.0	7	['C4', 'E5', 'G5']	['M3', 'P5']	[True, True, True]
27.0	1.0	7	['D4', 'D5', 'F5']	['P1', 'm3']	[True, True, True]
28.0	0.5	8	['A3', 'D5', 'F5']	['P4', 'm6']	[True, False, False]
28.5	0.5	8	['A3', 'C5', 'E5']	['m3', 'P5']	[False, True, True]
29.0	1.0	8	['A3', 'D5', 'F5']	['P4', 'm6']	[False, True, True]
30.0	2.0	8	['A3', 'C#5', 'E5']	['M3', 'P5']	[True, True, True]
32.0	2.0	9	['D5']	[]	[True]
34.0	1.0	9	['D4', 'F4', 'B-4', 'D5']	['m3', 'm6', 'P1']	[True, True, True, False]
35.0	0.5	9	['D4', 'F4', 'B-4', 'D5']	['m3', 'm6', 'P1']	[True, True, True, False]
35.5	0.5	9	['D4', 'F4', 'B-4', 'D5']	['m3', 'm6', 'P1']	[True, True, True, False]
36.0	1.0	10	['A3', 'C4', 'F4']	['m3', 'm6']	[True, True, True]
37.0	1.0	10	['B-3', 'D4', 'G4']	['M3', 'M6']	[True, True, True]
38.0	0.5	10	['C4', 'E4', 'A4']	['M3', 'M6']	[True, True, True]
38.5	0.5	10	['B-3', 'D4', 'G4']	['M3', 'M6']	[True, True, True]
39.0	0.5	10	['C4', 'E4', 'A4']	['M3', 'M6']	[True, True, True]
39.5	0.5	10	['D4', 'F4', 'B4']	['m3', 'M6']	[True, True, True]
40.0	1.0	11	['C4', 'E4', 'C5']	['M3', 'P1']	[True, True, True]
41.0	1.0	11	['D4', 'F4', 'B-4']	['m3', 'm6']	[True, True, True]
42.0	0.5	11	['D4', 'F4', 'B-4']	['m3', 'm6']	[False, False, False]
42.5	0.5	11	['C4', 'E4', 'A4']	['M3', 'M6']	[True, True, True]
43.0	1.0	11	['B-3', 'D4', 'G4']	['M3', 'M6']	[True, True, True]
44.0	2.0	12	['A3', 'C4', 'F#4']	['m3', 'M6']	[True, True, True]
46.0	1.0	12	['G3', 'D4', 'G4', 'B-4']	['P5', 'P1', 'm3']	[True, True, True, True]
47.0	0.5	12	['G3', 'D4', 'G4', 'B-4']	['P5', 'P1', 'm3']	[False, False, False, True]
47.5	0.5	12	['G3', 'D4', 'G4', 'B-4']	['P5', 'P1', 'm3']	[False, False, False, True]
48.0	1.0	13	['B-3', 'D4', 'F4', 'F5']	['M3', 'P5', 'P5']	[True, True, True, True]
49.0	0.5	13	['B-3', 'D4', 'G4', 'F5']	['M3', 'M6', 'P5']	[True, True, True, True]
49.5	0.5	13	['B-3', 'D4', 'G4', 'F5']	['M3', 'M6', 'P5']	[True, True, False, True]
50.0	0.5	13	['A3', 'E4', 'A4', 'C5']	['P5', 'P1', 'm3']	[True, True, True, True]
50.5	0.5	13	['A3', 'E4', 'G4', 'C5']	['P5', 'm7', 'm3']	[False, False, True, False]
51.0	0.5	13	['D4', 'F4', 'A4', 'D5']	['m3', 'P5', 'P1']	[True, True, True, True]
51.5	0.5	13	['D4', 'F4', 'B-4', 'D5']	['m3', 'm6', 'P1']	[False, False, True, False]
52.0	0.5	14	['C4', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[True, True, True, True]
52.5	0.5	14	['C4', 'G4', 'C5', 'D5']	['P5', 'P1', 'M2']	[False, False, False, True]
53.0	0.5	14	['C4', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[False, False, False, True]
53.5	0.5	14	['C4', 'G4', 'C5', 'F5']	['P5', 'P1', 'P4']	[False, False, False, True]
54.0	1.0	14	['C4', 'G4', 'C5', 'G5']	['P5', 'P1', 'P5']	[False, False, False, True]
55.0	1.0	14	['F3', 'A4', 'C5', 'F5']	['M3', 'P5', 'P1']	[True, True, True, True]
