s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	0	['G3', 'G4']	['P1']	[True, True]
0.5	0.5	1	['D4', 'D5']	['P1']	[True, True]
1.0	0.5	1	['B-3', 'D4', 'D5']	['M3', 'M3']	[True, False, False]
1.5	0.5	1	['A3', 'C4', 'D4', 'D5']	['m3', 'P4', 'P4']	[True, True, False, False]
2.0	0.5	1	['G3', 'B-3', 'E-4', 'E-5']	['m3', 'm6', 'm6']	[True, True, True, True]
2.5	0.5	2	['F#3', 'A3', 'D4', 'D5']	['m3', 'm6', 'm6']	[True, True, True, True]
3.0	0.5	2	['F#3', 'A3', 'C#4', 'C#5']	['m3', 'P5', 'P5']	[False, False, True, True]
3.5	0.5	2	['F#3', 'A3', 'D4', 'D5']	['m3', 'm6', 'm6']	[False, False, True, True]
4.0	0.5	2	['D3', 'C4', 'F#4', 'C5']	['m7', 'M3', 'm7']	[True, True, True, True]
4.5	0.5	3	['G3', 'B-3', 'G4', 'B-4']	['m3', 'P1', 'm3']	[True, True, True, True]
5.0	0.5	3	['D3', 'A3', 'G4', 'A4']	['P5', 'P4', 'P5']	[True, True, False, True]
5.5	0.5	3	['E-3', 'G3', 'G4']	['M3', 'M3']	[True, True, True]
6.0	0.5	3	['C3', 'C4', 'C5']	['P1', 'P1']	[True, True, True]
6.5	1.5	4	['D3', 'D4']	['P1']	[True, True]
8.0	0.5	4	['D3', 'G3', 'B-4']	['P4', 'm6']	[False, True, True]
8.5	0.5	5	['D3', 'A3', 'C4', 'B-4']	['P5', 'm7', 'm6']	[False, True, True, False]
9.0	0.5	5	['D3', 'F#3', 'A4']	['M3', 'P5']	[False, True, True]
9.5	0.5	5	['D3', 'G3', 'B-3', 'A4']	['P4', 'm6', 'P5']	[False, True, True, False]
10.0	0.5	5	['E-3', 'B-3', 'G4']	['P5', 'M3']	[True, True, True]
10.5	0.5	6	['C3', 'A3', 'E-4', 'G4']	['M6', 'm3', 'P5']	[True, True, True, False]
11.0	0.5	6	['C3', 'E-4', 'C5', 'E-5']	['m3', 'P1', 'm3']	[False, False, True, True]
11.5	0.5	6	['B-4', 'D5']	['M3']	[True, True]
12.0	0.5	6	['D3', 'C4', 'F#4', 'A4']	['m7', 'M3', 'P5']	[True, True, True, True]
12.5	0.5	7	['G2', 'B-3', 'G4']	['m3', 'P1']	[True, True, True]
13.0	0.5	7	['G3', 'B-3', 'G4']	['m3', 'P1']	[True, False, False]
13.5	0.5	7	['G2']	[]	[True]
14.0	0.5	7	['G3', 'G4']	['P1']	[True, True]
14.5	0.5	8	['D4', 'D5']	['P1']	[True, True]
15.0	0.5	8	['B-3', 'D4', 'D5']	['M3', 'M3']	[True, False, False]
15.5	0.5	8	['A3', 'C4', 'D4', 'D5']	['m3', 'P4', 'P4']	[True, True, False, False]
16.0	0.5	8	['G3', 'B-3', 'E-4', 'E-5']	['m3', 'm6', 'm6']	[True, True, True, True]
16.5	0.5	9	['F#3', 'A3', 'D4', 'D5']	['m3', 'm6', 'm6']	[True, True, True, True]
17.0	0.5	9	['F#3', 'A3', 'C#4', 'C#5']	['m3', 'P5', 'P5']	[False, False, True, True]
17.5	0.5	9	['F#3', 'A3', 'D4', 'D5']	['m3', 'm6', 'm6']	[False, False, True, True]
18.0	0.5	9	['D3', 'C4', 'F#4', 'C5']	['m7', 'M3', 'm7']	[True, True, True, True]
18.5	0.5	10	['G3', 'B-3', 'G4', 'B-4']	['m3', 'P1', 'm3']	[True, True, True, True]
19.0	0.5	10	['D3', 'A3', 'G4', 'A4']	['P5', 'P4', 'P5']	[True, True, False, True]
19.5	0.5	10	['E-3', 'G3', 'G4']	['M3', 'M3']	[True, True, True]
20.0	0.5	10	['C3', 'G4', 'E-5']	['P5', 'm3']	[True, True, True]
20.5	0.5	11	['D3', 'F4', 'E-5']	['m3', 'm2']	[True, True, True]
21.0	0.25	11	['D3', 'F4', 'G4', 'E-5']	['m3', 'P4', 'm2']	[True, False, True, False]
21.25	0.25	11	['C3', 'F4', 'A4', 'E-5']	['P4', 'M6', 'm3']	[True, False, True, False]
21.5	0.5	11	['D3', 'F4', 'B-4', 'D5']	['m3', 'm6', 'P1']	[True, False, True, True]
22.0	0.5	11	['B-2', 'D4', 'D5']	['M3', 'M3']	[True, True, False]
22.5	0.5	12	['C3', 'E-4', 'D5']	['m3', 'M2']	[True, True, False]
23.0	0.5	12	['A2', 'E-4', 'C5']	['d5', 'm3']	[True, False, True]
23.5	0.5	12	['B-2', 'D4', 'C5']	['M3', 'M2']	[True, True, False]
24.0	0.5	12	['D3', 'F4', 'B-4']	['m3', 'm6']	[True, True, True]
24.5	0.5	13	['E-3', 'C4', 'G4', 'B-4']	['M6', 'M3', 'P5']	[True, True, True, False]
25.0	0.5	13	['E-3', 'B-3', 'G4', 'G5']	['P5', 'M3', 'M3']	[False, True, False, True]
25.5	0.5	13	['E-3', 'G4', 'E-5']	['M3', 'P1']	[False, True, True]
26.0	0.5	13	['E-3', 'E-4', 'G4', 'C5']	['P1', 'M3', 'M6']	[True, True, True, True]
26.5	0.5	14	['F3', 'D4', 'F4', 'B-4']	['M6', 'P1', 'P4']	[True, True, True, True]
27.0	0.5	14	['F2', 'F3', 'D4', 'B-4']	['P1', 'M6', 'P4']	[True, True, False, False]
27.5	0.5	14	['F2', 'F3', 'C4', 'A4']	['P1', 'P5', 'M3']	[True, True, True, True]
28.0	0.5	14	['F4']	[]	[True]
28.5	0.5	15	['F2', 'A4', 'F5']	['M3', 'P1']	[True, True, True]
29.0	0.5	15	['F3', 'A4', 'F5']	['M3', 'P1']	[True, False, False]
29.5	0.5	15	['F3', 'A4', 'F5']	['M3', 'P1']	[True, False, False]
30.0	0.5	15	['F3', 'B-4', 'G5']	['P4', 'M2']	[True, True, True]
30.5	0.5	16	['F2', 'A4', 'F5']	['M3', 'P1']	[True, True, True]
31.0	0.5	16	['F3', 'G4', 'E5']	['M2', 'M7']	[True, True, True]
31.5	0.5	16	['F3', 'A4', 'F5']	['M3', 'P1']	[True, True, True]
32.0	0.5	16	['F3', 'C5', 'E-5']	['P5', 'm7']	[True, True, True]
32.5	0.5	17	['F2', 'B-4', 'D5']	['P4', 'M6']	[True, True, True]
33.0	0.5	17	['F3', 'F4', 'D5']	['P1', 'M6']	[True, True, False]
33.5	0.5	17	['F3', 'F4', 'D5']	['P1', 'M6']	[True, False, False]
34.0	0.5	17	['F3', 'G4', 'E-5']	['M2', 'm7']	[True, True, True]
34.5	0.5	18	['F2', 'F4', 'D5']	['P1', 'M6']	[True, True, True]
35.0	0.5	18	['F3', 'E4', 'C#5']	['M7', 'A5']	[True, True, True]
