s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.25	0	['D4', 'B4']	['M6']	[True, True]
0.25	0.25	0	['F#4', 'C#5']	['P5']	[True, True]
0.5	0.75	1	['B1', 'F#2', 'B4', 'D5']	['P5', 'P1', 'm3']	[True, True, True, True]
1.25	0.25	1	['B1', 'F#2', 'B4', 'D5']	['P5', 'P1', 'm3']	[False, False, False, False]
1.5	0.5	1	['B1', 'F#2', 'B3', 'D4', 'F#4']	['P5', 'P1', 'm3', 'P5']	[False, False, True, True, True]
2.0	0.5	1	['B3', 'D4', 'G4', 'B4']	['m3', 'm6', 'P1']	[False, False, True, True]
2.5	0.5	2	['F#1', 'F#2', 'A3', 'D4', 'A4']	['P1', 'm3', 'm6', 'm3']	[True, True, True, True, True]
3.0	0.5	2	['D1', 'D2', 'A3', 'D4', 'F#4']	['P1', 'P5', 'P1', 'M3']	[True, True, False, False, True]
3.5	0.5	2	['D1', 'D2', 'A3', 'D4', 'F#4']	['P1', 'P5', 'P1', 'M3']	[False, False, False, False, False]
4.0	0.25	2	['F#3', 'D4']	['m6']	[True, True]
4.25	0.25	2	['A3', 'E4']	['P5']	[True, True]
4.5	0.5	3	['D4', 'F#4']	['M3']	[True, True]
5.0	0.25	3	['C#4', 'D4', 'F#4']	['m2', 'P4']	[True, False, False]
5.25	0.25	3	['B3', 'D4', 'G4']	['m3', 'm6']	[True, True, True]
5.5	0.5	3	['A3', 'C#4', 'E4', 'A4']	['M3', 'P5', 'P1']	[True, True, True, True]
6.0	0.5	3	['A1', 'A2', 'A3', 'C#4', 'E4', 'A4']	['P1', 'P1', 'M3', 'P5', 'P1']	[True, True, False, False, False, False]
6.5	1.0	4	['D2', 'D3', 'A3', 'D4', 'F#4']	['P1', 'P5', 'P1', 'M3']	[True, True, False, True, True]
7.5	0.5	4			
8.0	0.25	4	['D4', 'B4']	['M6']	[True, True]
8.25	0.25	4	['F#4', 'C#5']	['P5']	[True, True]
8.5	0.75	5	['B1', 'F#2', 'B4', 'D5']	['P5', 'P1', 'm3']	[True, True, True, True]
9.25	0.25	5	['B1', 'F#2', 'B4', 'D5']	['P5', 'P1', 'm3']	[False, False, False, False]
9.5	0.5	5	['B1', 'F#2', 'B3', 'D4', 'F#4']	['P5', 'P1', 'm3', 'P5']	[False, False, True, True, True]
10.0	0.5	5	['B3', 'D4', 'G4', 'B4']	['m3', 'm6', 'P1']	[False, False, True, True]
10.5	0.5	6	['F#1', 'F#2', 'A3', 'D4', 'A4']	['P1', 'm3', 'm6', 'm3']	[True, True, True, True, True]
11.0	0.5	6	['D1', 'D2', 'A3', 'D4', 'F#4']	['P1', 'P5', 'P1', 'M3']	[True, True, False, False, True]
11.5	0.5	6	['D1', 'D2', 'A3', 'D4', 'F#4']	['P1', 'P5', 'P1', 'M3']	[False, False, False, False, False]
12.0	0.25	6	['F#3', 'D4']	['m6']	[True, True]
12.25	0.25	6	['A3', 'E4']	['P5']	[True, True]
12.5	0.5	7	['D4', 'F#4']	['M3']	[True, True]
13.0	0.25	7	['C#4', 'D4', 'F#4']	['m2', 'P4']	[True, False, False]
13.25	0.25	7	['B3', 'D4', 'G4']	['m3', 'm6']	[True, True, True]
13.5	0.5	7	['C#3', 'A3', 'C#4', 'F#4']	['m6', 'P1', 'P4']	[True, True, True, True]
