s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	1	['A4']	[]	[True]
0.5	0.5	1	['A3', 'C#4', 'E4', 'A4']	['M3', 'P5', 'P1']	[True, True, True, False]
1.0	0.5	1	['A3', 'C#4', 'E4', 'A4']	['M3', 'P5', 'P1']	[True, True, True, False]
1.5	0.25	1	['A3', 'C#4', 'E4', 'C#5']	['M3', 'P5', 'M3']	[True, True, True, True]
1.75	0.25	1	['A3', 'C#4', 'E4', 'A4']	['M3', 'P5', 'P1']	[False, False, False, True]
2.0	0.25	1	['A3', 'C#4', 'E4', 'E5']	['M3', 'P5', 'P5']	[False, False, False, True]
2.25	0.25	1	['A3', 'C#4', 'E4', 'C#5']	['M3', 'P5', 'M3']	[False, False, False, True]
2.5	0.25	1	['A4']	[]	[True]
2.75	0.25	1	['E4']	[]	[True]
3.0	0.5	2	['C#4']	[]	[True]
3.5	0.5	2	['A3']	[]	[True]
4.0	0.5	2	['E3', 'G#3', 'B3']	['M3', 'P5']	[True, True, True]
4.5	0.5	2	['E3', 'A3', 'C#4']	['P4', 'M6']	[True, True, True]
5.0	0.5	2	['E3', 'A3']	['P4']	[False, False]
5.5	0.5	2			
6.0	0.5	3	['E4', 'B4']	['P5']	[True, True]
6.5	0.5	3	['E3', 'G#4', 'B4']	['M3', 'P5']	[True, True, True]
7.0	0.5	3	['E3', 'G#4', 'B4']	['M3', 'P5']	[True, True, True]
7.5	0.5	3	['A4', 'C#5']	['M3']	[True, True]
8.0	0.5	3	['A2', 'A4', 'C#5']	['P1', 'M3']	[True, True, True]
8.5	0.5	3	['A2', 'A4', 'C#5']	['P1', 'M3']	[True, True, True]
9.0	0.5	4	['E4', 'D5']	['m7']	[True, True]
9.5	0.25	4	['G#2', 'E4', 'B4', 'D5']	['m6', 'm3', 'd5']	[True, True, True, True]
9.75	0.25	4	['G#2', 'E4', 'B4', 'C#5']	['m6', 'm3', 'P4']	[False, False, False, True]
10.0	0.5	4	['G#2', 'E4', 'B4', 'D5']	['m6', 'm3', 'd5']	[True, True, True, True]
10.5	0.5	4	['A2', 'E4', 'A4', 'C#5']	['P5', 'P1', 'M3']	[True, True, True, True]
11.0	0.5	4	['A2']	[]	[False]
11.5	0.5	4			
12.0	0.5	5	['A4']	[]	[True]
12.5	0.5	5	['A3', 'C#4', 'E4', 'A4']	['M3', 'P5', 'P1']	[True, True, True, False]
13.0	0.5	5	['A3', 'C#4', 'E4', 'A4']	['M3', 'P5', 'P1']	[True, True, True, False]
13.5	0.25	5	['A3', 'C#4', 'E4', 'C#5']	['M3', 'P5', 'M3']	[True, True, True, True]
13.75	0.25	5	['A3', 'C#4', 'E4', 'A4']	['M3', 'P5', 'P1']	[False, False, False, True]
14.0	0.25	5	['A3', 'E4', 'E5']	['P5', 'P5']	[False, False, True]
14.25	0.25	5	['A3', 'E4', 'C#5']	['P5', 'M3']	[False, False, True]
14.5	0.25	5	['A4']	[]	[True]
14.75	0.25	5	['E4']	[]	[True]
15.0	0.5	6	['C#4']	[]	[True]
15.5	0.5	6	['A3']	[]	[True]
16.0	0.5	6	['E3', 'G#3', 'B3']	['M3', 'P5']	[True, True, True]
16.5	0.5	6	['E3', 'A3', 'C#4']	['P4', 'M6']	[True, True, True]
17.0	0.5	6	['E3', 'A3']	['P4']	[False, False]
17.5	0.5	6			
18.0	0.5	7	['D4', 'F#4']	['M3']	[True, True]
18.5	0.5	7	['D3', 'A3', 'F#4']	['P5', 'M3']	[True, True, True]
19.0	0.5	7	['D3', 'A3', 'F#4']	['P5', 'M3']	[True, True, True]
19.5	0.5	7	['C#4', 'E4']	['m3']	[True, True]
20.0	0.5	7	['A3', 'C#4', 'E4']	['M3', 'P5']	[True, True, True]
20.5	0.5	7	['A3', 'E4']	['P5']	[True, True]
21.0	0.25	8	['G#3', 'B3', 'E4']	['m3', 'm6']	[True, True, True]
21.25	0.25	8	['G#3', 'B3', 'E4']	['m3', 'm6']	[False, False, False]
21.5	0.25	8	['G#3', 'B3', 'D4', 'G#4']	['m3', 'd5', 'P1']	[False, False, True, True]
21.75	0.25	8	['G#3', 'B3', 'D4', 'E4']	['m3', 'd5', 'm6']	[False, False, False, True]
22.0	0.25	8	['G#3', 'B3', 'D4', 'E5']	['m3', 'd5', 'm6']	[False, False, True, True]
22.25	0.25	8	['G#3', 'B3', 'D4', 'E4']	['m3', 'd5', 'm6']	[False, False, False, True]
22.5	0.25	8	['A3', 'C#4', 'C#5']	['M3', 'M3']	[True, True, True]
22.75	0.25	8	['A3', 'C#4', 'E4']	['M3', 'P5']	[False, False, True]
23.0	0.25	8	['A3', 'C#4']	['M3']	[False, False]
23.25	0.25	8	['A3', 'C#4', 'E4']	['M3', 'P5']	[False, False, True]
23.5	0.25	8	['A3', 'C#4']	['M3']	[False, False]
23.75	0.25	8	['A3', 'C#4', 'E4']	['M3', 'P5']	[False, False, True]
