s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	1	['G4']	[]	[True]
1.0	1.0	1	['F4', 'G4', 'A4']	['M2', 'M3']	[True, True, True]
2.0	1.0	1	['E-4', 'G4', 'B-4']	['M3', 'P5']	[True, True, True]
3.0	1.0	1	['C4', 'A4', 'C5']	['M6', 'P1']	[True, True, True]
4.0	1.0	2	['C4', 'A4', 'C5']	['M6', 'P1']	[True, True, True]
5.0	1.0	2	['C4', 'G4', 'B-4']	['P5', 'm7']	[True, True, True]
6.0	2.0	2	['D4', 'F#4', 'A4']	['M3', 'P5']	[True, True, True]
8.0	2.0	3	['D4', 'F#4', 'A4']	['M3', 'P5']	[True, True, True]
10.0	1.0	3	['D4', 'F4', 'A4', 'D5']	['m3', 'P5', 'P1']	[True, True, True, True]
11.0	1.0	3	['C4', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[True, True, True, True]
12.0	1.0	4	['B-3', 'B-4', 'D5', 'F5']	['P1', 'M3', 'P5']	[True, True, True, True]
13.0	2.0	4	['G3', 'B4', 'E5', 'G5']	['M3', 'M6', 'P1']	[True, True, True, True]
15.0	1.0	4	['G3', 'D5', 'F5']	['P5', 'm7']	[True, True, True]
16.0	2.0	5	['A3', 'A4', 'C#5', 'E5']	['P1', 'M3', 'P5']	[True, True, True, True]
18.0	2.0	5	['A3', 'A4', 'C#5', 'E5']	['P1', 'M3', 'P5']	[True, True, True, True]
20.0	0.5	6			
20.5	0.5	6	['F3', 'C5', 'F5', 'A5']	['P5', 'P1', 'M3']	[True, True, True, True]
21.0	0.5	6	['F3', 'C5', 'F5', 'A5']	['P5', 'P1', 'M3']	[True, True, True, True]
21.5	0.5	6	['F3', 'C5', 'E5', 'G5']	['P5', 'M7', 'M2']	[True, True, True, True]
22.0	1.0	6	['B-3', 'F4', 'D5', 'F5']	['P5', 'M3', 'P5']	[True, True, True, True]
23.0	0.5	6	['B-3', 'F4', 'D5', 'F5']	['P5', 'M3', 'P5']	[False, False, False, False]
23.5	0.5	6	['B-3', 'B-4', 'D5', 'F5']	['P1', 'M3', 'P5']	[False, True, True, True]
24.0	0.5	7	['B-3', 'B-4', 'D5', 'F5']	['P1', 'M3', 'P5']	[True, True, True, True]
24.5	0.5	7	['C4', 'B-4', 'E5']	['m7', 'M3']	[True, True, True]
25.0	1.0	7	['D4', 'A4', 'D5', 'F5']	['P5', 'P1', 'm3']	[True, True, True, True]
26.0	1.0	7	['D4', 'A4', 'D5']	['P5', 'P1']	[False, False, False]
27.0	1.0	7	['D4', 'B4', 'D5', 'F5']	['M6', 'P1', 'm3']	[True, True, True, True]
28.0	1.0	8	['C4', 'C5', 'F5', 'G5']	['P1', 'P4', 'P5']	[True, True, True, True]
29.0	1.0	8	['C4', 'C5', 'E5', 'G5']	['P1', 'M3', 'P5']	[False, False, True, False]
30.0	1.0	8	['F3', 'C5', 'F5']	['P5', 'P1']	[True, True, True]
31.0	1.0	8	['F3', 'C5', 'F5', 'A5']	['P5', 'P1', 'M3']	[False, False, False, True]
32.0	1.0	9	['G5']	[]	[True]
33.0	1.0	9	['F4', 'A4', 'D5', 'A5']	['M3', 'M6', 'M3']	[True, True, True, True]
34.0	1.0	9	['E4', 'C5', 'E5', 'G5']	['m6', 'P1', 'm3']	[True, True, True, True]
35.0	1.0	9	['D4', 'F4', 'A4', 'F5']	['m3', 'P5', 'm3']	[True, True, True, True]
36.0	1.0	10	['C4', 'A4', 'C5', 'E5']	['M6', 'P1', 'M3']	[True, True, True, True]
37.0	1.0	10	['B-3', 'D4', 'F4', 'D5']	['M3', 'P5', 'M3']	[True, True, True, True]
38.0	1.0	10	['A3', 'F4', 'A4', 'D5']	['m6', 'P1', 'P4']	[True, True, True, True]
39.0	0.5	10	['G3', 'G4', 'B-4', 'D5']	['P1', 'm3', 'P5']	[True, True, True, False]
39.5	0.5	10	['G3', 'G4', 'B-4', 'D5']	['P1', 'm3', 'P5']	[False, False, False, True]
40.0	0.5	11	['F3', 'A4', 'D5']	['M3', 'M6']	[True, True, True]
40.5	0.5	11	['F3', 'A4', 'B-4', 'D5']	['M3', 'P4', 'M6']	[False, False, True, False]
41.0	0.5	11	['E3', 'G4', 'C5', 'D5']	['m3', 'm6', 'm7']	[True, True, True, False]
41.5	0.5	11	['E3', 'G4', 'C5', 'D5']	['m3', 'm6', 'm7']	[False, False, False, True]
42.0	1.0	11	['G3', 'G4', 'C5', 'D5']	['P1', 'P4', 'P5']	[True, True, False, True]
43.0	1.0	11	['G3', 'G4', 'B4', 'D5']	['P1', 'M3', 'P5']	[False, False, True, False]
44.0	4.0	12	['C4', 'G4', 'C5']	['P5', 'P1']	[True, True, True]
48.0	1.5	13	['G3', 'D4', 'G4', 'B4']	['P5', 'P1', 'M3']	[True, True, True, True]
49.5	0.5	13	['G3', 'D4', 'G4', 'A4', 'C5']	['P5', 'P1', 'M2', 'P4']	[False, False, False, True, True]
50.0	1.5	13	['G3', 'D4', 'G4', 'B4', 'D5']	['P5', 'P1', 'M3', 'P5']	[False, False, False, True, True]
51.5	0.5	13	['G3', 'D4', 'G4', 'C5', 'D5']	['P5', 'P1', 'P4', 'P5']	[False, False, False, True, False]
52.0	1.0	14	['G3', 'D4', 'G4', 'B4', 'D5']	['P5', 'P1', 'M3', 'P5']	[True, True, True, True, True]
53.0	0.5	14	['G3', 'D4', 'G4', 'B4', 'E5']	['P5', 'P1', 'M3', 'M6']	[False, True, False, False, True]
53.5	0.5	14	['G3', 'D4', 'G4', 'C5', 'F5']	['P5', 'P1', 'P4', 'm7']	[False, False, False, True, True]
54.0	0.5	14	['G3', 'D4', 'G4', 'D5', 'G5']	['P5', 'P1', 'P5', 'P1']	[False, False, False, True, True]
54.5	0.5	14	['G3', 'D4', 'G4', 'D5', 'G5']	['P5', 'P1', 'P5', 'P1']	[False, True, False, False, False]
55.0	1.0	14	['G3', 'D4', 'G4', 'D5', 'G5']	['P5', 'P1', 'P5', 'P1']	[False, True, False, False, False]
56.0	1.0	15	['G3', 'D4', 'B-4', 'D5', 'G5']	['P5', 'm3', 'P5', 'P1']	[True, True, True, True, True]
57.0	1.5	15	['G3', 'D4', 'B-4', 'D5', 'G5']	['P5', 'm3', 'P5', 'P1']	[True, False, True, True, True]
58.5	0.5	15	['G3', 'D4', 'B-4', 'D5', 'G5']	['P5', 'm3', 'P5', 'P1']	[True, False, True, True, True]
59.0	1.0	15	['G3', 'D4', 'B-4', 'D5', 'G5']	['P5', 'm3', 'P5', 'P1']	[True, False, True, True, True]
60.0	2.0	16	['G3', 'D4', 'B-4', 'D5', 'G5']	['P5', 'm3', 'P5', 'P1']	[True, True, True, True, True]
