s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	1	['E-3', 'G4', 'B-4']	['M3', 'P5']	[True, True, True]
0.5	0.5	1	['E-2', 'G4', 'B-4']	['M3', 'P5']	[True, False, False]
1.0	0.5	1	['A-4', 'C5']	['M3']	[True, True]
1.5	0.5	1	['F4', 'A-4']	['m3']	[True, True]
2.0	0.5	1	['E-3', 'E-4', 'G4']	['P1', 'M3']	[True, True, True]
2.5	0.5	1	['E-2', 'B-3', 'G4']	['P5', 'M3']	[True, True, False]
3.0	0.5	1	['C4', 'A-4']	['m6']	[True, True]
3.5	0.5	1	['A-3', 'F4']	['M6']	[True, True]
4.0	0.5	2	['E-3', 'G3', 'E-4']	['M3', 'P1']	[True, True, True]
4.5	0.5	2	['E-2', 'G3', 'E-4']	['M3', 'P1']	[True, False, False]
5.0	0.5	2	['E-2', 'G3', 'D4']	['M3', 'M7']	[True, False, True]
5.5	0.5	2	['E-2', 'A-3', 'C4']	['P4', 'M6']	[True, True, True]
6.0	0.5	2	['E-2', 'G3', 'B-3']	['M3', 'P5']	[True, True, True]
6.5	0.5	2	['E-3', 'G3', 'B-3']	['M3', 'P5']	[True, True, True]
7.0	0.5	2	['D3', 'F3', 'B-3']	['m3', 'm6']	[True, True, True]
7.5	0.5	2	['C3', 'E-3', 'B-3']	['m3', 'm7']	[True, True, True]
8.0	0.5	3	['B-2', 'D3', 'B-3']	['M3', 'P1']	[True, True, True]
8.5	0.5	3	['A-2', 'B-3', 'C4']	['M2', 'M3']	[True, False, True]
9.0	0.5	3	['G2', 'B-3']	['m3']	[True, False]
9.5	0.25	3	['F2', 'A-3', 'C4']	['m3', 'P5']	[True, True, True]
9.75	0.25	3	['F2', 'A-3', 'D4']	['m3', 'M6']	[False, False, True]
10.0	0.25	3	['E-2', 'G3', 'E-4']	['M3', 'P1']	[True, True, True]
10.25	0.25	3	['E-2', 'G3', 'F4']	['M3', 'M2']	[False, False, True]
10.5	0.25	3	['E-2', 'G3', 'G4']	['M3', 'M3']	[False, False, True]
10.75	0.25	3	['E-2', 'G3', 'A-4']	['M3', 'P4']	[False, False, True]
11.0	0.25	3	['B-4']	[]	[True]
11.25	0.25	3	['C5']	[]	[True]
11.5	0.25	3	['D5']	[]	[True]
11.75	0.25	3	['E-5']	[]	[True]
12.0	0.5	4	['B-4']	[]	[True]
12.5	0.5	4	['G4', 'B-4']	['m3']	[True, False]
13.0	0.5	4	['F4', 'A-4']	['m3']	[True, True]
13.5	0.5	4	['B-3', 'A-4']	['m7']	[True, False]
