s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	1.0	0	['G4', 'E5']	['M6']	[True, True]
1.0	2.0	1	['C3', 'C4', 'G4', 'E5']	['P1', 'P5', 'M3']	[True, True, True, True]
3.0	1.0	1	['C3', 'C4', 'E4', 'C5']	['P1', 'M3', 'P1']	[False, False, True, True]
4.0	2.0	2	['C3', 'C4', 'A4', 'F5']	['P1', 'M6', 'P4']	[False, False, True, True]
6.0	1.0	2	['C3', 'C4', 'G4', 'E5']	['P1', 'P5', 'M3']	[True, True, True, True]
7.0	2.0	3	['C3', 'G3', 'G4', 'E5']	['P5', 'P5', 'M3']	[True, True, True, True]
9.0	1.0	3	['C3', 'B3', 'F4', 'D5']	['M7', 'P4', 'M2']	[False, True, True, True]
10.0	1.0	4	['C3', 'C4', 'E4', 'C5']	['P1', 'M3', 'P1']	[False, True, True, True]
11.0	1.0	4	['C3', 'E4', 'C5']	['M3', 'P1']	[False, False, False]
12.0	1.0	4	['C4', 'E4', 'C5']	['M3', 'P1']	[True, True, True]
13.0	2.0	5	['B3', 'G4', 'D5']	['m6', 'm3']	[True, True, True]
15.0	1.0	5	['C4', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[True, True, True, True]
16.0	1.0	6	['F3', 'A4', 'D5', 'F5']	['M3', 'M6', 'P1']	[True, True, True, True]
17.0	1.0	6	['F3', 'A4', 'D5', 'F5']	['M3', 'M6', 'P1']	[False, True, True, True]
18.0	1.0	6	['D3', 'A4', 'D5', 'F5']	['P5', 'P1', 'm3']	[True, False, False, False]
19.0	2.0	7	['G3', 'G4', 'B4', 'D5']	['P1', 'M3', 'P5']	[True, True, True, True]
21.0	1.0	7	['G2', 'G4', 'B4', 'D5']	['P1', 'M3', 'P5']	[True, False, False, False]
22.0	1.0	8	['G3', 'G4', 'B4', 'D5']	['P1', 'M3', 'P5']	[True, False, False, False]
23.0	1.0	8			
24.0	1.0	8	['B4', 'D5']	['m3']	[True, True]
25.0	2.0	9	['G3', 'B4', 'D5']	['M3', 'P5']	[True, True, True]
27.0	1.0	9	['G3', 'B4', 'D5']	['M3', 'P5']	[False, True, True]
28.0	2.0	10	['A3', 'E4', 'A4', 'C5']	['P5', 'P1', 'm3']	[True, True, True, True]
30.0	1.0	10	['A3', 'E4', 'A4', 'C5']	['P5', 'P1', 'm3']	[False, True, True, True]
31.0	1.0	11	['D3', 'D4', 'F#4', 'A4']	['P1', 'M3', 'P5']	[True, True, True, True]
32.0	1.0	11	['F#3', 'D4', 'F#4', 'A4']	['m6', 'P1', 'm3']	[True, False, False, False]
33.0	1.0	11	['A3', 'D4', 'F#4', 'A4']	['P4', 'M6', 'P1']	[True, False, False, False]
34.0	1.0	12	['D4', 'F#4', 'A4']	['M3', 'P5']	[True, False, False]
35.0	1.0	12	['A3', 'F#4', 'A4']	['M6', 'P1']	[True, False, False]
36.0	1.0	12	['F#3', 'C4', 'D5']	['d5', 'm6']	[True, True, True]
37.0	2.0	13	['G3', 'B3', 'B4']	['M3', 'M3']	[True, True, True]
39.0	1.0	13	['B3', 'D4', 'G4']	['m3', 'm6']	[True, True, True]
40.0	2.0	14	['E3', 'E4', 'G4', 'C5']	['P1', 'm3', 'm6']	[True, True, True, True]
42.0	1.0	14	['C3', 'C4', 'G4', 'E5']	['P1', 'P5', 'M3']	[True, True, True, True]
43.0	2.0	15	['D3', 'D4', 'G4', 'B4']	['P1', 'P4', 'M6']	[True, True, True, True]
45.0	1.0	15	['D3', 'C4', 'F#4', 'A4']	['m7', 'M3', 'P5']	[True, True, True, True]
46.0	3.0	16	['G3', 'B3', 'G4']	['M3', 'P1']	[True, True, True]
49.0	1.0	17	['G3', 'B4', 'D5']	['M3', 'P5']	[True, True, True]
50.0	1.0	17	['G3', 'C5', 'E5']	['P4', 'M6']	[False, True, True]
51.0	1.0	17	['F3', 'D5', 'F5']	['M6', 'P1']	[True, True, True]
52.0	1.0	18	['E3', 'E5', 'G5']	['P1', 'm3']	[True, True, True]
53.0	1.0	18	['F3', 'E5', 'G5']	['M7', 'M2']	[True, False, False]
54.0	1.0	18	['G3', 'E5', 'G5']	['M6', 'P1']	[True, True, True]
55.0	1.0	19	['A3', 'E5', 'G5']	['P5', 'm7']	[True, True, True]
56.0	1.0	19	['A3', 'D5', 'F5']	['P4', 'm6']	[False, True, True]
57.0	1.0	19	['A3', 'C#5', 'E5']	['M3', 'P5']	[False, True, True]
58.0	1.0	20	['D3', 'D5', 'F5']	['P1', 'm3']	[True, True, True]
59.0	1.0	20	['E3', 'D5', 'F5']	['m7', 'm2']	[True, False, False]
60.0	1.0	20	['F3', 'D5', 'F5']	['M6', 'P1']	[True, False, False]
61.0	1.0	21	['G3', 'D5', 'F5']	['P5', 'm7']	[True, True, True]
62.0	1.0	21	['G3', 'B4', 'D5']	['M3', 'P5']	[False, True, True]
63.0	1.0	21	['G3', 'B4', 'D5']	['M3', 'P5']	[False, True, True]
64.0	1.0	22	['G2', 'D5', 'F5']	['P5', 'm7']	[True, True, True]
65.0	1.0	22	['A2', 'D5', 'F5']	['P4', 'm6']	[True, False, False]
66.0	1.0	22	['B2', 'D5', 'F5']	['m3', 'd5']	[True, False, False]
67.0	1.0	23	['C3', 'G4', 'C5', 'E5']	['P5', 'P1', 'M3']	[True, True, True, True]
68.0	1.0	23	['E3', 'E4', 'G4', 'C5']	['P1', 'm3', 'm6']	[True, True, True, True]
69.0	1.0	23	['C3', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[True, True, True, True]
70.0	2.0	24	['G3', 'G4', 'B4', 'D5']	['P1', 'M3', 'P5']	[True, True, True, True]
72.0	1.0	24	['G4', 'E5']	['M6']	[True, True]
73.0	2.0	25	['C3', 'C4', 'G4', 'E5']	['P1', 'P5', 'M3']	[True, True, True, True]
75.0	1.0	25	['C3', 'C4', 'E4', 'C5']	['P1', 'M3', 'P1']	[False, False, True, True]
76.0	2.0	26	['C3', 'C4', 'A4', 'F5']	['P1', 'M6', 'P4']	[False, False, True, True]
78.0	1.0	26	['C3', 'C4', 'G4', 'E5']	['P1', 'P5', 'M3']	[True, True, True, True]
79.0	2.0	27	['C3', 'G3', 'G4', 'E5']	['P5', 'P5', 'M3']	[True, True, True, True]
81.0	1.0	27	['C3', 'B3', 'F4', 'D5']	['M7', 'P4', 'M2']	[False, True, True, True]
82.0	2.0	28	['C3', 'C4', 'E4', 'C5']	['P1', 'M3', 'P1']	[False, True, True, True]
84.0	1.0	28	['E3', 'G4', 'C5']	['m3', 'm6']	[True, True, True]
85.0	1.0	29	['F3', 'A4', 'D5']	['M3', 'M6']	[True, True, True]
86.0	1.0	29	['F3', 'A4', 'D5', 'F5']	['M3', 'M6', 'P1']	[False, True, True, True]
87.0	1.0	29	['D3', 'A4', 'D5', 'F5']	['P5', 'P1', 'm3']	[True, False, False, False]
88.0	2.0	30	['G3', 'F4', 'B4', 'D5']	['m7', 'M3', 'P5']	[True, True, True, True]
90.0	1.0	30	['G2', 'F4', 'B4', 'E5']	['m7', 'M3', 'M6']	[True, False, False, True]
91.0	1.0	31	['C3', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[True, True, True, True]
92.0	1.0	31	['G2', 'E4', 'G4', 'C5']	['M6', 'P1', 'P4']	[True, False, False, False]
93.0	1.0	31	['E2', 'E4', 'G4', 'C5']	['P1', 'm3', 'm6']	[True, False, False, False]
94.0	1.0	32	['C2', 'E4', 'G4', 'C5']	['M3', 'P5', 'P1']	[True, False, False, False]
95.0	1.0	32			
96.0	1.0	32	['E5']	[]	[True]
97.0	0.5	33	['C4', 'G4', 'D#5']	['P5', 'A2']	[True, True, True]
97.5	0.5	33	['C4', 'G4', 'E5']	['P5', 'M3']	[False, False, True]
98.0	0.5	33	['C4', 'G4', 'F5']	['P5', 'P4']	[False, False, True]
98.5	0.5	33	['C4', 'G4', 'E5']	['P5', 'M3']	[False, False, True]
99.0	0.5	33	['C4', 'E4', 'D5']	['M3', 'M2']	[False, True, True]
