s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	2.0	1	['A-2', 'E-3', 'A-3', 'C4', 'E-4', 'A-4', 'F5']	['P5', 'P1', 'M3', 'P5', 'P1', 'M6']	[True, True, True, True, True, True, True]
2.0	2.0	1	['A-2', 'E-3', 'A-3', 'C4', 'C5']	['P5', 'P1', 'M3', 'M3']	[False, False, False, False, True]
4.0	1.0	1	['C5']	[]	[True]
5.0	1.0	2	['A-2', 'E-3', 'G-3', 'B-3', 'E-4', 'G-4', 'B-4', 'E-5']	['P5', 'm7', 'M2', 'P5', 'm7', 'M2', 'P5']	[True, True, True, True, True, True, True, True]
6.0	1.0	2	['A-2', 'E-3', 'G-3', 'B-3', 'E-4', 'G-4', 'B-4']	['P5', 'm7', 'M2', 'P5', 'm7', 'M2']	[False, False, False, False, False, False, False]
7.0	1.0	2	['A-2', 'E-3', 'G-3', 'B-3', 'B-4']	['P5', 'm7', 'M2', 'M2']	[False, False, False, False, True]
8.0	1.0	2	['A-2', 'E-3', 'G-3', 'B-3']	['P5', 'm7', 'M2']	[False, False, False, False]
9.0	0.5	2	['B-4']	[]	[True]
9.5	0.5	2	['C5']	[]	[True]
10.0	2.0	3	['A-2', 'E3', 'A3', 'C#4', 'E4', 'C#5']	['A5', 'A1', 'A3', 'A5', 'A3']	[True, True, True, True, True, True]
12.0	2.0	3	['A-2', 'E3', 'A3', 'E4']	['A5', 'A1', 'A5']	[False, False, False, True]
14.0	1.0	3	['G4']	[]	[True]
15.0	1.0	4	['A-2', 'E-3', 'A-3', 'C4', 'E-4', 'A-4', 'C5']	['P5', 'P1', 'M3', 'P5', 'P1', 'M3']	[True, True, True, True, True, True, True]
16.0	1.0	4	['A-2', 'E-3', 'A-3', 'A-4']	['P5', 'P1', 'P1']	[False, False, False, True]
17.0	1.0	4	['A-2', 'E-3', 'A-3', 'A-4']	['P5', 'P1', 'P1']	[False, False, False, True]
18.0	1.0	4	['A-2', 'E-3', 'A-3', 'A-4']	['P5', 'P1', 'P1']	[False, False, False, True]
19.0	1.0	4	['A-4']	[]	[True]
20.0	1.0	5	['D-4', 'F4', 'A-4']	['M3', 'P5']	[True, True, True]
21.0	1.0	5	['D-4', 'F4', 'B-4']	['M3', 'M6']	[True, True, True]
22.0	0.5	5	['D-4', 'F4', 'B-4']	['M3', 'M6']	[True, True, True]
22.5	0.5	5	['D-4', 'F4', 'G-4', 'B-4']	['M3', 'P4', 'M6']	[False, False, True, False]
23.0	1.0	5	['C4', 'F4', 'A-4']	['P4', 'm6']	[True, True, True]
24.0	0.5	5	['C4', 'E-4', 'A-4']	['m3', 'm6']	[True, True, True]
24.5	0.5	5	['C4', 'E-4', 'A-4']	['m3', 'm6']	[False, False, False]
25.0	1.0	6	['B-3', 'D-4', 'F4', 'D-5']	['m3', 'P5', 'm3']	[True, True, True, True]
26.0	0.5	6	['B-3', 'D-4', 'F4', 'D-5', 'E-5']	['m3', 'P5', 'm3', 'P4']	[True, True, True, True, True]
26.5	0.5	6	['B-3', 'D-4', 'F4', 'D-5', 'F5']	['m3', 'P5', 'm3', 'P5']	[False, False, False, False, True]
27.0	1.0	6	['A-3', 'D-4', 'F4', 'C5']	['P4', 'M6', 'M3']	[True, True, True, True]
28.0	0.5	6	['A-3', 'C4', 'F4', 'C5']	['M3', 'M6', 'M3']	[True, True, True, True]
28.5	0.5	6	['A-3', 'C4', 'F4', 'C5']	['M3', 'M6', 'M3']	[False, False, False, False]
29.0	0.5	6	['A-3', 'D-4', 'F4', 'B-4']	['P4', 'M6', 'M2']	[True, True, True, True]
29.5	0.5	6	['A-3', 'D-4', 'F4', 'B-4']	['P4', 'M6', 'M2']	[False, False, False, False]
30.0	1.0	7	['G3', 'D-4', 'F4', 'B-4']	['d5', 'm7', 'm3']	[True, True, True, True]
31.0	0.5	7	['G3', 'D-4', 'F4', 'B-4', 'C5']	['d5', 'm7', 'm3', 'P4']	[True, True, True, True, True]
31.5	0.5	7	['G3', 'D-4', 'F4', 'B-4', 'D-5']	['d5', 'm7', 'm3', 'd5']	[False, False, False, False, True]
32.0	1.0	7	['G-3', 'C4', 'E4', 'B-4']	['A4', 'A6', 'M3']	[True, True, True, True]
33.0	0.5	7	['G-3', 'C4', 'E-4', 'B-4', 'C5']	['A4', 'M6', 'M3', 'A4']	[True, True, True, True, True]
33.5	0.5	7	['G-3', 'C4', 'E-4', 'B-4', 'D-5']	['A4', 'M6', 'M3', 'P5']	[False, False, False, False, True]
34.0	0.5	7	['G-3', 'C4', 'E-4', 'B-4', 'E-5']	['A4', 'M6', 'M3', 'M6']	[True, True, True, True, True]
34.5	0.5	7	['G-3', 'C4', 'E-4', 'B-4', 'F5']	['A4', 'M6', 'M3', 'M7']	[False, False, False, False, True]
35.0	0.5	8	['F3', 'C4', 'E-4', 'A4', 'F5']	['P5', 'm7', 'M3', 'P1']	[True, True, True, True, True]
35.5	0.5	8	['F3', 'C4', 'E-4', 'F5']	['P5', 'm7', 'P1']	[False, False, False, False]
36.0	0.5	8	['F3', 'C4', 'E-4', 'A4', 'E-5', 'F5']	['P5', 'm7', 'M3', 'm7', 'P1']	[True, True, True, True, True, False]
36.5	0.5	8	['F3', 'C4', 'E-4', 'A4', 'D-5', 'F5']	['P5', 'm7', 'M3', 'm6', 'P1']	[False, False, False, False, True, False]
37.0	0.5	8	['G-3', 'C4', 'E-4', 'C5', 'F5']	['A4', 'M6', 'A4', 'M7']	[True, True, True, True, False]
37.5	0.5	8	['G-3', 'C4', 'E-4', 'B-4', 'F5']	['A4', 'M6', 'M3', 'M7']	[False, False, False, True, False]
38.0	0.5	8	['G-3', 'C4', 'E-4', 'A4', 'C5']	['A4', 'M6', 'A2', 'A4']	[True, True, True, True, True]
38.5	0.5	8	['G-3', 'C4', 'E-4', 'A4', 'C5']	['A4', 'M6', 'A2', 'A4']	[False, False, False, False, True]
39.0	0.5	8	['F3', 'C4', 'F4', 'A4', 'D-5']	['P5', 'P1', 'M3', 'm6']	[True, True, True, True, True]
39.5	0.5	8	['F3', 'C4', 'F4', 'A4', 'E-5']	['P5', 'P1', 'M3', 'm7']	[False, False, False, False, True]
40.0	0.5	9	['E-3', 'D-4', 'G-4', 'B-4', 'D-5']	['m7', 'm3', 'P5', 'm7']	[True, True, True, True, True]
40.5	0.5	9	['E-3', 'D-4', 'F4', 'B-4', 'D-5']	['m7', 'M2', 'P5', 'm7']	[False, False, True, False, False]
41.0	0.5	9	['E-3', 'D-4', 'G-4', 'B-4', 'D-5']	['m7', 'm3', 'P5', 'm7']	[True, True, True, True, False]
41.5	0.5	9	['E-3', 'D-4', 'F4', 'B-4', 'D-5']	['m7', 'M2', 'P5', 'm7']	[False, False, True, False, False]
42.0	0.5	9	['E-3', 'D-4', 'G-4', 'B-4']	['m7', 'm3', 'P5']	[True, True, True, True]
42.5	0.5	9	['E-3', 'D-4', 'F4', 'B-4']	['m7', 'M2', 'P5']	[False, False, True, False]
43.0	1.0	9	['E-3', 'D-4', 'G-4', 'B-4']	['m7', 'm3', 'P5']	[True, True, True, True]
44.0	0.5	9	['E-3', 'D-4', 'G-4', 'A-4', 'B-4']	['m7', 'm3', 'P4', 'P5']	[True, True, False, True, False]
44.5	0.5	9	['E-3', 'D-4', 'G-4', 'B-4']	['m7', 'm3', 'P5']	[False, False, False, False]
45.0	0.5	10	['A-3', 'C4', 'G-4', 'B-4', 'E-5']	['M3', 'm7', 'M2', 'P5']	[True, True, False, False, True]
45.5	0.5	10	['A-3', 'C4', 'G-4', 'E-5']	['M3', 'm7', 'P5']	[False, False, False, False]
46.0	0.5	10	['A-3', 'C4', 'G-4', 'E-5']	['M3', 'm7', 'P5']	[True, True, True, False]
46.5	0.5	10	['A-3', 'C4', 'G-4', 'D-5', 'E-5']	['M3', 'm7', 'P4', 'P5']	[False, False, False, True, False]
47.0	0.5	10	['A-3', 'C4', 'G-4', 'D-5', 'E-5']	['M3', 'm7', 'P4', 'P5']	[False, False, True, False, False]
47.5	0.5	10	['A-3', 'C4', 'G-4', 'C5', 'E-5']	['M3', 'm7', 'M3', 'P5']	[False, False, False, True, False]
