s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	0	['E4']	[]	[True]
0.5	0.5	0	['F#4']	[]	[True]
1.0	0.5	0	['E4']	[]	[True]
1.5	0.5	1	['C#4']	[]	[True]
2.0	0.5	1	['E3', 'C#4']	['M6']	[True, False]
2.5	0.5	1	['F#3', 'C#4']	['P5']	[True, False]
3.0	0.5	1	['E3', 'C#4']	['M6']	[True, False]
3.5	0.5	1	['A3', 'C#4']	['M3']	[True, False]
4.0	0.5	1	['A3', 'C#4', 'E5']	['M3', 'P5']	[False, False, True]
4.5	0.5	1	['A3', 'C#4', 'F#5']	['M3', 'M6']	[False, False, True]
5.0	0.5	1	['A3', 'C#4', 'E5']	['M3', 'P5']	[False, False, True]
5.5	0.5	2	['A3', 'C#4', 'A5']	['M3', 'P1']	[False, False, True]
6.0	0.5	2	['A3', 'C#4', 'E4', 'A5']	['M3', 'P5', 'P1']	[False, False, True, False]
6.5	0.5	2	['E3', 'C#4', 'F#4', 'A5']	['M6', 'M2', 'P4']	[True, False, True, False]
7.0	0.5	2	['E3', 'C#4', 'E4', 'A5']	['M6', 'P1', 'P4']	[False, False, True, False]
7.5	0.5	2	['C#3', 'E4', 'A4', 'A5']	['m3', 'm6', 'm6']	[True, True, True, False]
8.0	0.5	2	['C#3', 'E4', 'A4', 'C#6']	['m3', 'm6', 'P1']	[False, False, False, True]
8.5	0.5	2	['A2', 'C#4', 'C#5', 'B5']	['M3', 'M3', 'M2']	[True, True, True, True]
9.0	0.5	2	['A2', 'C#4', 'C#5', 'A5']	['M3', 'M3', 'P1']	[False, False, False, True]
9.5	0.5	3	['E2', 'B3', 'D5', 'A5']	['P5', 'm7', 'P4']	[True, True, True, True]
10.0	0.5	3	['E2', 'B3', 'D5', 'G#5']	['P5', 'm7', 'M3']	[False, False, False, True]
10.5	0.5	3	['E2', 'B3', 'D5', 'F#5']	['P5', 'm7', 'M2']	[False, False, False, True]
11.0	0.5	3	['E2', 'D4', 'B4', 'G#5']	['m7', 'P5', 'M3']	[False, True, True, True]
11.5	0.5	3	['A2', 'A3', 'C#5', 'A5']	['P1', 'M3', 'P1']	[True, True, True, True]
12.0	0.5	3	['A2', 'A3', 'C#5', 'C#6']	['P1', 'M3', 'M3']	[False, False, False, True]
12.5	0.5	3	['A2', 'A3', 'C#5', 'B5']	['P1', 'M3', 'M2']	[False, False, False, True]
13.0	0.5	3	['A2', 'C#4', 'A4', 'A5']	['M3', 'P1', 'P1']	[False, True, True, True]
13.5	0.5	4	['E2', 'B3', 'D5', 'A5']	['P5', 'm7', 'P4']	[True, True, True, True]
14.0	0.5	4	['E2', 'B3', 'D5', 'G#5']	['P5', 'm7', 'M3']	[False, False, False, True]
14.5	0.5	4	['E2', 'B3', 'D5', 'F#5']	['P5', 'm7', 'M2']	[False, False, False, True]
15.0	0.5	4	['E2', 'D4', 'B4', 'G#5']	['m7', 'P5', 'M3']	[False, True, True, True]
15.5	0.5	4	['A2', 'A3', 'C#5', 'A5']	['P1', 'M3', 'P1']	[True, True, True, True]
16.0	0.5	4	['A2', 'A3', 'C#5', 'C#6']	['P1', 'M3', 'M3']	[False, False, False, True]
16.5	0.5	4	['A2', 'A3', 'C#5', 'B5']	['P1', 'M3', 'M2']	[False, False, False, True]
17.0	0.5	4	['A2', 'C#4', 'A4', 'A5']	['M3', 'P1', 'P1']	[False, True, True, True]
17.5	0.5	5	['E2', 'B3', 'G#4', 'A5']	['P5', 'M3', 'P4']	[True, True, True, True]
18.0	0.5	5	['E2', 'B3', 'G#4', 'G#5']	['P5', 'M3', 'M3']	[False, False, False, True]
