s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.125	0	['C4', 'E5']	['M3']	[True, True]
0.125	0.125	0	['E4', 'C5']	['m6']	[True, True]
0.25	0.125	0	['C4', 'E5']	['M3']	[True, True]
0.375	0.125	0	['E4', 'C5', 'E5']	['m6', 'P1']	[True, True, False]
0.5	0.125	1	['C4', 'E5']	['M3']	[True, True]
0.625	0.125	1	['E4', 'C5', 'E5']	['m6', 'P1']	[True, True, False]
0.75	0.125	1	['C4', 'E5']	['M3']	[True, False]
0.875	0.125	1	['E4', 'C5', 'E5']	['m6', 'P1']	[True, True, False]
1.0	0.125	1	['B3', 'D5']	['m3']	[True, True]
1.125	0.125	1	['D4', 'B4', 'D5']	['M6', 'P1']	[True, True, False]
1.25	0.125	1	['B3', 'D5']	['m3']	[True, True]
1.375	0.125	1	['D4', 'B4', 'D5']	['M6', 'P1']	[True, True, False]
1.5	0.125	1	['A3', 'C5']	['m3']	[True, True]
1.625	0.125	1	['C4', 'A4', 'C5']	['M6', 'P1']	[True, True, False]
1.75	0.125	1	['A3', 'C5']	['m3']	[True, False]
1.875	0.125	1	['C4', 'A4', 'C5']	['M6', 'P1']	[True, True, False]
2.0	0.125	1	['E3', 'B4']	['P5']	[True, True]
2.125	0.125	1	['B3', 'E4', 'B4']	['P4', 'P1']	[True, True, False]
2.25	0.125	1	['E3', 'B4']	['P5']	[True, True]
2.375	0.125	1	['B3', 'E4', 'B4']	['P4', 'P1']	[True, True, False]
2.5	0.125	2	['C3', 'A4']	['M6']	[True, True]
2.625	0.125	2	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
2.75	0.125	2	['C3', 'A4']	['M6']	[True, False]
2.875	0.125	2	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
3.0	0.125	2	['C3', 'A4']	['M6']	[True, False]
3.125	0.125	2	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
3.25	0.125	2	['C3', 'A4']	['M6']	[True, False]
3.375	0.125	2	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
3.5	0.125	2	['C3', 'A4']	['M6']	[True, True]
3.625	0.125	2	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
3.75	0.125	2	['C3', 'A4']	['M6']	[True, False]
3.875	0.125	2	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
4.0	0.125	2	['D4', 'F5']	['m3']	[True, True]
4.125	0.125	2	['F4', 'D5']	['M6']	[True, True]
4.25	0.125	2	['D4', 'F5']	['m3']	[True, True]
4.375	0.125	2	['F4', 'D5', 'F5']	['M6', 'P1']	[True, True, False]
4.5	0.125	3	['D4', 'F5']	['m3']	[True, True]
4.625	0.125	3	['F4', 'D5', 'F5']	['M6', 'P1']	[True, True, False]
4.75	0.125	3	['D4', 'F5']	['m3']	[True, False]
4.875	0.125	3	['F4', 'D5', 'F5']	['M6', 'P1']	[True, True, False]
5.0	0.125	3	['C4', 'E5', 'F5']	['M3', 'P4']	[True, True, False]
5.125	0.125	3	['E4', 'C5', 'F5']	['m6', 'm2']	[True, True, False]
5.25	0.125	3	['C4', 'E5']	['M3']	[True, True]
5.375	0.125	3	['E4', 'C5', 'E5']	['m6', 'P1']	[True, True, False]
5.5	0.125	3	['B-3', 'D5']	['M3']	[True, True]
5.625	0.125	3	['D4', 'B-4', 'D5']	['m6', 'P1']	[True, True, False]
5.75	0.125	3	['B-3', 'D5']	['M3']	[True, False]
5.875	0.125	3	['D4', 'B-4', 'D5']	['m6', 'P1']	[True, True, False]
6.0	0.125	3	['F3', 'C5']	['P5']	[True, True]
6.125	0.125	3	['C4', 'F4', 'C5']	['P4', 'P1']	[True, True, False]
6.25	0.125	3	['F3', 'C5']	['P5']	[True, True]
6.375	0.125	3	['C4', 'F4', 'C5']	['P4', 'P1']	[True, True, False]
6.5	0.125	4	['D3', 'B-4']	['m6']	[True, True]
6.625	0.125	4	['B-3', 'F4', 'B-4']	['P5', 'P1']	[True, True, False]
6.75	0.125	4	['D3', 'B-4']	['m6']	[True, False]
6.875	0.125	4	['B-3', 'F4', 'B-4']	['P5', 'P1']	[True, True, False]
7.0	0.125	4	['D3', 'B-4']	['m6']	[True, False]
7.125	0.125	4	['B-3', 'F4', 'B-4']	['P5', 'P1']	[True, True, False]
7.25	0.125	4	['D3', 'B-4']	['m6']	[True, False]
7.375	0.125	4	['B-3', 'F4', 'B-4']	['P5', 'P1']	[True, True, False]
7.5	0.125	4	['D3', 'B-4']	['m6']	[True, False]
7.625	0.125	4	['B-3', 'F4', 'B-4']	['P5', 'P1']	[True, True, False]
7.75	0.125	4	['D3', 'B-4']	['m6']	[True, False]
7.875	0.125	4	['B-3', 'F4', 'B-4']	['P5', 'P1']	[True, True, False]
8.0	0.125	4	['D3', 'A4']	['P5']	[True, True]
8.125	0.125	4	['B-3', 'F4']	['P5']	[True, True]
8.25	0.125	4	['D3', 'A4']	['P5']	[True, True]
8.375	0.125	4	['B-3', 'F4', 'A4']	['P5', 'M7']	[True, True, False]
8.5	0.125	5	['C3', 'G#4']	['A5']	[True, True]
8.625	0.125	5	['B3', 'F4', 'G#4']	['d5', 'M6']	[True, True, False]
8.75	0.125	5	['C3', 'G#4']	['A5']	[True, False]
8.875	0.125	5	['B3', 'F4', 'G#4']	['d5', 'M6']	[True, True, False]
9.0	0.125	5	['D4', 'G#4', 'F5']	['A4', 'm3']	[True, False, True]
9.125	0.125	5	['F4', 'G#4', 'D5']	['A2', 'M6']	[True, False, True]
9.25	0.125	5	['D4', 'G#4', 'F5']	['A4', 'm3']	[True, True, True]
9.375	0.125	5	['F4', 'G#4', 'D5']	['A2', 'M6']	[True, False, True]
9.5	0.125	5	['C4', 'A4', 'E5']	['M6', 'M3']	[True, True, True]
9.625	0.125	5	['E4', 'A4', 'C5']	['P4', 'm6']	[True, False, True]
9.75	0.125	5	['C4', 'A4', 'E5']	['M6', 'M3']	[True, False, True]
9.875	0.125	5	['E4', 'A4', 'C5']	['P4', 'm6']	[True, False, True]
10.0	0.125	5	['B3', 'B4', 'D5']	['P1', 'm3']	[True, True, True]
10.125	0.125	5	['D4', 'B4']	['M6']	[True, False]
10.25	0.125	5	['B3', 'B4', 'D5']	['P1', 'm3']	[True, False, True]
10.375	0.125	5	['D4', 'B4']	['M6']	[True, False]
10.5	0.125	6	['A3', 'C5']	['m3']	[True, True]
10.625	0.125	6	['C4', 'A4', 'C5']	['M6', 'P1']	[True, True, False]
10.75	0.125	6	['A3', 'C5']	['m3']	[True, False]
10.875	0.125	6	['C4', 'A4', 'C5']	['M6', 'P1']	[True, True, False]
11.0	0.125	6	['G3', 'B3', 'B4', 'C5']	['M3', 'M3', 'P4']	[True, True, True, False]
11.125	0.125	6	['G3', 'C4', 'G4', 'C5']	['P4', 'P1', 'P4']	[False, True, True, False]
11.25	0.125	6	['G3', 'B3', 'B4', 'C5']	['M3', 'M3', 'P4']	[False, True, True, False]
11.375	0.125	6	['G3', 'C4', 'G4', 'C5']	['P4', 'P1', 'P4']	[False, True, True, False]
11.5	0.125	6	['F3', 'A3', 'A4', 'C5']	['M3', 'M3', 'P5']	[True, True, True, True]
11.625	0.125	6	['F3', 'C4', 'F4', 'C5']	['P5', 'P1', 'P5']	[False, True, True, False]
11.75	0.125	6	['F3', 'A3', 'A4', 'C5']	['M3', 'M3', 'P5']	[False, True, True, False]
11.875	0.125	6	['F3', 'C4', 'F4', 'C5']	['P5', 'P1', 'P5']	[False, True, True, False]
12.0	0.125	6	['E3', 'G3', 'G4', 'C5']	['m3', 'm3', 'm6']	[True, True, True, True]
12.125	0.125	6	['E3', 'C4', 'E4', 'C5']	['m6', 'P1', 'm6']	[False, True, True, False]
12.25	0.125	6	['E3', 'G3', 'G4', 'C5']	['m3', 'm3', 'm6']	[False, True, True, False]
12.375	0.125	6	['E3', 'C4', 'E4', 'C5']	['m6', 'P1', 'm6']	[False, True, True, False]
12.5	0.125	7	['D3', 'F4', 'B4']	['m3', 'M6']	[True, True, True]
12.625	0.125	7	['D3', 'B3', 'D4', 'B4']	['M6', 'P1', 'M6']	[False, True, True, False]
12.75	0.125	7	['D3', 'A3', 'F4', 'B4']	['P5', 'm3', 'M6']	[False, True, True, False]
12.875	0.125	7	['D3', 'B3', 'D4', 'B4']	['M6', 'P1', 'M6']	[False, True, True, False]
13.0	0.125	7	['D3', 'A3', 'F4', 'B4']	['P5', 'm3', 'M6']	[False, True, True, False]
13.125	0.125	7	['D3', 'B3', 'D4', 'B4']	['M6', 'P1', 'M6']	[False, True, True, False]
13.25	0.125	7	['D3', 'A3', 'F4', 'B4']	['P5', 'm3', 'M6']	[False, True, True, False]
13.375	0.125	7	['D3', 'B3', 'D4', 'B4']	['M6', 'P1', 'M6']	[False, True, True, False]
13.5	0.125	7	['E3', 'E4', 'G#4']	['P1', 'M3']	[True, True, True]
13.625	0.125	7	['E3', 'B3', 'D4', 'G#4']	['P5', 'm7', 'M3']	[False, True, True, False]
13.75	0.125	7	['E3', 'G#3', 'E4', 'G#4']	['M3', 'P1', 'M3']	[False, True, True, False]
13.875	0.125	7	['E3', 'B3', 'D4', 'G#4']	['P5', 'm7', 'M3']	[False, True, True, False]
14.0	0.125	7	['E3', 'G#3', 'E4', 'G#4']	['M3', 'P1', 'M3']	[False, True, True, False]
14.125	0.125	7	['E3', 'B3', 'D4', 'G#4']	['P5', 'm7', 'M3']	[False, True, True, False]
14.25	0.125	7	['E3', 'G#3', 'E4', 'G#4']	['M3', 'P1', 'M3']	[False, True, True, False]
14.375	0.125	7	['E3', 'B3', 'D4', 'G#4']	['P5', 'm7', 'M3']	[False, True, True, False]
14.5	0.125	8	['A2', 'E3', 'E4', 'A4']	['P5', 'P5', 'P1']	[True, True, True, True]
14.625	0.125	8	['A2', 'A3', 'C4', 'A4']	['P1', 'm3', 'P1']	[False, True, True, False]
14.75	0.125	8	['A2', 'E3', 'E4', 'A4']	['P5', 'P5', 'P1']	[False, True, True, False]
14.875	0.125	8	['A2', 'A3', 'C4', 'A4']	['P1', 'm3', 'P1']	[False, True, True, False]
15.0	0.125	8	['C4', 'A4', 'E5']	['M6', 'M3']	[True, False, True]
15.125	0.125	8	['E4', 'A4', 'C5']	['P4', 'm6']	[True, False, True]
15.25	0.125	8	['C4', 'A4', 'E5']	['M6', 'M3']	[True, False, True]
15.375	0.125	8	['E4', 'A4', 'C5']	['P4', 'm6']	[True, False, True]
15.5	0.125	8	['C4', 'E5']	['M3']	[True, True]
15.625	0.125	8	['E4', 'C5']	['m6']	[True, True]
15.75	0.125	8	['C4', 'E5']	['M3']	[True, True]
15.875	0.125	8	['E4', 'C5']	['m6']	[True, True]
16.0	0.125	8	['C4', 'E5']	['M3']	[True, True]
16.125	0.125	8	['E4', 'C5']	['m6']	[True, True]
16.25	0.125	8	['C4', 'E5']	['M3']	[True, True]
16.375	0.125	8	['E4', 'C5', 'E5']	['m6', 'P1']	[True, True, False]
16.5	0.125	9	['C4', 'E5']	['M3']	[True, True]
16.625	0.125	9	['E4', 'C5', 'E5']	['m6', 'P1']	[True, True, False]
16.75	0.125	9	['C4', 'E5']	['M3']	[True, False]
16.875	0.125	9	['E4', 'C5', 'E5']	['m6', 'P1']	[True, True, False]
17.0	0.125	9	['B3', 'D5']	['m3']	[True, True]
17.125	0.125	9	['D4', 'B4', 'D5']	['M6', 'P1']	[True, True, False]
17.25	0.125	9	['B3', 'D5']	['m3']	[True, True]
17.375	0.125	9	['D4', 'B4', 'D5']	['M6', 'P1']	[True, True, False]
17.5	0.125	9	['A3', 'C5']	['m3']	[True, True]
17.625	0.125	9	['C4', 'A4', 'C5']	['M6', 'P1']	[True, True, False]
17.75	0.125	9	['A3', 'C5']	['m3']	[True, False]
17.875	0.125	9	['C4', 'A4', 'C5']	['M6', 'P1']	[True, True, False]
18.0	0.125	9	['E3', 'B4', 'C5']	['P5', 'm6']	[True, True, False]
18.125	0.125	9	['B3', 'E4', 'C5']	['P4', 'm2']	[True, True, False]
18.25	0.125	9	['E3', 'B4']	['P5']	[True, True]
18.375	0.125	9	['B3', 'E4', 'B4']	['P4', 'P1']	[True, True, False]
18.5	0.125	10	['C3', 'A4']	['M6']	[True, True]
18.625	0.125	10	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
18.75	0.125	10	['C3', 'A4']	['M6']	[True, False]
18.875	0.125	10	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
19.0	0.125	10	['C3', 'A4']	['M6']	[True, False]
19.125	0.125	10	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
19.25	0.125	10	['C3', 'A4']	['M6']	[True, False]
19.375	0.125	10	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
19.5	0.125	10	['C3', 'A4']	['M6']	[True, True]
19.625	0.125	10	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
19.75	0.125	10	['C3', 'A4']	['M6']	[True, False]
19.875	0.125	10	['A3', 'E4', 'A4']	['P5', 'P1']	[True, True, False]
20.0	0.125	10	['D4', 'F5']	['m3']	[True, True]
20.125	0.125	10	['F4', 'D5']	['M6']	[True, True]
20.25	0.125	10	['D4', 'F5']	['m3']	[True, True]
20.375	0.125	10	['F4', 'D5', 'F5']	['M6', 'P1']	[True, True, False]
20.5	0.125	11	['D4', 'F5']	['m3']	[True, True]
20.625	0.125	11	['F4', 'D5', 'F5']	['M6', 'P1']	[True, True, False]
20.75	0.125	11	['D4', 'F5']	['m3']	[True, False]
20.875	0.125	11	['F4', 'D5', 'F5']	['M6', 'P1']	[True, True, False]
21.0	0.125	11	['C4', 'E5', 'F5']	['M3', 'P4']	[True, True, False]
21.125	0.125	11	['E4', 'C5', 'F5']	['m6', 'm2']	[True, True, False]
21.25	0.125	11	['C4', 'E5']	['M3']	[True, True]
