s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	0	['E4']	[]	[True]
0.5	0.5	1	['A4']	[]	[True]
1.0	0.5	1	['B4']	[]	[True]
1.5	0.5	1	['A3', 'C#4', 'C#5']	['M3', 'M3']	[True, True, True]
2.0	0.5	1	['D5']	[]	[True]
2.5	0.5	2	['G#3', 'B3', 'E5']	['m3', 'm6']	[True, True, True]
3.0	0.25	2	['E5']	[]	[False]
3.25	0.25	2	['F#5']	[]	[True]
3.5	0.5	2	['G#3', 'E4', 'E5']	['m6', 'm6']	[True, True, True]
4.0	0.5	2	['D5']	[]	[True]
4.5	0.5	3	['A3', 'E4', 'C#5']	['P5', 'M3']	[True, True, True]
5.0	0.5	3	['C#4', 'A4']	['m6']	[True, True]
5.5	0.5	3	['B3', 'G#4', 'D5']	['M6', 'm3']	[True, True, True]
6.0	0.5	3	['A3', 'A4', 'C#5']	['P1', 'M3']	[True, True, True]
6.5	0.5	4	['E3', 'A4', 'C#5']	['P4', 'M6']	[True, True, True]
7.0	0.5	4	['G#4', 'B4']	['m3']	[True, True]
7.5	0.5	4	['E3']	[]	[True]
8.0	0.5	4	['E4']	[]	[True]
8.5	0.5	5	['A3', 'C#4', 'A4']	['M3', 'P1']	[True, True, True]
9.0	0.5	5	['B4']	[]	[True]
9.5	0.5	5	['A3', 'C#4', 'C#5']	['M3', 'M3']	[True, True, True]
10.0	0.5	5	['D5']	[]	[True]
10.5	0.5	6	['G#3', 'B3', 'E5']	['m3', 'm6']	[True, True, True]
11.0	0.25	6	['E5']	[]	[False]
11.25	0.25	6	['F#5']	[]	[True]
11.5	0.5	6	['G#3', 'E4', 'E5']	['m6', 'm6']	[True, True, True]
12.0	0.5	6	['D5']	[]	[True]
12.5	0.5	7	['A3', 'E4', 'C#5']	['P5', 'M3']	[True, True, True]
13.0	0.5	7	['C#4', 'A4']	['m6']	[True, True]
13.5	0.5	7	['B3', 'G#4', 'D5']	['M6', 'm3']	[True, True, True]
14.0	0.5	7	['A3', 'A4', 'C#5']	['P1', 'M3']	[True, True, True]
14.5	0.5	8	['E3', 'A4', 'C#5']	['P4', 'M6']	[True, True, True]
15.0	0.5	8	['G#4', 'B4']	['m3']	[True, True]
15.5	0.5	8	['E3']	[]	[True]
16.0	0.5	8	['B4']	[]	[True]
16.5	0.5	9	['D#3', 'B3', 'B4']	['m6', 'm6']	[True, True, True]
17.0	0.5	9	['C#5']	[]	[True]
17.5	0.5	9	['D#3', 'B3', 'B4']	['m6', 'm6']	[True, True, True]
18.0	0.5	9	['A4']	[]	[True]
18.5	0.5	10	['E3', 'B3', 'G#4']	['P5', 'M3']	[True, True, True]
19.0	0.25	10	['G#4']	[]	[False]
19.25	0.25	10	['A4']	[]	[True]
19.5	0.5	10	['E3', 'B3', 'B4']	['P5', 'P5']	[True, True, True]
20.0	0.5	10	['B4']	[]	[True]
