s_offset	s_duration	s_measure	s_notes	s_intervals	s_isOnset
0.0	0.5	1	['E2', 'E3']	['P1']	[True, True]
0.5	0.5	1	['E2', 'E3', 'G#3', 'E4', 'G#4']	['P1', 'M3', 'P1', 'M3']	[False, False, True, True, True]
1.0	0.5	1	['G#3', 'E4', 'G#4']	['m6', 'P1']	[True, True, True]
1.5	0.5	1	['E3', 'G#3']	['M3']	[True, True]
2.0	0.5	1	['E3', 'G#3', 'B3', 'E4', 'B4']	['M3', 'P5', 'P1', 'P5']	[False, False, True, True, True]
2.5	0.5	1	['B3', 'E4', 'B4']	['P4', 'P1']	[True, True, True]
3.0	0.5	1	['G#3', 'B3']	['m3']	[True, True]
3.5	0.5	1	['G#3', 'B3', 'E4', 'B4', 'E5']	['m3', 'm6', 'm3', 'm6']	[False, False, True, True, True]
4.0	0.5	1	['E4', 'B4', 'E5']	['P5', 'P1']	[True, True, True]
4.5	0.5	1	['B3', 'E4']	['P4']	[True, True]
5.0	0.5	1	['B3', 'E4', 'G#4', 'E5', 'G#5']	['P4', 'M6', 'P4', 'M6']	[False, False, True, True, True]
5.5	0.5	1	['G#4', 'B4', 'E5', 'G#5']	['m3', 'm6', 'P1']	[True, True, True, True]
6.0	0.5	2	['E2', 'E3', 'B4']	['P1', 'P5']	[True, True, True]
6.5	0.5	2	['E2', 'E3', 'G#3', 'E4', 'G#4', 'B4']	['P1', 'M3', 'P1', 'M3', 'P5']	[False, False, True, True, True, False]
7.0	0.5	2	['G#3', 'E4', 'G#4', 'B4']	['m6', 'P1', 'm3']	[True, True, True, False]
7.5	0.5	2	['E3', 'G#3', 'C#5']	['M3', 'M6']	[True, True, True]
8.0	0.5	2	['E3', 'G#3', 'B3', 'E4', 'B4', 'C#5']	['M3', 'P5', 'P1', 'P5', 'M6']	[False, False, True, True, True, False]
8.5	0.5	2	['B3', 'E4', 'B4', 'D#5']	['P4', 'P1', 'M3']	[True, True, True, True]
9.0	0.5	2	['G#3', 'C#4', 'E5']	['P4', 'm6']	[True, True, True]
9.5	0.5	2	['G#3', 'C#4', 'E4', 'C#5', 'E5']	['P4', 'm6', 'P4', 'm6']	[False, False, True, True, False]
10.0	0.5	2	['E4', 'C#5', 'E5']	['M6', 'P1']	[True, True, False]
10.5	0.5	2	['C#4', 'E4', 'E5']	['m3', 'm3']	[True, True, False]
11.0	0.5	2	['C#4', 'E4', 'G#4', 'C#5', 'E5', 'G#5']	['m3', 'P5', 'P1', 'm3', 'P5']	[False, False, True, True, False, True]
11.5	0.5	2	['G#4', 'C#5', 'G#5']	['P4', 'P1']	[True, True, True]
12.0	0.5	3	['F#2', 'F#3', 'B4']	['P1', 'P4']	[True, True, True]
12.5	0.5	3	['F#2', 'F#3', 'A3', 'F#4', 'A4', 'B4']	['P1', 'm3', 'P1', 'm3', 'P4']	[False, False, True, True, True, False]
