onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
74880	74880	2.0	40	4	E	0	3.0	3	True	4	4	2	1	1/2	True	1	1	1	1	1a	2	2	False	True				False	2		vi		G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
112320	37440	3.0	71	5	B	0	4.0	4	True	4	4	1	1	1/4	True	1	1	1	1	1a	4	3	False	False				False	2		vi		G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	4	4	4	3	True	False	False
112320	37440	3.0	79	1	G	0	4.0	4	True	4	4	1	1	1/4	True	1	1	1	1	1a	5	3	False	False				False	2		vi		G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
149760	37440	4.0	40	4	E	0	1.0	1	True	4	4	2	1	1/4	True	1	2	2	2	2a	2	4	False	False				False	2		vi		G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
149760	37440	4.0	52	4	E	0	1.0	1	True	4	4	2	1	1/4	True	1	2	2	2	2a	3	4	False	False				False	2		vi		G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
149760	37440	4.0	59	5	B	0	1.0	1	True	4	4	1	1	1/4	True	1	2	2	2	2a	3	4	False	False				False	2		vi		G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	4	4	4	3	True	False	False
149760	37440	4.0	64	4	E	0	1.0	1	True	4	4	1	1	1/4	True	1	2	2	2	2a	4	4	False	False				False	2		vi		G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
149760	37440	4.0	67	1	G	0	1.0	1	True	4	4	1	1	1/4	True	1	2	2	2	2a	4	4	False	False				False	2		vi		G	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		1	1	1	4	4	E	E	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
187200	37440	5.0	38	2	D	0	2.0	2	True	4	4	2	1	1/4	True	1	2	2	2	2a	2	5	False	True				False	3		iii6		G	I		iii6		iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii		I	I	False	iii6	iii6, major		iii6, major		iii	iii	3		1	1	1	5	2	B	D	G	G	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	True
187200	37440	5.0	50	2	D	0	2.0	2	True	4	4	2	1	1/4	True	1	2	2	2	2a	3	5	False	True				False	3		iii6		G	I		iii6		iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii		I	I	False	iii6	iii6, major		iii6, major		iii	iii	3		1	1	1	5	2	B	D	G	G	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	True
187200	37440	5.0	59	5	B	0	2.0	2	True	4	4	1	1	1/4	True	1	2	2	2	2a	3	5	False	True				False	3		iii6		G	I		iii6		iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii		I	I	False	iii6	iii6, major		iii6, major		iii	iii	3		1	1	1	5	2	B	D	G	G	minor triad	1	True	True	True	True	True	4	4	4	3	True	True	False
187200	37440	5.0	66	6	F	1	2.0	2	True	4	4	1	1	1/4	True	1	2	2	2	2a	4	5	False	True				False	3		iii6		G	I		iii6		iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii		I	I	False	iii6	iii6, major		iii6, major		iii	iii	3		1	1	1	5	2	B	D	G	G	minor triad	1	True	True	True	True	True	5	5	5	7	True	False	False
187200	37440	5.0	71	5	B	0	2.0	2	True	4	4	1	1	1/4	True	1	2	2	2	2a	4	5	False	True				False	3		iii6		G	I		iii6		iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii		I	I	False	iii6	iii6, major		iii6, major		iii	iii	3		1	1	1	5	2	B	D	G	G	minor triad	1	True	True	True	True	True	4	4	4	3	True	True	False
224640	74880	6.0	36	0	C	0	3.0	3	True	4	4	2	1	1/2	True	1	2	2	2	2a	2	6	False	True				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
262080	37440	7.0	67	1	G	0	4.0	4	True	4	4	1	1	1/4	True	1	2	2	2	2a	4	7	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
262080	37440	7.0	76	4	E	0	4.0	4	True	4	4	1	1	1/4	True	1	2	2	2	2a	5	7	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
299520	18720	8.0	64	4	E	0	1.0	1	True	4	4	1	4	1/8	True	1	3	3	3	3a	4	8	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
299520	18720	8.0	67	1	G	0	1.0	1	True	4	4	1	4	1/8	True	1	3	3	3	3a	4	8	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
299520	37440	8.0	76	4	E	0	1.0	1	True	4	4	1	1	1/4	True	1	3	3	3	3a	5	8	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
318240	18720	8.5	48	0	C	0	1.5	0	False	4	4	2	1	1/8	True	1	3	3	3	3a	3	17/2	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
336960	18720	9.0	60	0	C	0	2.0	2	True	4	4	2	1	1/8	True	1	3	3	3	3a	4	9	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
336960	28080	9.0	76	4	E	0	2.0	2	True	4	4	1	1	3/16	False	1	3	3	3	3a	5	9	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
355680	18720	9.5	60	0	C	0	2.5	0	False	4	4	2	1	1/8	True	1	3	3	3	3a	4	19/2	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
365040	2340	9.75	74	2	D	0	2.75	0	False	4	4	1	1	1/64	True	1	3	3	3	3a	5	39/4	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
367380	2340	9.812	72	0	C	0	2.812	0	False	4	4	1	1	1/64	True	1	3	3	3	3a	5	157/16	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
369720	2340	9.875	71	5	B	0	2.875	0	False	4	4	1	1	1/64	True	1	3	3	3	3a	4	79/8	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	4	4	4	3	False	False	False
372060	2340	9.938	69	3	A	0	2.938	0	False	4	4	1	1	1/64	True	1	3	3	3	3a	4	159/16	False	False				False	4		IV		G	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
374400	37440	10.0	67	1	G	0	3.0	3	True	4	4	1	1	1/4	True	1	3	3	3	3a	4	10	False	True				False	5		V2(4)		G	I		V2(4)		V		2	4		Mm7	False	False	(-1, 1, 0, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2(4), major		V	V7	5		1	1	1	2	0	D	C	G	G	dominant seventh chord	3	True	True	True	True	True	0	0	0	1	True	False	False
393120	18720	10.5	60	0	C	0	3.5	0	False	4	4	2	1	1/8	True	1	3	3	3	3a	4	21/2	False	False				False	5		V2(4)		G	I		V2(4)		V		2	4		Mm7	False	False	(-1, 1, 0, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2(4), major		V	V7	5		1	1	1	2	0	D	C	G	G	dominant seventh chord	3	True	True	True	True	True	-1	-1	-1	4	True	False	True
393120	18720	10.5	62	2	D	0	3.5	0	False	4	4	2	1	1/8	True	1	3	3	3	3a	4	21/2	False	False				False	5		V2(4)		G	I		V2(4)		V		2	4		Mm7	False	False	(-1, 1, 0, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2(4), major		V	V7	5		1	1	1	2	0	D	C	G	G	dominant seventh chord	3	True	True	True	True	True	1	1	1	5	True	True	False
411840	18720	11.0	60	0	C	0	4.0	4	True	4	4	2	1	1/8	True	1	3	3	3	3a	4	11	False	True				False	6		V2		G	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		1	1	1	2	0	D	C	G	G	dominant seventh chord	3	True	True	True	True	True	-1	-1	-1	4	True	False	True
411840	18720	11.0	62	2	D	0	4.0	4	True	4	4	2	1	1/8	True	1	3	3	3	3a	4	11	False	True				False	6		V2		G	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		1	1	1	2	0	D	C	G	G	dominant seventh chord	3	True	True	True	True	True	1	1	1	5	True	True	False
411840	18720	11.0	66	6	F	1	4.0	4	True	4	4	1	1	1/8	True	1	3	3	3	3a	4	11	False	True				False	6		V2		G	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		1	1	1	2	0	D	C	G	G	dominant seventh chord	3	True	True	True	True	True	5	5	5	7	True	False	False
430560	18720	11.5	59	5	B	0	4.5	0	False	4	4	2	1	1/8	True	1	3	3	3	3a	3	23/2	False	True				False	7		I6		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		1	1	1	1	5	G	B	G	G	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
430560	18720	11.5	62	2	D	0	4.5	0	False	4	4	2	1	1/8	True	1	3	3	3	3a	4	23/2	False	True				False	7		I6		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		1	1	1	1	5	G	B	G	G	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
430560	18720	11.5	67	1	G	0	4.5	0	False	4	4	1	1	1/8	True	1	3	3	3	3a	4	23/2	False	True				False	7		I6		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		1	1	1	1	5	G	B	G	G	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
449280	28080	12.0	57	3	A	0	1.0	1	True	4	4	2	1	3/16	True	1	4	4	4	4a	3	12	False	True				False	8		viio6		G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		1	1	1	6	3	F#	A	G	G	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
449280	28080	12.0	60	0	C	0	1.0	1	True	4	4	2	1	3/16	True	1	4	4	4	4a	4	12	False	True				False	8		viio6		G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		1	1	1	6	3	F#	A	G	G	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
449280	28080	12.0	66	6	F	1	1.0	1	True	4	4	1	1	3/16	True	1	4	4	4	4a	4	12	False	True				False	8		viio6		G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		1	1	1	6	3	F#	A	G	G	diminished triad	1	True	True	True	True	True	5	5	5	7	True	True	False
449280	28080	12.0	69	3	A	0	1.0	1	True	4	4	1	1	3/16	True	1	4	4	4	4a	4	12	False	True				False	8		viio6		G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		1	1	1	6	3	F#	A	G	G	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
477360	9360	12.75	55	1	G	0	1.75	0	False	4	4	2	1	1/16	True	1	4	4	4	4a	3	51/4	False	False				False	8		viio6		G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		1	1	1	6	3	F#	A	G	G	diminished triad	1	True	True	True	True	True	0	0	0	1	False	False	False
477360	9360	12.75	59	5	B	0	1.75	0	False	4	4	2	1	1/16	True	1	4	4	4	4a	3	51/4	False	False				False	8		viio6		G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		1	1	1	6	3	F#	A	G	G	diminished triad	1	True	True	True	True	True	4	4	4	3	False	False	False
477360	9360	12.75	67	1	G	0	1.75	0	False	4	4	1	1	1/16	True	1	4	4	4	4a	4	51/4	False	False				False	8		viio6		G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		1	1	1	6	3	F#	A	G	G	diminished triad	1	True	True	True	True	True	0	0	0	1	False	False	False
477360	9360	12.75	71	5	B	0	1.75	0	False	4	4	1	1	1/16	True	1	4	4	4	4a	4	51/4	False	False				False	8		viio6		G	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		1	1	1	6	3	F#	A	G	G	diminished triad	1	True	True	True	True	True	4	4	4	3	False	False	False
486720	18720	13.0	54	6	F	1	2.0	2	True	4	4	2	1	1/8	True	1	4	4	4	4a	3	13	False	True				False	9		viio		G	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		1	1	1	6	6	F#	F#	G	G	diminished triad	0	True	True	True	True	True	5	5	5	7	True	True	True
486720	18720	13.0	57	3	A	0	2.0	2	True	4	4	2	1	1/8	True	1	4	4	4	4a	3	13	False	True				False	9		viio		G	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		1	1	1	6	6	F#	F#	G	G	diminished triad	0	True	True	True	True	True	2	2	2	2	True	False	False
486720	18720	13.0	69	3	A	0	2.0	2	True	4	4	1	1	1/8	True	1	4	4	4	4a	4	13	False	True				False	9		viio		G	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		1	1	1	6	6	F#	F#	G	G	diminished triad	0	True	True	True	True	True	2	2	2	2	True	False	False
486720	18720	13.0	72	0	C	0	2.0	2	True	4	4	1	1	1/8	True	1	4	4	4	4a	5	13	False	True				False	9		viio		G	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		1	1	1	6	6	F#	F#	G	G	diminished triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
505440	18720	13.5	55	1	G	0	2.5	0	False	4	4	2	1	1/8	True	1	4	4	4	4a	3	27/2	False	True				False	10		I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
505440	18720	13.5	59	5	B	0	2.5	0	False	4	4	2	1	1/8	True	1	4	4	4	4a	3	27/2	False	True				False	10		I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
505440	18720	13.5	67	1	G	0	2.5	0	False	4	4	1	1	1/8	True	1	4	4	4	4a	4	27/2	False	True				False	10		I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
505440	18720	13.5	71	5	B	0	2.5	0	False	4	4	1	1	1/8	True	1	4	4	4	4a	4	27/2	False	True				False	10		I		G	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
524160	56160	14.0	50	2	D	0	3.0	3	True	4	4	2	1	3/8	True	1	4	4	4	4a	3	14	False	True				False	11		V		G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
561600	18720	15.0	78	6	F	1	4.0	4	True	4	4	1	1	1/8	True	1	4	4	4	4a	5	15	False	False				False	11		V		G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
561600	18720	15.0	81	3	A	0	4.0	4	True	4	4	1	1	1/8	True	1	4	4	4	4a	5	15	False	False				False	11		V		G	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
580320	18720	15.5	59	5	B	0	4.5	0	False	4	4	2	1	1/8	True	1	4	4	4	4a	3	31/2	False	True				False	12		I6		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		1	1	1	1	5	G	B	G	G	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
580320	18720	15.5	62	2	D	0	4.5	0	False	4	4	2	1	1/8	True	1	4	4	4	4a	4	31/2	False	True				False	12		I6		G	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		1	1	1	1	5	G	B	G	G	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
