onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
16	2	4.0	41	-1	F	0	2.0	2	True	3	4	2	1	1/8	True	-1	2	2	2	2a	2	4	False	False				False	3		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
16	4	4.0	72	0	C	0	2.0	2	True	3	4	1	1	1/4	True	-1	2	2	2	2a	5	4	False	False				False	3		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
18	2	4.5	43	1	G	0	2.5	0	False	3	4	2	1	1/8	True	-1	2	2	2	2a	2	9/2	False	False				False	3		I		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
20	2	5.0	45	3	A	0	3.0	3	True	3	4	2	1	1/8	True	-1	2	2	2	2a	2	5	False	True				False	4		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
20	4	5.0	77	-1	F	0	3.0	3	True	3	4	1	1	1/4	True	-1	2	2	2	2a	5	5	False	True				False	4		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
22	2	5.5	46	-2	B	-1	3.5	0	False	3	4	2	1	1/8	True	-1	2	2	2	2a	2	11/2	False	False				False	4		I6		F	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
24	2	6.0	48	0	C	0	1.0	1	True	3	4	2	1	1/8	True	-1	3	3	3	3a	3	6	False	True				False	5		I64	iii6	F	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-1	-1	-1	-1	0	F	C	F	F	major triad	2	True	True	True	True	True	1	1	1	5	True	False	True
24	2	6.0	69	3	A	0	1.0	1	True	3	4	1	1	1/8	True	-1	3	3	3	3a	4	6	False	True				False	5		I64	iii6	F	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-1	-1	-1	-1	0	F	C	F	F	major triad	2	True	True	True	True	True	4	4	4	3	True	False	False
26	2	6.5	50	2	D	0	1.5	0	False	3	4	2	1	1/8	True	-1	3	3	3	3a	3	13/2	False	False				False	5		I64	iii6	F	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-1	-1	-1	-1	0	F	C	F	F	major triad	2	True	True	True	True	True	3	3	3	6	False	False	False
26	2	6.5	70	-2	B	-1	1.5	0	False	3	4	1	1	1/8	True	-1	3	3	3	3a	4	13/2	False	False				False	5		I64	iii6	F	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-1	-1	-1	-1	0	F	C	F	F	major triad	2	True	True	True	True	True	-1	-1	-1	4	False	False	False
28	2	7.0	52	4	E	0	2.0	2	True	3	4	2	1	1/8	True	-1	3	3	3	3a	3	7	False	True				False	6		V6		F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		-1	-1	-1	0	4	C	E	F	F	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
28	4	7.0	72	0	C	0	2.0	2	True	3	4	1	1	1/4	True	-1	3	3	3	3a	5	7	False	True				False	6		V6		F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		-1	-1	-1	0	4	C	E	F	F	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
30	2	7.5	55	1	G	0	2.5	0	False	3	4	2	1	1/8	True	-1	3	3	3	3a	3	15/2	False	False				False	6		V6		F	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		-1	-1	-1	0	4	C	E	F	F	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
32	2	8.0	54	6	F	1	3.0	3	True	3	4	2	1	1/8	True	-1	3	3	3	3a	3	8	False	True				False	7		V6/ii		F	I		V6/ii	V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	V	5	2	-1	-1	1	2	6	D	F#	F	G	major triad	1	True	True	True	True	True	7	7	5	#1	True	False	True
32	4	8.0	74	2	D	0	3.0	3	True	3	4	1	1	1/4	True	-1	3	3	3	3a	5	8	False	True				False	7		V6/ii		F	I		V6/ii	V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	V	5	2	-1	-1	1	2	6	D	F#	F	G	major triad	1	True	True	True	True	True	3	3	1	6	True	True	False
34	2	8.5	57	3	A	0	3.5	0	False	3	4	2	1	1/8	True	-1	3	3	3	3a	3	17/2	False	False				False	7		V6/ii		F	I		V6/ii	V		6		ii	M	False	False	(7, 4, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V6/ii	V6/ii, major		V6/ii, major	ii	ii	V	5	2	-1	-1	1	2	6	D	F#	F	G	major triad	1	True	True	True	True	True	4	4	2	3	True	False	False
36	2	9.0	55	1	G	0	1.0	1	True	3	4	2	1	1/8	True	-1	4	4	4	4a	3	9	False	True			}	True	8		ii}		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
36	12	9.0	70	-2	B	-1	1.0	1	True	3	4	1	1	3/4	True	-1	4	4	4	4a	4	9	False	True			}	True	8		ii}		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
38	2	9.5	57	3	A	0	1.5	0	False	3	4	2	1	1/8	True	-1	4	4	4	4a	3	19/2	False	False				False	8		ii}		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	4	4	4	3	False	False	False
40	2	10.0	58	-2	B	-1	2.0	2	True	3	4	2	1	1/8	True	-1	4	4	4	4a	3	10	False	True				False	9		ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-1	-1	-1	1	-2	G	Bb	F	F	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
42	2	10.5	57	3	A	0	2.5	0	False	3	4	2	1	1/8	True	-1	4	4	4	4a	3	21/2	False	False				False	9		ii6		F	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-1	-1	-1	1	-2	G	Bb	F	F	minor triad	1	True	True	True	True	True	4	4	4	3	False	False	False
44	2	11.0	55	1	G	0	3.0	3	True	3	4	2	1	1/8	True	-1	4	4	4	4a	3	11	False	True				False	10		ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
46	2	11.5	53	-1	F	0	3.5	0	False	3	4	2	1	1/8	True	-1	4	4	4	4a	3	23/2	False	False				False	10		ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	0	0	0	1	False	False	False
48	2	12.0	52	4	E	0	1.0	1	True	3	4	2	1	1/8	True	-1	5	5	5	5a	3	12	False	True			{	False	11		viio{		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-1	-1	-1	4	4	E	E	F	F	diminished triad	0	True	True	True	True	True	5	5	5	7	True	True	True
48	2	12.0	67	1	G	0	1.0	1	True	3	4	1	1	1/8	True	-1	5	5	5	5a	4	12	False	True			{	False	11		viio{		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-1	-1	-1	4	4	E	E	F	F	diminished triad	0	True	True	True	True	True	2	2	2	2	True	False	False
50	2	12.5	50	2	D	0	1.5	0	False	3	4	2	1	1/8	True	-1	5	5	5	5a	3	25/2	False	False				False	11		viio{		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-1	-1	-1	4	4	E	E	F	F	diminished triad	0	True	True	True	True	True	3	3	3	6	False	False	False
50	2	12.5	69	3	A	0	1.5	0	False	3	4	1	1	1/8	True	-1	5	5	5	5a	4	25/2	False	False				False	11		viio{		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-1	-1	-1	4	4	E	E	F	F	diminished triad	0	True	True	True	True	True	4	4	4	3	False	False	False
52	2	13.0	48	0	C	0	2.0	2	True	3	4	2	1	1/8	True	-1	5	5	5	5a	3	13	False	True				False	12		vi		F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-1	-1	-1	2	2	D	D	F	F	minor triad	0	True	True	True	True	True	1	1	1	5	False	False	False
52	6	13.0	69	3	A	0	2.0	2	True	3	4	1	1	3/8	True	-1	5	5	5	5a	4	13	False	True				False	12		vi		F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-1	-1	-1	2	2	D	D	F	F	minor triad	0	True	True	True	True	True	4	4	4	3	True	False	False
54	2	13.5	50	2	D	0	2.5	0	False	3	4	2	1	1/8	True	-1	5	5	5	5a	3	27/2	False	False				False	12		vi		F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-1	-1	-1	2	2	D	D	F	F	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
56	2	14.0	52	4	E	0	3.0	3	True	3	4	2	1	1/8	True	-1	5	5	5	5a	3	14	False	True				False	13		I	vi6	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	5	5	5	7	False	False	False
58	2	14.5	53	-1	F	0	3.5	0	False	3	4	2	1	1/8	True	-1	5	5	5	5a	3	29/2	False	False				False	13		I	vi6	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
58	1	14.5	67	1	G	0	3.5	0	False	3	4	1	1	1/16	True	-1	5	5	5	5a	4	29/2	False	False				False	13		I	vi6	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
59	1	14.75	69	3	A	0	3.75	0	False	3	4	1	1	1/16	True	-1	5	5	5	5a	4	59/4	False	False				False	13		I	vi6	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
60	4	15.0	55	1	G	0	1.0	1	True	3	4	2	1	1/4	True	-1	6	6	6	6a	3	15	False	True				False	14		ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
60	2	15.0	70	-2	B	-1	1.0	1	True	3	4	1	1	1/8	True	-1	6	6	6	6a	4	15	False	True				False	14		ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
62	2	15.5	72	0	C	0	1.5	0	False	3	4	1	1	1/8	True	-1	6	6	6	6a	5	31/2	False	False				False	14		ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	1	1	1	5	False	False	False
64	2	16.0	43	1	G	0	2.0	2	True	3	4	2	1	1/8	True	-1	6	6	6	6a	2	16	False	False				False	14		ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
64	4	16.0	74	2	D	0	2.0	2	True	3	4	1	1	1/4	True	-1	6	6	6	6a	5	16	False	False				False	14		ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	3	3	3	6	True	False	False
66	2	16.5	45	3	A	0	2.5	0	False	3	4	2	1	1/8	True	-1	6	6	6	6a	2	33/2	False	False				False	14		ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	4	4	4	3	False	False	False
68	2	17.0	46	-2	B	-1	3.0	3	True	3	4	2	1	1/8	True	-1	6	6	6	6a	2	17	False	False				False	14		ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
68	4	17.0	79	1	G	0	3.0	3	True	3	4	1	1	1/4	True	-1	6	6	6	6a	5	17	False	False				False	14		ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
70	2	17.5	43	1	G	0	3.5	0	False	3	4	2	1	1/8	True	-1	6	6	6	6a	2	35/2	False	False				False	14		ii		F	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
72	4	18.0	48	0	C	0	1.0	1	True	3	4	2	1	1/4	True	-1	7	7	7	7a	3	18	False	True				False	15		V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
72	2	18.0	77	-1	F	0	1.0	1	True	3	4	1	1	1/8	True	-1	7	7	7	7a	5	18	False	True				False	15		V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
74	2	18.5	76	4	E	0	1.5	0	False	3	4	1	1	1/8	True	-1	7	7	7	7a	5	37/2	False	False				False	15		V		F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
76	4	19.0	50	2	D	0	2.0	2	True	3	4	2	1	1/4	True	-1	7	7	7	7a	3	19	False	True				False	16		vi	IV6	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-1	-1	-1	2	2	D	D	F	F	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
76	2	19.0	74	2	D	0	2.0	2	True	3	4	1	1	1/8	True	-1	7	7	7	7a	5	19	False	True				False	16		vi	IV6	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-1	-1	-1	2	2	D	D	F	F	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
78	2	19.5	72	0	C	0	2.5	0	False	3	4	1	1	1/8	True	-1	7	7	7	7a	5	39/2	False	False				False	16		vi	IV6	F	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-1	-1	-1	2	2	D	D	F	F	minor triad	0	True	True	True	True	True	1	1	1	5	False	False	False
80	4	20.0	52	4	E	0	3.0	3	True	3	4	2	1	1/4	True	-1	7	7	7	7a	3	20	False	True				False	17		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-1	-1	-1	4	4	E	E	F	F	diminished triad	0	True	True	True	True	True	5	5	5	7	True	True	True
80	2	20.0	70	-2	B	-1	3.0	3	True	3	4	1	1	1/8	True	-1	7	7	7	7a	4	20	False	True				False	17		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-1	-1	-1	4	4	E	E	F	F	diminished triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
82	2	20.5	69	3	A	0	3.5	0	False	3	4	1	1	1/8	True	-1	7	7	7	7a	4	41/2	False	False				False	17		viio		F	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-1	-1	-1	4	4	E	E	F	F	diminished triad	0	True	True	True	True	True	4	4	4	3	False	False	False
84	4	21.0	53	-1	F	0	1.0	1	True	3	4	2	1	1/4	True	-1	8	8	8	8a	3	21	False	True	IAC	IAC	}	True	18		I|IAC}		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
84	2	21.0	67	1	G	0	1.0	1	True	3	4	1	1	1/8	True	-1	8	8	8	8a	4	21	False	True	IAC	IAC	}	True	18		I|IAC}		F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
