onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
8	2	2.0	60	0	C	0	2.0	2	True	2	2	2	1	1/4	True	-2	2	2	1	1a	4	4	False	True				False	4		iio6		g	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	iio	2		1	1	1	3	0	A	C	G	G	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
8	2	2.0	81	3	A	0	2.0	2	True	2	2	1	1	1/4	True	-2	2	2	1	1a	5	4	False	True				False	4		iio6		g	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	iio	2		1	1	1	3	0	A	C	G	G	diminished triad	1	True	True	True	True	True	2	2	2	2	True	True	False
10	2	2.5	62	2	D	0	2.5	0	False	2	2	2	1	1/4	True	-2	2	2	1	1a	4	5	False	True				False	5		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
10	1	2.5	78	6	F	1	2.5	0	False	2	2	1	1	1/8	True	-2	2	2	1	1a	5	5	False	True				False	5		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
11	1	2.75	74	2	D	0	2.75	0	False	2	2	1	1	1/8	True	-2	2	2	1	1a	5	11/2	False	False				False	5		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
12	1	3.0	63	-3	E	-1	1.0	1	True	2	2	2	1	1/8	True	-2	3	3	2	2a	4	6	False	True				False	6		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
12	4	3.0	79	1	G	0	1.0	1	True	2	2	1	1	1/2	True	-2	3	3	2	2a	5	6	False	True				False	6		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
13	1	3.25	65	-1	F	0	1.25	0	False	2	2	2	1	1/8	True	-2	3	3	2	2a	4	13/2	False	False				False	6		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-2	-2	-2	7	False	False	False
14	1	3.5	63	-3	E	-1	1.5	0	False	2	2	2	1	1/8	True	-2	3	3	2	2a	4	7	False	False				False	6		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
15	1	3.75	62	2	D	0	1.75	0	False	2	2	2	1	1/8	True	-2	3	3	2	2a	4	15/2	False	False				False	6		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
16	1	4.0	60	0	C	0	2.0	2	True	2	2	2	1	1/8	True	-2	3	3	2	2a	4	8	False	True				False	7		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
16	2	4.0	75	-3	E	-1	2.0	2	True	2	2	1	1	1/4	True	-2	3	3	2	2a	5	8	False	True				False	7		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
17	1	4.25	58	-2	B	-1	2.25	0	False	2	2	2	1	1/8	True	-2	3	3	2	2a	3	17/2	False	False				False	7		iv		g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
18	1	4.5	57	3	A	0	2.5	0	False	2	2	2	1	1/8	True	-2	3	3	2	2a	3	9	False	True				False	8		iio		g	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		1	1	1	3	3	A	A	G	G	diminished triad	0	True	True	True	True	True	2	2	2	2	True	True	True
18	1	4.5	72	0	C	0	2.5	0	False	2	2	1	1	1/8	True	-2	3	3	2	2a	5	9	False	True				False	8		iio		g	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		1	1	1	3	3	A	A	G	G	diminished triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
19	1	4.75	60	0	C	0	2.75	0	False	2	2	2	1	1/8	True	-2	3	3	2	2a	4	19/2	False	False				False	8		iio		g	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		1	1	1	3	3	A	A	G	G	diminished triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
19	1	4.75	69	3	A	0	2.75	0	False	2	2	1	1	1/8	True	-2	3	3	2	2a	4	19/2	False	False				False	8		iio		g	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		1	1	1	3	3	A	A	G	G	diminished triad	0	True	True	True	True	True	2	2	2	2	True	True	True
20	1	5.0	58	-2	B	-1	1.0	1	True	2	2	2	1	1/8	True	-2	4	4	3	3a	3	10	False	True				False	9		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
20	2	5.0	74	2	D	0	1.0	1	True	2	2	1	1	1/4	True	-2	4	4	3	3a	5	10	False	True				False	9		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
21	1	5.25	57	3	A	0	1.25	0	False	2	2	2	1	1/8	True	-2	4	4	3	3a	3	21/2	False	False				False	9		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	2	2	2	2	False	False	False
22	1	5.5	55	1	G	0	1.5	0	False	2	2	2	1	1/8	True	-2	4	4	3	3a	3	11	False	True				False	10		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
22	1	5.5	70	-2	B	-1	1.5	0	False	2	2	1	1	1/8	True	-2	4	4	3	3a	4	11	False	True				False	10		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
23	1	5.75	58	-2	B	-1	1.75	0	False	2	2	2	1	1/8	True	-2	4	4	3	3a	3	23/2	False	False				False	10		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
23	1	5.75	67	1	G	0	1.75	0	False	2	2	1	1	1/8	True	-2	4	4	3	3a	4	23/2	False	False				False	10		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	1	6.0	57	3	A	0	2.0	2	True	2	2	2	1	1/8	True	-2	4	4	3	3a	3	12	False	True				False	11		iio		g	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		1	1	1	3	3	A	A	G	G	diminished triad	0	True	True	True	True	True	2	2	2	2	True	True	True
24	1	6.0	72	0	C	0	2.0	2	True	2	2	1	1	1/8	True	-2	4	4	3	3a	5	12	False	True				False	11		iio		g	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		1	1	1	3	3	A	A	G	G	diminished triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
25	1	6.25	55	1	G	0	2.25	0	False	2	2	2	1	1/8	True	-2	4	4	3	3a	3	25/2	False	False				False	11		iio		g	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		1	1	1	3	3	A	A	G	G	diminished triad	0	True	True	True	True	True	0	0	0	1	False	False	False
25	1	6.25	69	3	A	0	2.25	0	False	2	2	1	1	1/8	True	-2	4	4	3	3a	4	25/2	False	False				False	11		iio		g	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		1	1	1	3	3	A	A	G	G	diminished triad	0	True	True	True	True	True	2	2	2	2	True	True	True
26	1	6.5	54	6	F	1	2.5	0	False	2	2	2	1	1/8	True	-2	4	4	3	3a	3	13	False	True				False	12		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
26	2	6.5	74	2	D	0	2.5	0	False	2	2	1	1	1/4	True	-2	4	4	3	3a	5	13	False	True				False	12		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
27	1	6.75	50	2	D	0	2.75	0	False	2	2	2	1	1/8	True	-2	4	4	3	3a	3	27/2	False	False				False	12		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
28	2	7.0	55	1	G	0	1.0	1	True	2	2	2	1	1/4	True	-2	5	5	4	4a	3	14	False	True	IAC	IAC	}	True	13		i|IAC}		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
28	2	7.0	70	-2	B	-1	1.0	1	True	2	2	1	1	1/4	True	-2	5	5	4	4a	4	14	False	True	IAC	IAC	}	True	13		i|IAC}		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
30	2	7.5	50	2	D	0	1.5	0	False	2	2	2	1	1/4	True	-2	5	5	4	4a	3	15	False	True				False	14		i64		g	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	i	1		1	1	1	1	2	G	D	G	G	minor triad	2	True	True	True	True	True	1	1	1	5	True	False	True
30	1	7.5	69	3	A	0	1.5	0	False	2	2	1	1	1/8	True	-2	5	5	4	4a	4	15	False	True				False	14		i64		g	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	i	1		1	1	1	1	2	G	D	G	G	minor triad	2	True	True	True	True	True	2	2	2	2	False	False	False
31	1	7.75	67	1	G	0	1.75	0	False	2	2	1	1	1/8	True	-2	5	5	4	4a	4	31/2	False	False				False	14		i64		g	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	i	1		1	1	1	1	2	G	D	G	G	minor triad	2	True	True	True	True	True	0	0	0	1	True	True	False
32	2	8.0	46	-2	B	-1	2.0	2	True	2	2	2	1	1/4	True	-2	5	5	4	4a	2	16	False	True			{	False	15		i6{		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
32	2	8.0	79	1	G	0	2.0	2	True	2	2	1	1	1/4	True	-2	5	5	4	4a	5	16	False	True			{	False	15		i6{		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
34	2	8.5	50	2	D	0	2.5	0	False	2	2	2	1	1/4	True	-2	5	5	4	4a	3	17	False	True				False	16		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
34	1	8.5	82	-2	B	-1	2.5	0	False	2	2	1	1	1/8	True	-2	5	5	4	4a	5	17	False	True				False	16		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
35	1	8.75	81	3	A	0	2.75	0	False	2	2	1	1	1/8	True	-2	5	5	4	4a	5	35/2	False	False				False	16		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
36	2	9.0	55	1	G	0	1.0	1	True	2	2	2	1	1/4	True	-2	6	6	5	5a	3	18	False	True				False	17		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	2	9.0	82	-2	B	-1	1.0	1	True	2	2	1	1	1/4	True	-2	6	6	5	5a	5	18	False	True				False	17		i		g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
38	2	9.5	58	-2	B	-1	1.5	0	False	2	2	2	1	1/4	True	-2	6	6	5	5a	3	19	False	True				False	18		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
38	1	9.5	79	1	G	0	1.5	0	False	2	2	1	1	1/8	True	-2	6	6	5	5a	5	19	False	True				False	18		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
39	1	9.75	74	2	D	0	1.75	0	False	2	2	1	1	1/8	True	-2	6	6	5	5a	5	39/2	False	False				False	18		i6		g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
40	2	10.0	60	0	C	0	2.0	2	True	2	2	2	1	1/4	True	-2	6	6	5	5a	4	20	False	True				False	19		iio6		g	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	iio	2		1	1	1	3	0	A	C	G	G	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
40	2	10.0	81	3	A	0	2.0	2	True	2	2	1	1	1/4	True	-2	6	6	5	5a	5	20	False	True				False	19		iio6		g	i		iio6	ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	iio	2		1	1	1	3	0	A	C	G	G	diminished triad	1	True	True	True	True	True	2	2	2	2	True	True	False
42	2	10.5	62	2	D	0	2.5	0	False	2	2	2	1	1/4	True	-2	6	6	5	5a	4	21	False	True				False	20		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
42	1	10.5	78	6	F	1	2.5	0	False	2	2	1	1	1/8	True	-2	6	6	5	5a	5	21	False	True				False	20		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
43	1	10.75	74	2	D	0	2.75	0	False	2	2	1	1	1/8	True	-2	6	6	5	5a	5	43/2	False	False				False	20		V		g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
44	1	11.0	63	-3	E	-1	1.0	1	True	2	2	2	1	1/8	True	-2	7	7	6	6a	4	22	False	True				False	21		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
44	3	11.0	79	1	G	0	1.0	1	True	2	2	1	1	3/8	True	-2	7	7	6	6a	5	22	False	True				False	21		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
45	1	11.25	65	-1	F	0	1.25	0	False	2	2	2	1	1/8	True	-2	7	7	6	6a	4	45/2	False	False				False	21		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-2	-2	-2	7	False	False	False
46	1	11.5	63	-3	E	-1	1.5	0	False	2	2	2	1	1/8	True	-2	7	7	6	6a	4	23	False	False				False	21		VI		g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
47	1	11.75	62	2	D	0	1.75	0	False	2	2	2	1	1/8	True	-2	7	7	6	6a	4	47/2	False	True				False	22		III.I6		g	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	I	1		1	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	1	4	4	3	True	False	True
