onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	2	0.0	64	4	E	0	4.5	0	False	4	4	1	1	1/48	True	0	1	1	0	0a	4	0	True	True			{	False	0	a.V65{		a	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
2	2	0.08300000000000018	62	2	D	0	4.583	0	False	4	4	1	1	1/48	True	0	1	1	0	0a	4	1/12	False	False				False	0	a.V65{		a	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
4	2	0.16699999999999982	60	0	C	0	4.667	0	False	4	4	1	1	1/48	True	0	1	1	0	0a	4	1/6	False	False				False	0	a.V65{		a	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	-3	-3	-3	3	False	False	False
6	2	0.25	59	5	B	0	4.75	0	False	4	4	1	1	1/48	True	0	1	1	0	0a	3	1/4	False	False				False	0	a.V65{		a	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	2	2	2	2	True	False	False
8	2	0.3330000000000002	60	0	C	0	4.833	0	False	4	4	1	1	1/48	True	0	1	1	0	0a	4	1/3	False	False				False	0	a.V65{		a	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	-3	-3	-3	3	False	False	False
10	2	0.4169999999999998	56	8	G	1	4.917	0	False	4	4	1	1	1/48	True	0	1	1	0	0a	3	5/12	False	False				False	0	a.V65{		a	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		3	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	5	5	5	#7	True	False	True
12	12	0.5	57	3	A	0	1.0	1	True	4	4	2	1	1/8	True	0	2	2	1	1a	3	1/2	False	True				False	1	i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	2	2.0	60	0	C	0	2.5	0	False	4	4	2	1	1/48	True	0	2	2	1	1a	4	2	False	True				False	2	V		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		3	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
50	2	2.083	59	5	B	0	2.583	0	False	4	4	2	1	1/48	True	0	2	2	1	1a	3	25/12	False	False				False	2	V		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		3	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
52	2	2.167	57	3	A	0	2.667	0	False	4	4	2	1	1/48	True	0	2	2	1	1a	3	13/6	False	False				False	2	V		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		3	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
54	2	2.25	56	8	G	1	2.75	0	False	4	4	2	1	1/48	True	0	2	2	1	1a	3	9/4	False	False				False	2	V		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		3	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
56	2	2.333	57	3	A	0	2.833	0	False	4	4	2	1	1/48	True	0	2	2	1	1a	3	7/3	False	False				False	2	V		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		3	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
58	2	2.417	52	4	E	0	2.917	0	False	4	4	2	1	1/48	True	0	2	2	1	1a	3	29/12	False	False				False	2	V		a	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		3	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
60	12	2.5	53	-1	F	0	3.0	3	True	4	4	2	1	1/8	True	0	2	2	1	1a	3	5/2	False	True				False	3	iv6	VI	a	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		3	3	3	2	-1	D	F	A	A	minor triad	1	True	True	True	True	True	-4	-4	-4	6	True	False	True
96	2	4.0	57	3	A	0	4.5	0	False	4	4	2	1	1/48	True	0	2	2	1	1a	3	4	False	True				False	4	V65/iv		a	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	V7	5	4	3	3	2	3	7	A	C#	A	D	dominant seventh chord	1	True	True	True	True	True	0	0	1	1	True	True	False
98	2	4.083	55	1	G	0	4.583	0	False	4	4	2	1	1/48	True	0	2	2	1	1a	3	49/12	False	False				False	4	V65/iv		a	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	V7	5	4	3	3	2	3	7	A	C#	A	D	dominant seventh chord	1	True	True	True	True	True	-2	-2	-1	7	True	False	False
100	2	4.167	53	-1	F	0	4.667	0	False	4	4	2	1	1/48	True	0	2	2	1	1a	3	25/6	False	False				False	4	V65/iv		a	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	V7	5	4	3	3	2	3	7	A	C#	A	D	dominant seventh chord	1	True	True	True	True	True	-4	-4	-3	6	False	False	False
102	2	4.25	52	4	E	0	4.75	0	False	4	4	2	1	1/48	True	0	2	2	1	1a	3	17/4	False	False				False	4	V65/iv		a	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	V7	5	4	3	3	2	3	7	A	C#	A	D	dominant seventh chord	1	True	True	True	True	True	1	1	2	5	True	False	False
104	2	4.333	53	-1	F	0	4.833	0	False	4	4	2	1	1/48	True	0	2	2	1	1a	3	13/3	False	False				False	4	V65/iv		a	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	V7	5	4	3	3	2	3	7	A	C#	A	D	dominant seventh chord	1	True	True	True	True	True	-4	-4	-3	6	False	False	False
106	2	4.417	49	7	C	1	4.917	0	False	4	4	2	1	1/48	True	0	2	2	1	1a	3	53/12	False	False				False	4	V65/iv		a	i		V65/iv	V		65		iv	Mm7	True	True	(4, 1, -2, 0)	()	0	4	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V65/iv	V65/iv, minor		V65/iv, minor	iv	iv	V7	5	4	3	3	2	3	7	A	C#	A	D	dominant seventh chord	1	True	True	True	True	True	4	4	5	#3	True	False	True
108	24	4.5	50	2	D	0	1.0	1	True	4	4	2	1	1/4	True	0	3	3	2	2a	3	9/2	False	True				False	5	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		3	3	3	2	2	D	D	A	A	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
132	24	5.5	77	-1	F	0	2.0	2	True	4	4	1	1	1/4	True	0	3	3	2	2a	5	11/2	False	False				False	5	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		3	3	3	2	2	D	D	A	A	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
156	24	6.5	69	3	A	0	3.0	3	True	4	4	1	1	1/4	True	0	3	3	2	2a	4	13/2	False	False				False	5	iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		3	3	3	2	2	D	D	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
180	24	7.5	59	5	B	0	4.0	4	True	4	4	2	1	1/4	True	0	3	3	2	2a	3	15/2	False	True				False	6	#vii6		a	i		#vii6	#vii		6			m	True	True	(2, 6, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#vii6	#vii6, minor		#vii6, minor		#vii	vii	#7		3	3	3	8	5	G#	B	A	A	minor triad	1	True	True	True	True	True	2	2	2	2	True	False	True
180	24	7.5	62	2	D	0	4.0	4	True	4	4	2	1	1/4	True	0	3	3	2	2a	4	15/2	False	True				False	6	#vii6		a	i		#vii6	#vii		6			m	True	True	(2, 6, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#vii6	#vii6, minor		#vii6, minor		#vii	vii	#7		3	3	3	8	5	G#	B	A	A	minor triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
180	8	7.5	69	3	A	0	4.0	4	True	4	4	1	1	1/12	False	0	3	3	2	2a	4	15/2	False	True				False	6	#vii6		a	i		#vii6	#vii		6			m	True	True	(2, 6, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#vii6	#vii6, minor		#vii6, minor		#vii	vii	#7		3	3	3	8	5	G#	B	A	A	minor triad	1	True	True	True	True	True	0	0	0	1	False	False	False
188	8	7.833	68	8	G	1	4.333	0	False	4	4	1	1	1/12	True	0	3	3	2	2a	4	47/6	False	False				False	6	#vii6		a	i		#vii6	#vii		6			m	True	True	(2, 6, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#vii6	#vii6, minor		#vii6, minor		#vii	vii	#7		3	3	3	8	5	G#	B	A	A	minor triad	1	True	True	True	True	True	5	5	5	#7	True	True	False
196	8	8.167	71	5	B	0	4.667	0	False	4	4	1	1	1/12	True	0	3	3	2	2a	4	49/6	False	False				False	6	#vii6		a	i		#vii6	#vii		6			m	True	True	(2, 6, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#vii6	#vii6, minor		#vii6, minor		#vii	vii	#7		3	3	3	8	5	G#	B	A	A	minor triad	1	True	True	True	True	True	2	2	2	2	True	False	True
204	18	8.5	60	0	C	0	1.0	1	True	4	4	2	1	3/16	True	0	4	4	3	3a	4	17/2	False	True				False	7	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		3	3	3	3	0	A	C	A	A	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
204	8	8.5	69	3	A	0	1.0	1	True	4	4	1	1	1/12	True	0	4	4	3	3a	4	17/2	False	True				False	7	i6		a	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		3	3	3	3	0	A	C	A	A	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
