quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
0.0	1	0	4.0	0	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	D	D	1	None	I	True
4.0	2	0	4.0	1	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	D	D	1	None	I	True
8.0	3	0	4.0	2	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	D	D	1	None	I	True
12.0	4	0	3.0	3	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	D	D	1	None	I	True
15.0	4	3/4	1.0	4	IV	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	D	D	4	None	IV	True
16.0	5	0	4.0	5	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	D	F	1	None	I	True
20.0	6	0	4.0	6	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	D	F	1	None	I	True
24.0	7	0	4.0	7	IV	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	D	F	4	None	IV	True
28.0	8	0	1.0	8	IV	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	D	F	4	None	IV	True
29.0	8	1/4	1.0	9	vi	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	D	F	6	None	vi	True
30.0	8	1/2	2.0	10	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	D	F	5	None	V	True
32.0	9	0	2.0	11	I[no3]	I	True	('F', 'C')	F	F	0	Perfect Fifth	(0, 5)	F	F	D	F	1	None	I	True
34.0	9	1/2	2.0	12	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	D	F	5	None	V	True
36.0	10	0	4.0	13	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	D	F	5	None	V	True
40.0	11	0	1.0	14	V/V	V/V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	F	F	D	C	5	5	V	True
41.0	11	1/4	1.0	15	IV6	IV	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	C	C	D	C	4	None	IV	True
42.0	11	1/2	2.0	16	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	D	C	5	None	V	True
44.0	12	0	4.0	17	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	D	C	1	None	I	True
48.0	13	0	4.0	18	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	D	C	1	None	I	True
52.0	14	0	3.0	19	vi	vi	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	C	C	D	C	6	None	vi	True
55.0	14	3/4	1.0	20	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	D	C	4	None	IV	True
56.0	15	0	1.0	21	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	D	C	4	None	IV	True
57.0	15	1/4	1.0	22	ii	ii	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	C	C	D	C	2	None	ii	True
58.0	15	1/2	2.0	23	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	D	d	5	None	V	True
60.0	16	0	4.0	24	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	d	d	D	d	1	None	I	True
64.0	17	0	4.0	25	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	D	d	1	None	i	True
68.0	18	0	4.0	26	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	D	d	1	None	i	True
72.0	19	0	1.0	27	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	D	d	5	None	v	True
73.0	19	1/4	1.0	28	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	D	d	1	None	i	True
74.0	19	1/2	2.0	29	iv	iv	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	d	d	D	d	4	None	iv	True
76.0	20	0	2.0	30	iv	iv	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	d	d	D	d	4	None	iv	True
78.0	20	1/2	2.0	31	iv6	iv	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	d	d	D	d	4	None	iv	True
80.0	21	0	2.0	32	i6/4	V	True	('A', 'D', 'F')	A	A	0	major triad	(2, 5, 9)	d	d	D	d	5	None	V	True
82.0	21	1/2	2.0	33	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	D	d	5	None	V	True
84.0	22	0	4.0	34	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	D	d	1	None	i	True
88.0	23	0	2.0	35	i	i	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	d	d	D	d	1	None	i	True
90.0	23	1/2	1.0	36	VI	VI	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	d	d	D	d	6	None	VI	True
91.0	23	3/4	1.0	37	iv6	iv	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	d	d	D	d	4	None	iv	True
92.0	24	0	1.0	38	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	D	F	5	None	V	True
93.0	24	1/4	1.0	39	IV6	IV	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	F	F	D	F	4	None	IV	True
94.0	24	1/2	2.0	40	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	D	F	5	None	V	True
96.0	25	0	4.0	41	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	D	F	1	None	I	True
100.0	26	0	4.0	42	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	D	F	5	None	V	True
104.0	27	0	1.0	43	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	D	F	5	None	V	True
