quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
0.0	1	0	4.0	0	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
4.0	2	0	4.0	1	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
8.0	3	0	2.0	2	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
10.0	3	1/2	2.0	3	iv	iv	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv	True
12.0	4	0	1.0	4	III6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	g	g	3	None	III	True
13.0	4	1/4	2.0	5	VII	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	g	g	7	None	VII	True
15.0	4	3/4	1.0	6	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
16.0	5	0	4.0	7	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V	True
20.0	6	0	4.0	8	v	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	g	g	5	None	v	True
24.0	7	0	2.0	9	v	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	g	g	5	None	v	True
26.0	7	1/2	2.0	10	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
28.0	8	0	1.0	11	VII6	VII	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	g	g	g	g	7	None	VII	True
29.0	8	1/4	2.0	12	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	g	g	4	None	IV	True
31.0	8	3/4	1.0	13	v	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	g	g	5	None	v	True
32.0	9	0	4.0	14	V/v	V/v	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	g	g	g	d	5	5	V	True
36.0	10	0	3.0	15	v[no3]	v	True	('D', 'A')	D	D	0	Perfect Fifth	(2, 9)	g	g	g	g	5	None	v	True
39.0	10	3/4	1.0	16	i6	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
40.0	11	0	1.0	17	III6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	g	g	3	None	III	True
41.0	11	1/4	0.5	18	ii6	ii	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	g	g	g	g	2	None	ii	True
41.5	11	3/8	0.5	19	III6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	g	g	3	None	III	True
42.0	11	1/2	2.0	20	iv6	iv	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv	True
44.0	12	0	1.0	21	III6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	g	g	3	None	III	True
45.0	12	1/4	1.0	22	ii6	ii	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	g	g	g	g	2	None	ii	True
46.0	12	1/2	1.0	23	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	g	g	4	None	IV	True
47.0	12	3/4	1.0	24	i6	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
48.0	13	0	2.0	25	i6	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
50.0	13	1/2	2.0	26	viio6	viio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	g	g	g	g	#7	None	viio	True
52.0	14	0	4.0	27	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
56.0	15	0	1.0	28	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
57.0	15	1/4	3.0	29	i6	i	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
60.0	16	0	2.0	30	iv	iv	True	('C', 'E-', 'G')	C	C	0	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv	True
62.0	16	1/2	1.0	31	VI6	VI	True	('G', 'B-', 'E-')	G	E-	1	major triad	(3, 7, 10)	g	g	g	g	6	None	VI	True
63.0	16	3/4	1.0	32	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V	True
64.0	17	0	1.0	33	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V	True
65.0	17	1/4	1.0	34	iv6	iv	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv	True
66.0	17	1/2	1.0	35	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V	True
67.0	17	3/4	1.0	36	i6/4	Cad	True	('D', 'G', 'B-')	D	D	0	major triad	(2, 7, 10)	g	g	g	g	5	None	Cad	True
68.0	18	0	1.0	37	i6/4	Cad	True	('D', 'G', 'B-')	D	D	0	major triad	(2, 7, 10)	g	g	g	g	5	None	Cad	True
69.0	18	1/4	3.0	38	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V	True
72.0	19	0	4.0	39	i[no3]	i	True	('G', 'D')	G	G	0	Perfect Fifth	(2, 7)	g	g	g	g	1	None	i	True
76.0	20	0	4.0	40	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	g	C	5	None	V	True
80.0	21	0	2.0	41	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	g	C	5	None	V	True
82.0	21	1/2	1.0	42	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	g	C	1	None	I	True
83.0	21	3/4	1.0	43	V4/3	V7	True	('D', 'F', 'G', 'B')	D	G	2	dominant seventh chord	(2, 5, 7, 11)	C	C	g	C	5	None	V7	True
84.0	22	0	1.0	44	I6	I	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	g	C	1	None	I	True
85.0	22	1/4	1.0	45	ii6	ii	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	C	C	g	C	2	None	ii	True
86.0	22	1/2	2.0	46	V	V	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	C	C	g	C	5	None	V	True
88.0	23	0	4.0	47	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	g	C	1	None	I	True
92.0	24	0	3.0	48	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	g	C	4	None	IV	True
95.0	24	3/4	1.0	49	v6	v	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	C	C	g	C	5	None	v	True
96.0	25	0	2.0	50	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	g	C	1	None	I	True
