quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
0.0	1	0	2.0	0	V2	V7	True	('D', 'E', 'G#', 'B')	D	E	3	dominant seventh chord	(2, 4, 8, 11)	a	a	a	a	5	None	V7	True
2.0	1	1/2	1.0	1	i6	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	a	a	1	None	i	True
3.0	1	3/4	1.0	2	viio6	viio	True	('B', 'D', 'G#')	B	G#	1	diminished triad	(2, 8, 11)	a	a	a	a	#7	None	viio	True
4.0	2	0	1.0	3	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None	i	True
5.0	2	1/4	1.0	4	VII6	VII	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	a	a	a	a	7	None	VII	True
6.0	2	1/2	1.0	5	III	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	a	a	3	None	III	True
7.0	2	3/4	1.0	6	vio6	vio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	a	a	a	a	#6	None	vio	True
8.0	3	0	4.0	7	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None	V	True
12.0	4	0	1.0	8	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None	i	True
13.0	4	1/4	0.5	9	V7	V7	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	C	C	a	C	5	None	V7	True
13.5	4	3/8	0.5	10	V2	V7	True	('F', 'G', 'B', 'D')	F	G	3	dominant seventh chord	(2, 5, 7, 11)	C	C	a	C	5	None	V7	True
14.0	4	1/2	1.0	11	I6	I	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	C	C	a	C	1	None	I	True
15.0	4	3/4	1.0	12	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	a	C	4	None	IV	True
16.0	5	0	1.0	13	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None	I	True
17.0	5	1/4	1.0	14	ii	ii	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	C	C	a	C	2	None	ii	True
18.0	5	1/2	2.0	15	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None	V	True
20.0	6	0	2.0	16	i6	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	a	a	1	None	i	True
22.0	6	1/2	1.0	17	VII6	VII	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	a	a	a	a	7	None	VII	True
23.0	6	3/4	0.5	18	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None	i	True
23.5	6	7/8	0.5	19	viio6/VII	viio/VII	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	a	a	a	G	7	7	viio	True
24.0	7	0	1.0	20	VII	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	a	a	7	None	VII	True
25.0	7	1/4	1.0	21	iv6	iv	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	a	a	a	a	4	None	iv	True
26.0	7	1/2	1.0	22	iio6	iio	True	('D', 'F', 'B')	D	B	1	diminished triad	(2, 5, 11)	a	a	a	a	2	None	iio	True
27.0	7	3/4	1.0	23	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None	V	True
28.0	8	0	2.0	24	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None	i	True
30.0	8	1/2	2.0	25	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None	i	True
32.0	9	0	1.0	26	v	v	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	a	a	a	a	5	None	v	True
33.0	9	1/4	1.0	27	III	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	a	a	3	None	III	True
34.0	9	1/2	0.5	28	V6	V	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	C	C	a	C	5	None	V	True
34.5	9	5/8	0.5	29	V6/5	V7	True	('B', 'D', 'F', 'G')	B	G	1	dominant seventh chord	(2, 5, 7, 11)	C	C	a	C	5	None	V7	True
35.0	9	3/4	1.0	30	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None	I	True
36.0	10	0	1.0	31	I6/4	Cad	True	('D', 'G', 'B')	D	D	0	major triad	(2, 7, 11)	G	G	a	G	5	None	Cad	True
37.0	10	1/4	1.0	32	V7	V7	True	('D', 'F#', 'A', 'C')	D	D	0	dominant seventh chord	(0, 2, 6, 9)	G	G	a	G	5	None	V7	True
38.0	10	1/2	2.0	33	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	a	G	1	None	I	True
40.0	11	0	2.0	34	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	G	G	a	G	4	None	IV	True
42.0	11	1/2	1.0	35	vi	vi	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	C	C	a	C	6	None	vi	True
43.0	11	3/4	0.5	36	V/vi	V/vi	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	C	C	a	a	5	6	V	True
43.5	11	7/8	0.5	37	V7/vi	V7/vi	True	('E', 'G#', 'B', 'D')	E	E	0	dominant seventh chord	(2, 4, 8, 11)	C	C	a	a	5	6	V7	True
44.0	12	0	1.0	38	IV	IV	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	C	C	a	C	4	None	IV	True
45.0	12	1/4	1.0	39	I	I	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	C	C	a	C	1	None	I	True
46.0	12	1/2	1.0	40	iv6	iv	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	d	d	a	d	4	None	iv	True
47.0	12	3/4	1.0	41	i6/4	i	True	('A', 'D', 'F')	A	D	2	minor triad	(2, 5, 9)	d	d	a	d	1	None	i	True
48.0	13	0	1.0	42	V6/5/V	V7/V	True	('G#', 'B', 'D', 'E')	G#	E	1	dominant seventh chord	(2, 4, 8, 11)	d	d	a	A	5	5	V7	True
49.0	13	1/4	1.0	43	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None	i	True
50.0	13	1/2	2.0	44	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None	V	True
