quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
0.0	1	0	4.0	0	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
4.0	2	0	2.0	1	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
6.0	2	1/2	1.0	2	VII	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	g	g	7	None	VII	True
7.0	2	3/4	1.0	3	VI	VI	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	g	g	g	g	6	None	VI	True
8.0	3	0	1.0	4	v	v	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	g	g	g	g	5	None	v	True
9.0	3	1/4	1.0	5	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	g	g	4	None	IV	True
10.0	3	1/2	1.0	6	III	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	g	g	3	None	III	True
11.0	3	3/4	0.5	7	VII6	VII	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	g	g	g	g	7	None	VII	True
11.5	3	7/8	0.5	8	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
12.0	4	0	1.0	9	VII	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	g	g	7	None	VII	True
13.0	4	1/4	1.0	10	III6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	g	g	3	None	III	True
14.0	4	1/2	2.0	11	VII	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	g	g	7	None	VII	True
16.0	5	0	2.0	12	VII	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	g	g	7	None	VII	True
18.0	5	1/2	1.0	13	III6	III	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	g	g	g	g	3	None	III	True
19.0	5	3/4	1.0	14	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	g	g	4	None	IV	True
20.0	6	0	3.0	15	III	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	g	g	3	None	III	True
23.0	6	3/4	1.0	16	ii6	ii	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	g	g	g	g	2	None	ii	True
24.0	7	0	4.0	17	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V	True
28.0	8	0	4.0	18	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
32.0	9	0	2.0	19	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
34.0	9	1/2	2.0	20	IV6	IV	True	('D', 'F', 'B-')	D	B-	1	major triad	(2, 5, 10)	F	F	g	F	4	None	IV	True
36.0	10	0	4.0	21	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	g	F	1	None	I	True
40.0	11	0	2.0	22	V	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	g	F	5	None	V	True
42.0	11	1/2	2.0	23	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
44.0	12	0	4.0	24	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
48.0	13	0	1.0	25	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V	True
49.0	13	1/4	1.0	26	I6	I	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	g	g	g	g	1	None	I	True
50.0	13	1/2	2.0	27	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	g	g	5	None	V	True
52.0	14	0	4.0	28	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
56.0	15	0	4.0	29	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
60.0	16	0	3.0	30	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
63.0	16	3/4	1.0	31	VII	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	g	g	7	None	VII	True
64.0	17	0	4.0	32	III	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	g	g	3	None	III	True
68.0	18	0	3.0	33	III	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	g	g	3	None	III	True
71.0	18	3/4	1.0	34	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
72.0	19	0	4.0	35	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
76.0	20	0	3.0	36	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	g	g	1	None	i	True
79.0	20	3/4	1.0	37	VII	VII	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	g	g	g	g	7	None	VII	True
80.0	21	0	4.0	38	III	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	g	g	3	None	III	True
84.0	22	0	4.0	39	III	III	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	g	g	g	g	3	None	III	True
88.0	23	0	3.0	40	VI	VI	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	g	g	g	g	6	None	VI	True
91.0	23	3/4	1.0	41	iv6	iv	True	('E-', 'G', 'C')	E-	C	1	minor triad	(0, 3, 7)	g	g	g	g	4	None	iv	True
92.0	24	0	1.0	42	I	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	g	F	1	None	I	True
