quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
0.0	1	0	2.0	0	v	v	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	a	a	a	a	5	None	v	True
2.0	1	1/2	1.0	1	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None	i	True
3.0	1	3/4	1.0	2	VI	VI	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	a	a	a	a	6	None	VI	True
4.0	2	0	1.0	3	VI	VI	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	a	a	a	a	6	None	VI	True
5.0	2	1/4	2.0	4	III	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	a	a	3	None	III	True
7.0	2	3/4	1.0	5	iv	iv	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	a	a	a	a	4	None	iv	True
8.0	3	0	2.0	6	i6/4	Cad	True	('E', 'A', 'C')	E	E	0	major triad	(0, 4, 9)	a	a	a	a	5	None	Cad	True
10.0	3	1/2	2.0	7	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None	V	True
12.0	4	0	2.0	8	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None	i	True
14.0	4	1/2	1.0	9	v	v	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	a	a	a	a	5	None	v	True
15.0	4	3/4	1.0	10	VI	VI	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	a	a	a	a	6	None	VI	True
16.0	5	0	1.0	11	VI	VI	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	a	a	a	a	6	None	VI	True
17.0	5	1/4	2.0	12	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	g	g	a	g	4	None	IV	True
19.0	5	3/4	1.0	13	V	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	a	g	5	None	V	True
20.0	6	0	4.0	14	i	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	a	g	1	None	i	True
24.0	7	0	4.0	15	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	D	D	a	D	5	None	V	True
28.0	8	0	2.0	16	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	D	D	a	D	1	None	I	True
30.0	8	1/2	1.0	17	IV	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	D	D	a	D	4	None	IV	True
31.0	8	3/4	1.0	18	IV7	IV7	True	('G', 'B', 'D', 'F#')	G	G	0	major seventh chord	(2, 6, 7, 11)	D	D	a	D	4	None	IV7	True
32.0	9	0	2.0	19	bVII	bVII	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	D	D	a	D	-7	None	bVII	True
34.0	9	1/2	2.0	20	i6	i	True	('C', 'E', 'A')	C	A	1	minor triad	(0, 4, 9)	a	a	a	a	1	None	i	True
36.0	10	0	4.0	21	V	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	a	a	5	None	V	True
40.0	11	0	3.0	22	i	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	a	a	1	None	i	True
43.0	11	3/4	1.0	23	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None	I	True
44.0	12	0	4.0	24	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None	I	True
48.0	13	0	1.0	25	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None	I	True
49.0	13	1/4	1.0	26	iv	iv	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	a	a	a	a	4	None	iv	True
50.0	13	1/2	2.0	27	III	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	a	a	3	None	III	True
52.0	14	0	1.0	28	III	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	a	a	3	None	III	True
53.0	14	1/4	2.0	29	III6	III	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	a	a	a	a	3	None	III	True
55.0	14	3/4	1.0	30	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None	I	True
56.0	15	0	4.0	31	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None	I	True
60.0	16	0	1.0	32	I	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	a	a	1	None	I	True
61.0	16	1/4	1.0	33	iv	iv	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	a	a	a	a	4	None	iv	True
62.0	16	1/2	2.0	34	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	G	G	a	G	4	None	IV	True
64.0	17	0	3.0	35	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	G	G	a	G	4	None	IV	True
67.0	17	3/4	1.0	36	vi	vi	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	G	G	a	G	6	None	vi	True
68.0	18	0	4.0	37	vi	vi	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	G	G	a	G	6	None	vi	True
72.0	19	0	1.0	38	vi	vi	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	G	G	a	G	6	None	vi	True
73.0	19	1/4	1.0	39	viio6	viio	True	('A', 'C', 'F#')	A	F#	1	diminished triad	(0, 6, 9)	G	G	a	G	7	None	viio	True
74.0	19	1/2	2.0	40	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	a	G	1	None	I	True
76.0	20	0	4.0	41	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	a	G	1	None	I	True
80.0	21	0	2.0	42	I6	I	True	('B', 'D', 'G')	B	G	1	major triad	(2, 7, 11)	G	G	a	G	1	None	I	True
82.0	21	1/2	1.0	43	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	G	G	a	G	4	None	IV	True
83.0	21	3/4	1.0	44	ii6/5	ii7	True	('C', 'E', 'G', 'A')	C	A	1	minor seventh chord	(0, 4, 7, 9)	G	G	a	G	2	None	ii7	True
84.0	22	0	4.0	45	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	a	G	1	None	I	True
88.0	23	0	2.0	46	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	a	G	1	None	I	True
90.0	23	1/2	2.0	47	IV6/4	IV	True	('G', 'C', 'E')	G	C	2	major triad	(0, 4, 7)	G	G	a	G	4	None	IV	True
92.0	24	0	4.0	48	I	I	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	G	G	a	G	1	None	I	True
96.0	25	0	2.0	49	IV	IV	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	G	G	a	G	4	None	IV	True
98.0	25	1/2	1.0	50	III	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	a	d	3	None	III	True
99.0	25	3/4	1.0	51	ii	ii	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	d	d	a	d	2	None	ii	True
100.0	26	0	1.0	52	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	a	d	5	None	v	True
101.0	26	1/4	1.0	53	III6	III	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	d	d	a	d	3	None	III	True
102.0	26	1/2	1.0	54	iv6	iv	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	d	d	a	d	4	None	iv	True
103.0	26	3/4	1.0	55	iiø6/5	iiø7	True	('G', 'B-', 'D', 'E')	G	E	1	half-diminished seventh chord	(2, 4, 7, 10)	d	d	a	d	2	None	ii%7	True
104.0	27	0	2.0	56	i6/4	Cad	True	('A', 'D', 'F')	A	A	0	major triad	(2, 5, 9)	d	d	a	d	5	None	Cad	True
106.0	27	1/2	2.0	57	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	a	d	5	None	V	True
108.0	28	0	2.0	58	I6	I	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	d	d	a	d	1	None	I	True
110.0	28	1/2	2.0	59	IV	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	d	d	a	d	4	None	IV	True
112.0	29	0	1.0	60	VII6	VII	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	d	d	a	d	7	None	VII	True
113.0	29	1/4	1.0	61	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	a	d	5	None	v	True
114.0	29	1/2	1.0	62	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	a	d	5	None	V	True
115.0	29	3/4	1.0	63	vi6	vi	True	('D', 'F#', 'B')	D	B	1	minor triad	(2, 6, 11)	d	d	a	d	#6	None	vi	True
116.0	30	0	4.0	64	V/V	V/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	d	d	a	A	5	5	V	True
120.0	31	0	1.0	65	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	a	d	5	None	v	True
121.0	31	1/4	1.0	66	VII	VII	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	d	d	a	d	7	None	VII	True
122.0	31	1/2	1.0	67	III	III	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	d	d	a	d	3	None	III	True
123.0	31	3/4	1.0	68	ii	ii	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	d	d	a	d	2	None	ii	True
124.0	32	0	1.0	69	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	a	d	5	None	v	True
125.0	32	1/4	1.0	70	III6	III	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	d	d	a	d	3	None	III	True
126.0	32	1/2	1.0	71	iv6	iv	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	d	d	a	d	4	None	iv	True
127.0	32	3/4	1.0	72	iiø6/5	iiø7	True	('G', 'B-', 'D', 'E')	G	E	1	half-diminished seventh chord	(2, 4, 7, 10)	d	d	a	d	2	None	ii%7	True
128.0	33	0	2.0	73	i6/4	Cad	True	('A', 'D', 'F')	A	A	0	major triad	(2, 5, 9)	d	d	a	d	5	None	Cad	True
130.0	33	1/2	2.0	74	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	a	d	5	None	V	True
132.0	34	0	2.0	75	I	I	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	d	d	a	d	1	None	I	True
134.0	34	1/2	2.0	76	IV	IV	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	d	d	a	d	4	None	IV	True
136.0	35	0	1.0	77	VII6	VII	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	d	d	a	d	7	None	VII	True
137.0	35	1/4	1.0	78	v	v	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	d	d	a	d	5	None	v	True
138.0	35	1/2	1.0	79	V	V	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	d	d	a	d	5	None	V	True
139.0	35	3/4	1.0	80	vi6	vi	True	('D', 'F#', 'B')	D	B	1	minor triad	(2, 6, 11)	d	d	a	d	#6	None	vi	True
140.0	36	0	4.0	81	V/V	V/V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	d	d	a	A	5	5	V	True
