onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
36	18	3.0	72	0	C	0	1.0	1	True	3	4	1	1	3/8	True	-2	2	2	2	2a	5	3	False	True					False	2		V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
48	12	4.0	55	1	G	0	2.0	2	True	3	4	2	1	1/4	True	-2	2	2	2	2a	3	4	False	True					False	3		i(4)	g	i		i(4)	i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
54	6	4.5	70	-2	B	-1	2.5	0	False	3	4	1	1	1/8	True	-2	2	2	2	2a	4	9/2	False	True					False	4		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
60	12	5.0	57	3	A	0	3.0	3	True	3	4	2	1	1/4	True	-2	2	2	2	2a	3	5	False	True					False	5		V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		1	1	1	2	3	D	A	G	G	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
60	12	5.0	72	0	C	0	3.0	3	True	3	4	1	1	1/4	True	-2	2	2	2	2a	5	5	False	True					False	5		V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		1	1	1	2	3	D	A	G	G	dominant seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
72	12	6.0	46	-2	B	-1	1.0	1	True	3	4	2	1	1/4	True	-2	3	3	3	3a	2	6	False	True					False	6		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
72	12	6.0	50	2	D	0	1.0	1	True	3	4	2	1	1/4	True	-2	3	3	3	3a	3	6	False	True					False	6		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
72	12	6.0	55	1	G	0	1.0	1	True	3	4	2	1	1/4	True	-2	3	3	3	3a	3	6	False	True					False	6		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
72	12	6.0	74	2	D	0	1.0	1	True	3	4	1	1	1/4	True	-2	3	3	3	3a	5	6	False	True					False	6		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
84	12	7.0	51	-3	E	-1	2.0	2	True	3	4	2	1	1/4	True	-2	3	3	3	3a	3	7	False	True					False	7		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
84	18	7.0	67	1	G	0	2.0	2	True	3	4	1	1	3/8	True	-2	3	3	3	3a	4	7	False	True					False	7		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
96	12	8.0	48	0	C	0	3.0	3	True	3	4	2	1	1/4	True	-2	3	3	3	3a	3	8	False	False					False	7		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
102	6	8.5	72	0	C	0	3.5	0	False	3	4	1	1	1/8	True	-2	3	3	3	3a	5	17/2	False	False					False	7		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
108	12	9.0	55	1	G	0	1.0	1	True	3	4	2	1	1/4	True	-2	4	4	4	4a	3	9	False	True					False	8		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
108	24	9.0	67	1	G	0	1.0	1	True	3	4	1	2	1/2	True	-2	4	4	4	4a	4	9	False	True					False	8		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
108	24	9.0	70	-2	B	-1	1.0	1	True	3	4	1	1	1/2	True	-2	4	4	4	4a	4	9	False	True					False	8		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
120	12	10.0	43	1	G	0	2.0	2	True	3	4	2	1	1/4	True	-2	4	4	4	4a	2	10	False	False					False	8		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
132	0	11.0	69	3	A	0	3.0	3	True	3	4	1	1	0	True	-2	4	4	4	4a	4	11	False	True	HC.SIM	HC	SIM	}	True	9		V|HC.SIM}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
132	0	11.0	70	-2	B	-1	3.0	3	True	3	4	1	1	0	True	-2	4	4	4	4a	4	11	False	True	HC.SIM	HC	SIM	}	True	9		V|HC.SIM}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
132	12	11.0	50	2	D	0	3.0	3	True	3	4	2	1	1/4	True	-2	4	4	4	4a	3	11	False	True	HC.SIM	HC	SIM	}	True	9		V|HC.SIM}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
132	12	11.0	66	6	F	1	3.0	3	True	3	4	1	2	1/4	True	-2	4	4	4	4a	4	11	False	True	HC.SIM	HC	SIM	}	True	9		V|HC.SIM}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
132	12	11.0	69	3	A	0	3.0	3	True	3	4	1	1	1/4	True	-2	4	4	4	4a	4	11	False	True	HC.SIM	HC	SIM	}	True	9		V|HC.SIM}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
144	9	12.0	55	1	G	0	1.0	1	True	3	4	2	1	3/16	True	-2	5	5	5	5a	3	12	False	True				{	False	10		i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
144	9	12.0	70	-2	B	-1	1.0	1	True	3	4	1	1	3/16	True	-2	5	5	5	5a	4	12	False	True				{	False	10		i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
153	3	12.75	57	3	A	0	1.75	0	False	3	4	2	1	1/16	True	-2	5	5	5	5a	3	51/4	False	False					False	10		i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
153	3	12.75	72	0	C	0	1.75	0	False	3	4	1	1	1/16	True	-2	5	5	5	5a	5	51/4	False	False					False	10		i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
156	18	13.0	57	3	A	0	2.0	2	True	3	4	2	1	3/8	True	-2	5	5	5	5a	3	13	False	True					False	11		III.V65	g	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	V7	5		1	-2	-2	-1	3	F	A	Bb	Bb	dominant seventh chord	1	True	True	True	True	True	2	5	5	7	True	False	True
156	18	13.0	72	0	C	0	2.0	2	True	3	4	1	1	3/8	True	-2	5	5	5	5a	5	13	False	True					False	11		III.V65	g	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	V7	5		1	-2	-2	-1	3	F	A	Bb	Bb	dominant seventh chord	1	True	True	True	True	True	-1	2	2	2	True	False	False
174	3	14.5	55	1	G	0	3.5	0	False	3	4	2	1	1/16	True	-2	5	5	5	5a	3	29/2	False	False					False	11		III.V65	g	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	V7	5		1	-2	-2	-1	3	F	A	Bb	Bb	dominant seventh chord	1	True	True	True	True	True	0	3	3	6	False	False	False
174	3	14.5	70	-2	B	-1	3.5	0	False	3	4	1	1	1/16	True	-2	5	5	5	5a	4	29/2	False	False					False	11		III.V65	g	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	V7	5		1	-2	-2	-1	3	F	A	Bb	Bb	dominant seventh chord	1	True	True	True	True	True	-3	0	0	1	False	False	False
177	3	14.75	57	3	A	0	3.75	0	False	3	4	2	1	1/16	True	-2	5	5	5	5a	3	59/4	False	False					False	11		III.V65	g	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	V7	5		1	-2	-2	-1	3	F	A	Bb	Bb	dominant seventh chord	1	True	True	True	True	True	2	5	5	7	True	False	True
177	3	14.75	72	0	C	0	3.75	0	False	3	4	1	1	1/16	True	-2	5	5	5	5a	5	59/4	False	False					False	11		III.V65	g	III		V65	V		65			Mm7	True	False	(5, 2, -1, 1)	()	1	5	minor	major	III	III, minor	V		III	III	False	V65	V65, major		V65, major		V	V7	5		1	-2	-2	-1	3	F	A	Bb	Bb	dominant seventh chord	1	True	True	True	True	True	-1	2	2	2	True	False	False
180	12	15.0	58	-2	B	-1	1.0	1	True	3	4	2	1	1/4	True	-2	6	6	6	6a	3	15	False	True					False	12		I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
180	6	15.0	74	2	D	0	1.0	1	True	3	4	1	1	1/8	True	-2	6	6	6	6a	5	15	False	True					False	12		I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
186	6	15.5	75	-3	E	-1	1.5	0	False	3	4	1	1	1/8	True	-2	6	6	6	6a	5	31/2	False	False					False	12		I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-4	-1	-1	4	False	False	False
192	6	16.0	46	-2	B	-1	2.0	2	True	3	4	2	1	1/8	True	-2	6	6	6	6a	2	16	False	False					False	12		I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
192	6	16.0	74	2	D	0	2.0	2	True	3	4	1	1	1/8	True	-2	6	6	6	6a	5	16	False	False					False	12		I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
198	6	16.5	48	0	C	0	2.5	0	False	3	4	2	1	1/8	True	-2	6	6	6	6a	3	33/2	False	False					False	12		I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-1	2	2	2	False	False	False
198	6	16.5	75	-3	E	-1	2.5	0	False	3	4	1	1	1/8	True	-2	6	6	6	6a	5	33/2	False	False					False	12		I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-4	-1	-1	4	False	False	False
204	12	17.0	50	2	D	0	3.0	3	True	3	4	2	1	1/4	True	-2	6	6	6	6a	3	17	False	True					False	13		I6	g	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	I	1		1	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	1	4	4	3	True	False	True
204	6	17.0	77	-1	F	0	3.0	3	True	3	4	1	1	1/8	True	-2	6	6	6	6a	5	17	False	True					False	13		I6	g	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	I	1		1	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	-2	1	1	5	True	False	False
210	6	17.5	79	1	G	0	3.5	0	False	3	4	1	1	1/8	True	-2	6	6	6	6a	5	35/2	False	False					False	13		I6	g	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	I	1		1	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	0	3	3	6	False	False	False
216	6	18.0	51	-3	E	-1	1.0	1	True	3	4	2	1	1/8	True	-2	7	7	7	7a	3	18	False	True					False	14		V2	g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	V7	5		1	-2	-2	-1	-3	F	Eb	Bb	Bb	dominant seventh chord	3	True	True	True	True	True	-4	-1	-1	4	True	False	True
216	12	18.0	65	-1	F	0	1.0	1	True	3	4	1	2	1/4	True	-2	7	7	7	7a	4	18	False	True					False	14		V2	g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	V7	5		1	-2	-2	-1	-3	F	Eb	Bb	Bb	dominant seventh chord	3	True	True	True	True	True	-2	1	1	5	True	True	False
216	6	18.0	69	3	A	0	1.0	1	True	3	4	1	1	1/8	True	-2	7	7	7	7a	4	18	False	True					False	14		V2	g	III		V2	V		2			Mm7	True	False	(-1, 1, 5, 2)	()	1	-1	minor	major	III	III, minor	V		III	III	False	V2	V2, major		V2, major		V	V7	5		1	-2	-2	-1	-3	F	Eb	Bb	Bb	dominant seventh chord	3	True	True	True	True	True	2	5	5	7	True	False	False
222	6	18.5	46	-2	B	-1	1.5	0	False	3	4	2	1	1/8	True	-2	7	7	7	7a	2	37/2	False	True					False	15		I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
222	6	18.5	74	2	D	0	1.5	0	False	3	4	1	1	1/8	True	-2	7	7	7	7a	5	37/2	False	True					False	15		I	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
228	12	19.0	53	-1	F	0	2.0	2	True	3	4	2	2	1/4	True	-2	7	7	7	7a	3	19	False	True					False	16		V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
228	24	19.0	53	-1	F	0	2.0	2	True	3	4	2	1	1/2	True	-2	7	7	7	7a	3	19	False	True					False	16		V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
228	18	19.0	69	3	A	0	2.0	2	True	3	4	1	2	3/8	True	-2	7	7	7	7a	4	19	False	True					False	16		V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	2	5	5	7	True	False	False
228	18	19.0	72	0	C	0	2.0	2	True	3	4	1	1	3/8	True	-2	7	7	7	7a	5	19	False	True					False	16		V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	-1	2	2	2	True	False	False
240	12	20.0	41	-1	F	0	3.0	3	True	3	4	2	2	1/4	True	-2	7	7	7	7a	2	20	False	False					False	16		V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
246	6	20.5	70	-2	B	-1	3.5	0	False	3	4	1	1	1/8	True	-2	7	7	7	7a	4	41/2	False	False					False	16		V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	-3	0	0	1	False	False	False
252	12	21.0	46	-2	B	-1	1.0	1	True	3	4	2	1	1/4	True	-2	8	8	8	8a	2	21	False	True	PAC	PAC		}	True	17	1	I|PAC}	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
252	24	21.0	62	2	D	0	1.0	1	True	3	4	1	1	1/2	True	-2	8	8	8	8a	4	21	False	True	PAC	PAC		}	True	17	1	I|PAC}	g	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		1	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
