onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	12	0.0	71	5	B	0	3.5	0	False	3	4	1	1	1/8	True	4	1	1	0	0a	4	0	True	True				False	0	E.V		E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
12	24	0.5	52	4	E	0	1.0	1	True	3	4	2	1	1/4	True	4	2	2	1	1a	3	1/2	False	True				False	1	I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
12	24	0.5	59	5	B	0	1.0	1	True	3	4	2	1	1/4	True	4	2	2	1	1a	3	1/2	False	True				False	1	I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
12	12	0.5	80	8	G	1	1.0	1	True	3	4	1	1	1/8	True	4	2	2	1	1a	5	1/2	False	True				False	1	I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
24	3	1.0	83	5	B	0	1.5	0	False	3	4	1	1	1/32	True	4	2	2	1	1a	5	1	False	False				False	1	I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
27	3	1.125	80	8	G	1	1.625	0	False	3	4	1	1	1/32	True	4	2	2	1	1a	5	9/8	False	False				False	1	I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
30	3	1.25	78	6	F	1	1.75	0	False	3	4	1	1	1/32	True	4	2	2	1	1a	5	5/4	False	False				False	1	I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	False	True	True	True	2	2	2	2	False	False	False
33	3	1.375	76	4	E	0	1.875	0	False	3	4	1	1	1/32	True	4	2	2	1	1a	5	11/8	False	False				False	1	I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
36	24	1.5	54	6	F	1	2.0	2	True	3	4	2	1	1/4	True	4	2	2	1	1a	3	3/2	False	True				False	2	viio6		E	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	False	True	True	True	2	2	2	2	True	False	True
36	24	1.5	57	3	A	0	2.0	2	True	3	4	2	1	1/4	True	4	2	2	1	1a	3	3/2	False	True				False	2	viio6		E	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	False
36	18	1.5	75	9	D	1	2.0	2	True	3	4	1	1	3/16	True	4	2	2	1	1a	5	3/2	False	True				False	2	viio6		E	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	False	True	True	True	5	5	5	7	True	True	False
54	3	2.25	75	9	D	1	2.75	0	False	3	4	1	1	1/32	True	4	2	2	1	1a	5	9/4	False	False				False	2	viio6		E	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	False	True	True	True	5	5	5	7	True	True	False
57	3	2.375	78	6	F	1	2.875	0	False	3	4	1	1	1/32	True	4	2	2	1	1a	5	19/8	False	False				False	2	viio6		E	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	False	True	True	True	2	2	2	2	True	False	True
60	24	2.5	56	8	G	1	3.0	3	True	3	4	2	1	1/4	True	4	2	2	1	1a	3	5/2	False	True				False	3	I6		E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	False	True	True	True	4	4	4	3	True	False	True
60	24	2.5	59	5	B	0	3.0	3	True	3	4	2	1	1/4	True	4	2	2	1	1a	3	5/2	False	True				False	3	I6		E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	False	True	True	True	1	1	1	5	True	False	False
60	4	2.5	76	4	E	0	3.0	3	True	3	4	1	1	1/24	True	4	2	2	1	1a	5	5/2	False	True				False	3	I6		E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	False	True	True	True	0	0	0	1	True	True	False
