onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	16	0.0	50	2	D	0	1.0	1	True	4	4	3	1	1	True	1	1	1	1	1a	3	0	True	True				False	0	D.I		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
0	16	0.0	69	3	A	0	1.0	1	True	4	4	1	1	1	True	1	1	1	1	1a	4	0	True	True				False	0	D.I		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
16	16	4.0	52	4	E	0	1.0	1	True	4	4	3	1	1	True	1	2	2	2	2a	3	4	False	True				False	1	ii	viio6	D	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		2	2	2	4	4	E	E	D	D	minor triad	0	True	False	True	True	True	2	2	2	2	True	True	True
16	12	4.0	67	1	G	0	1.0	1	True	4	4	1	1	3/4	True	1	2	2	2	2a	4	4	False	True				False	1	ii	viio6	D	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		2	2	2	4	4	E	E	D	D	minor triad	0	True	False	True	True	True	-1	-1	-1	4	True	False	False
28	4	7.0	67	1	G	0	4.0	4	True	4	4	1	1	1/4	True	1	2	2	2	2a	4	7	False	False				False	1	ii	viio6	D	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		2	2	2	4	4	E	E	D	D	minor triad	0	True	False	True	True	True	-1	-1	-1	4	True	False	False
32	8	8.0	50	2	D	0	1.0	1	True	4	4	3	1	1/2	True	1	3	3	3	3a	3	8	False	True				False	2	I		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
32	8	8.0	66	6	F	1	1.0	1	True	4	4	1	1	1/2	True	1	3	3	3	3a	4	8	False	True				False	2	I		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
40	8	10.0	47	5	B	0	3.0	3	True	4	4	3	1	1/2	True	1	3	3	3	3a	2	10	False	True				False	3	vi	IV6	D	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		2	2	2	5	5	B	B	D	D	minor triad	0	True	False	True	True	True	3	3	3	6	True	True	True
40	8	10.0	62	2	D	0	3.0	3	True	4	4	1	1	1/2	True	1	3	3	3	3a	4	10	False	True				False	3	vi	IV6	D	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		2	2	2	5	5	B	B	D	D	minor triad	0	True	False	True	True	True	0	0	0	1	True	False	False
48	8	12.0	45	3	A	0	1.0	1	True	4	4	3	1	1/2	True	1	4	4	4	4a	2	12	False	True				False	4	V		D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
48	2	12.0	64	4	E	0	1.0	1	True	4	4	1	1	1/8	True	1	4	4	4	4a	4	12	False	True				False	4	V		D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
50	2	12.5	62	2	D	0	1.5	0	False	4	4	1	1	1/8	True	1	4	4	4	4a	4	25/2	False	False				False	4	V		D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	False	True	True	True	0	0	0	1	False	False	False
52	2	13.0	64	4	E	0	2.0	2	True	4	4	1	1	1/8	True	1	4	4	4	4a	4	13	False	False				False	4	V		D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
54	2	13.5	66	6	F	1	2.5	0	False	4	4	1	1	1/8	True	1	4	4	4	4a	4	27/2	False	False				False	4	V		D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	False	True	True	True	4	4	4	3	False	False	False
56	8	14.0	43	1	G	0	3.0	3	True	4	4	3	1	1/2	True	1	4	4	4	4a	2	14	False	True				False	5	IV		D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		2	2	2	1	1	G	G	D	D	major triad	0	True	False	True	True	True	-1	-1	-1	4	True	True	True
56	8	14.0	67	1	G	0	3.0	3	True	4	4	1	1	1/2	True	1	4	4	4	4a	4	14	False	True				False	5	IV		D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		2	2	2	1	1	G	G	D	D	major triad	0	True	False	True	True	True	-1	-1	-1	4	True	True	True
64	16	16.0	45	3	A	0	1.0	1	True	4	4	3	1	1	True	1	5	5	5	5a	2	16	False	True				False	6	V7		D	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	False	True	True	True	1	1	1	5	True	True	True
64	8	16.0	67	1	G	0	1.0	1	True	4	4	1	1	1/2	False	1	5	5	5	5a	4	16	False	True				False	6	V7		D	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	False	True	True	True	-1	-1	-1	4	True	False	False
72	4	18.0	66	6	F	1	3.0	3	True	4	4	1	1	1/4	True	1	5	5	5	5a	4	18	False	True				False	7	V(64)		D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
76	4	19.0	66	6	F	1	4.0	4	True	4	4	1	1	1/4	True	1	5	5	5	5a	4	19	False	False				False	7	V(64)		D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
80	16	20.0	45	3	A	0	1.0	1	True	4	4	3	1	1	False	1	6	6	6	6a	2	20	False	True				False	8	V		D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
80	16	20.0	64	4	E	0	1.0	1	True	4	4	1	1	1	True	1	6	6	6	6a	4	20	False	True				False	8	V		D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
96	16	24.0	50	2	D	0	1.0	1	True	4	4	3	1	1	True	1	7	7	7	7a	3	24	False	True			\\	True	9	I\\		D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
