onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	12	0.0	72	0	C	0	2.5	0	False	2	2	1	1	1/4	True	-1	1	1	0	0a	5	0	True	True			{	False	0	F.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
12	6	0.5	70	-2	B	-1	1.0	1	True	2	2	1	1	1/8	True	-1	2	2	1	1a	4	1	False	False				False	0	F.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
18	6	0.75	69	3	A	0	1.25	0	False	2	2	1	1	1/8	True	-1	2	2	1	1a	4	3/2	False	False				False	0	F.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
24	6	1.0	67	1	G	0	1.5	0	False	2	2	1	1	1/8	True	-1	2	2	1	1a	4	2	False	False				False	0	F.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
30	6	1.25	65	-1	F	0	1.75	0	False	2	2	1	1	1/8	True	-1	2	2	1	1a	4	5/2	False	False				False	0	F.I{		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	6	1.5	69	3	A	0	2.0	2	True	2	2	1	1	1/8	True	-1	2	2	1	1a	4	3	False	True				False	1	viio		F	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-1	-1	-1	4	4	E	E	F	F	diminished triad	0	True	True	True	True	True	4	4	4	3	False	False	False
42	6	1.75	67	1	G	0	2.25	0	False	2	2	1	1	1/8	True	-1	2	2	1	1a	4	7/2	False	False				False	1	viio		F	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-1	-1	-1	4	4	E	E	F	F	diminished triad	0	True	True	True	True	True	2	2	2	2	True	False	False
48	6	2.0	70	-2	B	-1	2.5	0	False	2	2	1	1	1/8	True	-1	2	2	1	1a	4	4	False	False				False	1	viio		F	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-1	-1	-1	4	4	E	E	F	F	diminished triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
54	6	2.25	64	4	E	0	2.75	0	False	2	2	1	1	1/8	True	-1	2	2	1	1a	4	9/2	False	False				False	1	viio		F	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-1	-1	-1	4	4	E	E	F	F	diminished triad	0	True	True	True	True	True	5	5	5	7	True	True	True
60	12	2.5	65	-1	F	0	1.0	1	True	2	2	1	1	1/4	True	-1	3	3	2	2a	4	5	False	True				False	2	I		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
