onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	2	0.0	67	1	G	0	2.5	0	False	2	4	1	1	1/8	True	0	1	1	0	0a	4	0	True	True			{	False	0	C.V{	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
2	8	0.5	72	0	C	0	1.0	1	True	2	4	1	1	1/2	True	0	2	2	1	1a	5	1/2	False	True				False	1	I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
4	2	1.0	64	4	E	0	1.5	0	False	2	4	2	1	1/8	True	0	2	2	1	1a	4	1	False	False				False	1	I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
4	2	1.0	67	1	G	0	1.5	0	False	2	4	2	1	1/8	True	0	2	2	1	1a	4	1	False	False				False	1	I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
6	2	1.5	62	2	D	0	2.0	2	True	2	4	2	1	1/8	True	0	2	2	1	1a	4	3/2	False	True				False	2	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
6	2	1.5	65	-1	F	0	2.0	2	True	2	4	2	1	1/8	True	0	2	2	1	1a	4	3/2	False	True				False	2	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
8	2	2.0	60	0	C	0	2.5	0	False	2	4	2	1	1/8	True	0	2	2	1	1a	4	2	False	False				False	2	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
8	2	2.0	64	4	E	0	2.5	0	False	2	4	2	1	1/8	True	0	2	2	1	1a	4	2	False	False				False	2	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
10	8	2.5	77	-1	F	0	1.0	1	True	2	4	1	1	1/2	True	0	3	3	2	2a	5	5/2	False	True				False	3	viio	C	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		0	0	0	5	5	B	B	C	C	diminished triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
12	2	3.0	59	5	B	0	1.5	0	False	2	4	2	1	1/8	True	0	3	3	2	2a	3	3	False	False				False	3	viio	C	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		0	0	0	5	5	B	B	C	C	diminished triad	0	True	True	True	True	True	5	5	5	7	True	True	True
12	2	3.0	62	2	D	0	1.5	0	False	2	4	2	1	1/8	True	0	3	3	2	2a	4	3	False	False				False	3	viio	C	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		0	0	0	5	5	B	B	C	C	diminished triad	0	True	True	True	True	True	2	2	2	2	True	False	False
14	2	3.5	57	3	A	0	2.0	2	True	2	4	2	1	1/8	True	0	3	3	2	2a	3	7/2	False	True				False	4	V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	3	3	3	6	False	False	False
14	2	3.5	60	0	C	0	2.0	2	True	2	4	2	1	1/8	True	0	3	3	2	2a	4	7/2	False	True				False	4	V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	0	0	0	1	False	False	False
16	2	4.0	55	1	G	0	2.5	0	False	2	4	2	1	1/8	True	0	3	3	2	2a	3	4	False	False				False	4	V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
16	2	4.0	59	5	B	0	2.5	0	False	2	4	2	1	1/8	True	0	3	3	2	2a	3	4	False	False				False	4	V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
18	2	4.5	60	0	C	0	1.0	1	True	2	4	2	1	1/8	True	0	4	4	3	3a	4	9/2	False	True				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
18	1	4.5	76	4	E	0	1.0	1	True	2	4	1	1	1/16	True	0	4	4	3	3a	5	9/2	False	True				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
19	1	4.75	79	1	G	0	1.25	0	False	2	4	1	1	1/16	True	0	4	4	3	3a	5	19/4	False	False				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
20	2	5.0	72	0	C	0	1.5	0	False	2	4	2	1	1/8	True	0	4	4	3	3a	5	5	False	False				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
20	1	5.0	77	-1	F	0	1.5	0	False	2	4	1	1	1/16	True	0	4	4	3	3a	5	5	False	False				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
21	1	5.25	76	4	E	0	1.75	0	False	2	4	1	1	1/16	True	0	4	4	3	3a	5	21/4	False	False				False	5	I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
22	2	5.5	65	-1	F	0	2.0	2	True	2	4	2	1	1/8	True	0	4	4	3	3a	4	11/2	False	True				False	6	IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
22	1	5.5	81	3	A	0	2.0	2	True	2	4	1	1	1/16	True	0	4	4	3	3a	5	11/2	False	True				False	6	IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
23	1	5.75	77	-1	F	0	2.25	0	False	2	4	1	1	1/16	True	0	4	4	3	3a	5	23/4	False	False				False	6	IV	C	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
24	2	6.0	66	6	F	1	2.5	0	False	2	4	2	1	1/8	True	0	4	4	3	3a	4	6	False	True				False	7	V65/V	C	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	6	6	5	#4	True	False	True
24	1	6.0	74	2	D	0	2.5	0	False	2	4	1	1	1/16	True	0	4	4	3	3a	5	6	False	True				False	7	V65/V	C	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	2	2	1	2	True	True	False
25	1	6.25	72	0	C	0	2.75	0	False	2	4	1	1	1/16	True	0	4	4	3	3a	5	25/4	False	False				False	7	V65/V	C	I		V65/V		V		65		V	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/V	V	V/I	V	False	V65/V	V65/V, major		V65/V, major	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	0	0	-1	1	True	False	False
26	4	6.5	67	1	G	0	1.0	1	True	2	4	2	1	1/4	True	0	5	5	4	4a	4	13/2	False	True	HC	HC	}	True	8	V|HC}	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
26	1	6.5	71	5	B	0	1.0	1	True	2	4	1	1	1/16	True	0	5	5	4	4a	4	13/2	False	True	HC	HC	}	True	8	V|HC}	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
27	1	6.75	72	0	C	0	1.25	0	False	2	4	1	1	1/16	True	0	5	5	4	4a	5	27/4	False	False				False	8	V|HC}	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
28	1	7.0	74	2	D	0	1.5	0	False	2	4	1	1	1/16	True	0	5	5	4	4a	5	7	False	False				False	8	V|HC}	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
29	1	7.25	71	5	B	0	1.75	0	False	2	4	1	1	1/16	True	0	5	5	4	4a	4	29/4	False	False				False	8	V|HC}	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
30	4	7.5	55	1	G	0	2.0	2	True	2	4	2	1	1/4	True	0	5	5	4	4a	3	15/2	False	False				False	8	V|HC}	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
30	1	7.5	69	3	A	0	2.0	2	True	2	4	1	1	1/16	True	0	5	5	4	4a	4	15/2	False	False				False	8	V|HC}	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
31	1	7.75	67	1	G	0	2.25	0	False	2	4	1	1	1/16	True	0	5	5	4	4a	4	31/4	False	False				False	8	V|HC}	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
32	1	8.0	66	6	F	1	2.5	0	False	2	4	1	1	1/16	True	0	5	5	4	4a	4	8	False	False				False	8	V|HC}	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	6	6	6	#4	False	False	False
